年,週,就診類別,年齡別,縣市,類流感健保就診人次,健保就診總人次,縣市別代碼
2019,03,住院,65+,連江縣,0,2,09007
2019,03,住院,65+,金門縣,4,27,09020
2019,03,住院,65+,宜蘭縣,35,386,10002
2019,03,住院,65+,新竹縣,25,113,10004
2019,03,住院,65+,苗栗縣,36,228,10005
2019,03,住院,65+,彰化縣,146,1166,10007
2019,03,住院,65+,南投縣,42,195,10008
2019,03,住院,65+,雲林縣,47,371,10009
2019,03,住院,65+,嘉義縣,25,567,10010
2019,03,住院,65+,屏東縣,41,381,10013
2019,03,住院,65+,台東縣,4,48,10014
2019,03,住院,65+,花蓮縣,17,294,10015
2019,03,住院,65+,澎湖縣,0,3,10016
2019,03,住院,65+,基隆市,37,347,10017
2019,03,住院,65+,新竹市,35,274,10018
2019,03,住院,65+,嘉義市,3,197,10020
2019,03,住院,65+,台北市,209,3109,63000
2019,03,住院,65+,高雄市,86,1451,64000
2019,03,住院,65+,新北市,155,1018,65000
2019,03,住院,65+,台中市,148,1440,66000
2019,03,住院,65+,台南市,41,775,67000
2019,03,住院,65+,桃園市,159,1569,68000
2019,03,住院,7~12,宜蘭縣,5,23,10002
2019,03,住院,7~12,新竹縣,1,2,10004
2019,03,住院,7~12,苗栗縣,4,10,10005
2019,03,住院,7~12,彰化縣,15,63,10007
2019,03,住院,7~12,南投縣,2,11,10008
2019,03,住院,7~12,雲林縣,0,6,10009
2019,03,住院,7~12,嘉義縣,2,12,10010
2019,03,住院,7~12,屏東縣,13,24,10013
2019,03,住院,7~12,台東縣,0,1,10014
2019,03,住院,7~12,花蓮縣,4,14,10015
2019,03,住院,7~12,澎湖縣,0,1,10016
2019,03,住院,7~12,基隆市,20,38,10017
2019,03,住院,7~12,新竹市,5,14,10018
2019,03,住院,7~12,嘉義市,3,8,10020
2019,03,住院,7~12,台北市,18,153,63000
2019,03,住院,7~12,高雄市,20,69,64000
2019,03,住院,7~12,新北市,10,32,65000
2019,03,住院,7~12,台中市,26,116,66000
2019,03,住院,7~12,台南市,1,17,67000
2019,03,住院,7~12,桃園市,20,103,68000
2019,03,門診,0~2,連江縣,3,30,09007
2019,03,門診,0~2,金門縣,14,429,09020
2019,03,門診,0~2,宜蘭縣,60,1912,10002
2019,03,門診,0~2,新竹縣,82,2440,10004
2019,03,門診,0~2,苗栗縣,69,2005,10005
2019,03,門診,0~2,彰化縣,223,5946,10007
2019,03,門診,0~2,南投縣,47,2392,10008
2019,03,門診,0~2,雲林縣,102,2722,10009
2019,03,門診,0~2,嘉義縣,8,883,10010
2019,03,門診,0~2,屏東縣,150,3599,10013
2019,03,門診,0~2,台東縣,45,768,10014
2019,03,門診,0~2,花蓮縣,52,1319,10015
2019,03,門診,0~2,澎湖縣,1,362,10016
2019,03,門診,0~2,基隆市,19,1181,10017
2019,03,門診,0~2,新竹市,120,3213,10018
2019,03,門診,0~2,嘉義市,17,1463,10020
2019,03,門診,0~2,台北市,307,10317,63000
2019,03,門診,0~2,高雄市,412,12647,64000
2019,03,門診,0~2,新北市,580,19718,65000
2019,03,門診,0~2,台中市,740,15884,66000
2019,03,門診,0~2,台南市,182,8622,67000
2019,03,門診,0~2,桃園市,386,10325,68000
2019,03,門診,13~15,連江縣,2,20,09007
2019,03,門診,13~15,金門縣,4,415,09020
2019,03,門診,13~15,宜蘭縣,94,1397,10002
2019,03,門診,13~15,新竹縣,91,1594,10004
2019,03,門診,13~15,苗栗縣,198,1655,10005
2019,03,門診,13~15,彰化縣,198,4454,10007
2019,03,門診,13~15,南投縣,52,1653,10008
2019,03,門診,13~15,雲林縣,51,2187,10009
2019,03,門診,13~15,嘉義縣,12,1016,10010
2019,03,門診,13~15,屏東縣,88,2446,10013
2019,03,門診,13~15,台東縣,26,483,10014
2019,03,門診,13~15,花蓮縣,28,923,10015
2019,03,門診,13~15,澎湖縣,1,427,10016
2019,03,門診,13~15,基隆市,51,993,10017
2019,03,門診,13~15,新竹市,178,1952,10018
2019,03,門診,13~15,嘉義市,18,1289,10020
2019,03,門診,13~15,台北市,311,7650,63000
2019,03,門診,13~15,高雄市,300,8836,64000
2019,03,門診,13~15,新北市,647,12618,65000
2019,03,門診,13~15,台中市,510,9656,66000
2019,03,門診,13~15,台南市,202,5773,67000
2019,03,門診,13~15,桃園市,299,6628,68000
2019,03,門診,16~18,連江縣,1,21,09007
2019,03,門診,16~18,金門縣,5,301,09020
2019,03,門診,16~18,宜蘭縣,135,1440,10002
2019,03,門診,16~18,新竹縣,58,1425,10004
2019,03,門診,16~18,苗栗縣,47,1367,10005
2019,03,門診,16~18,彰化縣,121,4264,10007
2019,03,門診,16~18,南投縣,28,1542,10008
2019,03,門診,16~18,雲林縣,52,2307,10009
2019,03,門診,16~18,嘉義縣,15,1201,10010
2019,03,門診,16~18,屏東縣,75,2535,10013
2019,03,門診,16~18,台東縣,0,459,10014
2019,03,門診,16~18,花蓮縣,25,988,10015
2019,03,門診,16~18,澎湖縣,0,411,10016
2019,03,門診,16~18,基隆市,30,1157,10017
2019,03,門診,16~18,新竹市,83,1729,10018
2019,03,門診,16~18,嘉義市,20,1448,10020
2019,03,門診,16~18,台北市,245,7998,63000
2019,03,門診,16~18,高雄市,168,9141,64000
2019,03,門診,16~18,新北市,452,13033,65000
2019,03,門診,16~18,台中市,419,10145,66000
2019,03,門診,16~18,台南市,128,5691,67000
2019,03,門診,16~18,桃園市,268,6854,68000
2019,03,門診,19~24,連江縣,3,90,09007
2019,03,門診,19~24,金門縣,4,741,09020
2019,03,門診,19~24,宜蘭縣,119,3372,10002
2019,03,門診,19~24,新竹縣,101,3186,10004
2019,03,門診,19~24,苗栗縣,68,3109,10005
2019,03,門診,19~24,彰化縣,224,10018,10007
2019,03,門診,19~24,南投縣,52,3189,10008
2019,03,門診,19~24,雲林縣,67,4975,10009
2019,03,門診,19~24,嘉義縣,39,2609,10010
2019,03,門診,19~24,屏東縣,145,5799,10013
2019,03,門診,19~24,台東縣,13,1152,10014
2019,03,門診,19~24,花蓮縣,26,2438,10015
2019,03,門診,19~24,澎湖縣,8,954,10016
2019,03,門診,19~24,基隆市,41,2732,10017
2019,03,門診,19~24,新竹市,99,4868,10018
2019,03,門診,19~24,嘉義市,48,3719,10020
2019,03,門診,19~24,台北市,500,27091,63000
2019,03,門診,19~24,高雄市,368,26606,64000
2019,03,門診,19~24,新北市,762,35084,65000
2019,03,門診,19~24,台中市,761,31505,66000
2019,03,門診,19~24,台南市,239,16840,67000
2019,03,門診,19~24,桃園市,337,16502,68000
2019,03,門診,25~64,連江縣,12,757,09007
2019,03,門診,25~64,金門縣,49,8672,09020
2019,03,門診,25~64,宜蘭縣,997,42778,10002
2019,03,門診,25~64,新竹縣,654,39919,10004
2019,03,門診,25~64,苗栗縣,427,42577,10005
2019,03,門診,25~64,彰化縣,1788,122464,10007
2019,03,門診,25~64,南投縣,512,47920,10008
2019,03,門診,25~64,雲林縣,650,62198,10009
2019,03,門診,25~64,嘉義縣,390,30890,10010
2019,03,門診,25~64,屏東縣,1309,77365,10013
2019,03,門診,25~64,台東縣,112,19123,10014
2019,03,門診,25~64,花蓮縣,405,33377,10015
2019,03,門診,25~64,澎湖縣,35,13807,10016
2019,03,門診,25~64,基隆市,567,35611,10017
2019,03,門診,25~64,新竹市,1273,60408,10018
2019,03,門診,25~64,嘉義市,470,44526,10020
2019,03,門診,25~64,台北市,4910,348286,63000
2019,03,門診,25~64,高雄市,3367,322798,64000
2019,03,門診,25~64,新北市,7409,422429,65000
2019,03,門診,25~64,台中市,6184,322128,66000
2019,03,門診,25~64,台南市,2528,196805,67000
2019,03,門診,25~64,桃園市,3203,202828,68000
2019,03,門診,3~6,連江縣,4,58,09007
2019,03,門診,3~6,金門縣,58,984,09020
2019,03,門診,3~6,宜蘭縣,237,4214,10002
2019,03,門診,3~6,新竹縣,344,6075,10004
2019,03,門診,3~6,苗栗縣,254,5235,10005
2019,03,門診,3~6,彰化縣,648,14503,10007
2019,03,門診,3~6,南投縣,121,5423,10008
2019,03,門診,3~6,雲林縣,258,6973,10009
2019,03,門診,3~6,嘉義縣,45,2431,10010
2019,03,門診,3~6,屏東縣,485,7872,10013
2019,03,門診,3~6,台東縣,98,1643,10014
2019,03,門診,3~6,花蓮縣,128,2943,10015
2019,03,門診,3~6,澎湖縣,10,1022,10016
2019,03,門診,3~6,基隆市,112,3141,10017
2019,03,門診,3~6,新竹市,466,7489,10018
2019,03,門診,3~6,嘉義市,111,3878,10020
2019,03,門診,3~6,台北市,1083,24456,63000
2019,03,門診,3~6,高雄市,1128,29039,64000
2019,03,門診,3~6,新北市,2120,47990,65000
2019,03,門診,3~6,台中市,2424,37190,66000
2019,03,門診,3~6,台南市,720,20190,67000
2019,03,門診,3~6,桃園市,1292,25298,68000
2019,03,門診,65+,連江縣,4,314,09007
2019,03,門診,65+,金門縣,16,4632,09020
2019,03,門診,65+,宜蘭縣,506,30934,10002
2019,03,門診,65+,新竹縣,121,15810,10004
2019,03,門診,65+,苗栗縣,249,26421,10005
2019,03,門診,65+,彰化縣,740,71404,10007
2019,03,門診,65+,南投縣,310,32985,10008
2019,03,門診,65+,雲林縣,385,42940,10009
2019,03,門診,65+,嘉義縣,288,25159,10010
2019,03,門診,65+,屏東縣,630,55893,10013
2019,03,門診,65+,台東縣,50,13218,10014
2019,03,門診,65+,花蓮縣,242,22393,10015
2019,03,門診,65+,澎湖縣,31,9527,10016
2019,03,門診,65+,基隆市,163,19394,10017
2019,03,門診,65+,新竹市,322,23622,10018
2019,03,門診,65+,嘉義市,212,23974,10020
2019,03,門診,65+,台北市,2123,206707,63000
2019,03,門診,65+,高雄市,1203,173510,64000
2019,03,門診,65+,新北市,1729,174522,65000
2019,03,門診,65+,台中市,1557,137701,66000
2019,03,門診,65+,台南市,996,101331,67000
2019,03,門診,65+,桃園市,758,75799,68000
2019,03,門診,7~12,連江縣,0,51,09007
2019,03,門診,7~12,金門縣,37,960,09020
2019,03,門診,7~12,宜蘭縣,200,3269,10002
2019,03,門診,7~12,新竹縣,317,5313,10004
2019,03,門診,7~12,苗栗縣,209,3813,10005
2019,03,門診,7~12,彰化縣,461,11727,10007
2019,03,門診,7~12,南投縣,101,4527,10008
2019,03,門診,7~12,雲林縣,160,5700,10009
2019,03,門診,7~12,嘉義縣,44,2361,10010
2019,03,門診,7~12,屏東縣,306,6503,10013
2019,03,門診,7~12,台東縣,53,1274,10014
2019,03,門診,7~12,花蓮縣,104,2423,10015
2019,03,門診,7~12,澎湖縣,2,893,10016
2019,03,門診,7~12,基隆市,139,2900,10017
2019,03,門診,7~12,新竹市,630,7010,10018
2019,03,門診,7~12,嘉義市,62,3423,10020
2019,03,門診,7~12,台北市,893,23653,63000
2019,03,門診,7~12,高雄市,825,24767,64000
2019,03,門診,7~12,新北市,1891,39877,65000
2019,03,門診,7~12,台中市,1766,30340,66000
2019,03,門診,7~12,台南市,498,17203,67000
2019,03,門診,7~12,桃園市,995,20917,68000
2019,04,住院,0~2,宜蘭縣,4,27,10002
2019,04,住院,0~2,新竹縣,0,1,10004
2019,04,住院,0~2,苗栗縣,2,5,10005
2019,04,住院,0~2,彰化縣,23,99,10007
2019,04,住院,0~2,南投縣,6,13,10008
2019,04,住院,0~2,雲林縣,1,7,10009
2019,04,住院,0~2,嘉義縣,1,19,10010
2019,04,住院,0~2,屏東縣,10,22,10013
2019,04,住院,0~2,台東縣,1,1,10014
2019,04,住院,0~2,花蓮縣,3,15,10015
2019,04,住院,0~2,澎湖縣,0,1,10016
2019,04,住院,0~2,基隆市,5,17,10017
2019,04,住院,0~2,新竹市,3,17,10018
2019,04,住院,0~2,嘉義市,0,3,10020
2019,04,住院,0~2,台北市,17,107,63000
2019,04,住院,0~2,高雄市,5,82,64000
2019,04,住院,0~2,新北市,24,54,65000
2019,04,住院,0~2,台中市,23,95,66000
2019,04,住院,0~2,台南市,7,21,67000
2019,04,住院,0~2,桃園市,20,112,68000
2019,04,住院,13~15,宜蘭縣,0,11,10002
2019,04,住院,13~15,苗栗縣,0,8,10005
2019,04,住院,13~15,彰化縣,1,29,10007
2019,04,住院,13~15,南投縣,1,3,10008
2019,04,住院,13~15,雲林縣,0,3,10009
2019,04,住院,13~15,嘉義縣,0,8,10010
2019,04,住院,13~15,屏東縣,8,17,10013
2019,04,住院,13~15,台東縣,0,1,10014
2019,04,住院,13~15,花蓮縣,0,10,10015
2019,04,住院,13~15,基隆市,1,3,10017
2019,04,住院,13~15,新竹市,0,4,10018
2019,04,住院,13~15,嘉義市,0,7,10020
2019,04,住院,13~15,台北市,2,86,63000
2019,04,住院,13~15,高雄市,2,54,64000
2019,04,住院,13~15,新北市,2,20,65000
2019,04,住院,13~15,台中市,3,48,66000
2019,04,住院,13~15,台南市,0,13,67000
2019,04,住院,13~15,桃園市,1,50,68000
2019,04,住院,16~18,金門縣,0,1,09020
2019,04,住院,16~18,宜蘭縣,1,13,10002
2019,04,住院,16~18,新竹縣,0,1,10004
2019,04,住院,16~18,苗栗縣,0,5,10005
2019,04,住院,16~18,彰化縣,2,24,10007
2019,04,住院,16~18,南投縣,1,11,10008
2019,04,住院,16~18,雲林縣,0,13,10009
2019,04,住院,16~18,嘉義縣,1,20,10010
2019,04,住院,16~18,屏東縣,2,23,10013
2019,04,住院,16~18,花蓮縣,0,10,10015
2019,04,住院,16~18,基隆市,1,5,10017
2019,04,住院,16~18,新竹市,0,6,10018
2019,04,住院,16~18,嘉義市,0,7,10020
2019,04,住院,16~18,台北市,6,96,63000
2019,04,住院,16~18,高雄市,0,59,64000
2019,04,住院,16~18,新北市,0,27,65000
2019,04,住院,16~18,台中市,6,77,66000
2019,04,住院,16~18,台南市,0,25,67000
2019,04,住院,16~18,桃園市,3,86,68000
2019,04,住院,19~24,連江縣,0,2,09007
2019,04,住院,19~24,金門縣,0,6,09020
2019,04,住院,19~24,宜蘭縣,3,24,10002
2019,04,住院,19~24,新竹縣,1,9,10004
2019,04,住院,19~24,苗栗縣,0,11,10005
2019,04,住院,19~24,彰化縣,3,97,10007
2019,04,住院,19~24,南投縣,1,13,10008
2019,04,住院,19~24,雲林縣,0,24,10009
2019,04,住院,19~24,嘉義縣,0,19,10010
2019,04,住院,19~24,屏東縣,1,40,10013
2019,04,住院,19~24,台東縣,0,6,10014
2019,04,住院,19~24,花蓮縣,1,39,10015
2019,04,住院,19~24,澎湖縣,0,3,10016
2019,04,住院,19~24,基隆市,0,21,10017
2019,04,住院,19~24,新竹市,0,19,10018
2019,04,住院,19~24,嘉義市,0,29,10020
2019,04,住院,19~24,台北市,7,246,63000
2019,04,住院,19~24,高雄市,3,186,64000
2019,04,住院,19~24,新北市,5,87,65000
2019,04,住院,19~24,台中市,7,173,66000
2019,04,住院,19~24,台南市,1,76,67000
2019,04,住院,19~24,桃園市,4,194,68000
2019,04,住院,25~64,連江縣,0,2,09007
2019,04,住院,25~64,金門縣,1,30,09020
2019,04,住院,25~64,宜蘭縣,15,454,10002
2019,04,住院,25~64,新竹縣,6,136,10004
2019,04,住院,25~64,苗栗縣,12,233,10005
2019,04,住院,25~64,彰化縣,64,1380,10007
2019,04,住院,25~64,南投縣,12,165,10008
2019,04,住院,25~64,雲林縣,17,342,10009
2019,04,住院,25~64,嘉義縣,12,572,10010
2019,04,住院,25~64,屏東縣,14,408,10013
2019,04,住院,25~64,台東縣,1,66,10014
2019,04,住院,25~64,花蓮縣,10,379,10015
2019,04,住院,25~64,澎湖縣,0,14,10016
2019,04,住院,25~64,基隆市,18,344,10017
2019,04,住院,25~64,新竹市,5,316,10018
2019,04,住院,25~64,嘉義市,0,342,10020
2019,04,住院,25~64,台北市,102,4076,63000
2019,04,住院,25~64,高雄市,45,2492,64000
2019,04,住院,25~64,新北市,68,1303,65000
2019,04,住院,25~64,台中市,104,2332,66000
2019,04,住院,25~64,台南市,42,1444,67000
2019,04,住院,25~64,桃園市,62,2316,68000
2019,04,住院,3~6,金門縣,1,1,09020
2019,04,住院,3~6,宜蘭縣,13,49,10002
2019,04,住院,3~6,新竹縣,3,3,10004
2019,04,住院,3~6,苗栗縣,0,8,10005
2019,04,住院,3~6,彰化縣,42,94,10007
2019,04,住院,3~6,南投縣,6,20,10008
2019,04,住院,3~6,雲林縣,1,5,10009
2019,04,住院,3~6,嘉義縣,7,25,10010
2019,04,住院,3~6,屏東縣,35,47,10013
2019,04,住院,3~6,台東縣,0,2,10014
2019,04,住院,3~6,花蓮縣,7,17,10015
2019,04,住院,3~6,基隆市,16,28,10017
2019,04,住院,3~6,新竹市,7,14,10018
2019,04,住院,3~6,嘉義市,1,9,10020
2019,04,住院,3~6,台北市,32,144,63000
2019,04,住院,3~6,高雄市,20,84,64000
2019,04,住院,3~6,新北市,21,52,65000
2019,04,住院,3~6,台中市,61,147,66000
2019,04,住院,3~6,台南市,4,17,67000
2019,04,住院,3~6,桃園市,36,130,68000
2019,04,住院,65+,連江縣,0,2,09007
2019,04,住院,65+,金門縣,2,30,09020
2019,04,住院,65+,宜蘭縣,34,348,10002
2019,04,住院,65+,新竹縣,27,126,10004
2019,04,住院,65+,苗栗縣,22,221,10005
2019,04,住院,65+,彰化縣,164,1087,10007
2019,04,住院,65+,南投縣,37,189,10008
2019,04,住院,65+,雲林縣,61,402,10009
2019,04,住院,65+,嘉義縣,35,549,10010
2019,04,住院,65+,屏東縣,40,344,10013
2019,04,住院,65+,台東縣,5,44,10014
2019,04,住院,65+,花蓮縣,21,283,10015
2019,04,住院,65+,澎湖縣,0,7,10016
2019,04,住院,65+,基隆市,37,335,10017
2019,04,住院,65+,新竹市,36,248,10018
2019,04,住院,65+,嘉義市,2,166,10020
2019,04,住院,65+,台北市,280,2943,63000
2019,04,住院,65+,高雄市,84,1479,64000
2019,04,住院,65+,新北市,158,1006,65000
2019,04,住院,65+,台中市,158,1434,66000
2019,04,住院,65+,台南市,34,805,67000
2019,04,住院,65+,桃園市,145,1456,68000
2019,04,住院,7~12,宜蘭縣,5,30,10002
2019,04,住院,7~12,新竹縣,1,3,10004
2019,04,住院,7~12,苗栗縣,7,13,10005
2019,04,住院,7~12,彰化縣,12,78,10007
2019,04,住院,7~12,南投縣,6,13,10008
2019,04,住院,7~12,雲林縣,1,19,10009
2019,04,住院,7~12,嘉義縣,3,18,10010
2019,04,住院,7~12,屏東縣,9,20,10013
2019,04,住院,7~12,台東縣,0,0,10014
2019,04,住院,7~12,花蓮縣,1,14,10015
2019,04,住院,7~12,澎湖縣,0,2,10016
2019,04,住院,7~12,基隆市,9,17,10017
2019,04,住院,7~12,新竹市,2,11,10018
2019,04,住院,7~12,嘉義市,0,11,10020
2019,04,住院,7~12,台北市,21,189,63000
2019,04,住院,7~12,高雄市,4,110,64000
2019,04,住院,7~12,新北市,10,35,65000
2019,04,住院,7~12,台中市,21,122,66000
2019,04,住院,7~12,台南市,4,31,67000
2019,04,住院,7~12,桃園市,14,118,68000
2019,04,門診,0~2,連江縣,4,43,09007
2019,04,門診,0~2,金門縣,16,463,09020
2019,04,門診,0~2,宜蘭縣,55,1954,10002
2019,04,門診,0~2,新竹縣,100,2802,10004
2019,04,門診,0~2,苗栗縣,70,2302,10005
2019,04,門診,0~2,彰化縣,211,6483,10007
2019,04,門診,0~2,南投縣,55,2503,10008
2019,04,門診,0~2,雲林縣,113,3036,10009
2019,04,門診,0~2,嘉義縣,14,961,10010
2019,04,門診,0~2,屏東縣,179,3777,10013
2019,04,門診,0~2,台東縣,56,856,10014
2019,04,門診,0~2,花蓮縣,55,1449,10015
2019,04,門診,0~2,澎湖縣,2,477,10016
2019,04,門診,0~2,基隆市,27,1290,10017
2019,04,門診,0~2,新竹市,158,3502,10018
2019,04,門診,0~2,嘉義市,19,1637,10020
2019,04,門診,0~2,台北市,296,11075,63000
2019,04,門診,0~2,高雄市,391,13372,64000
2019,04,門診,0~2,新北市,669,21677,65000
2019,04,門診,0~2,台中市,782,17370,66000
2019,04,門診,0~2,台南市,216,9572,67000
2019,04,門診,0~2,桃園市,426,11157,68000
2019,04,門診,13~15,連江縣,0,14,09007
2019,04,門診,13~15,金門縣,4,463,09020
2019,04,門診,13~15,宜蘭縣,63,1585,10002
2019,04,門診,13~15,新竹縣,110,2008,10004
2019,04,門診,13~15,苗栗縣,144,1714,10005
2019,04,門診,13~15,彰化縣,280,5542,10007
2019,04,門診,13~15,南投縣,38,1752,10008
2019,04,門診,13~15,雲林縣,55,2835,10009
2019,04,門診,13~15,嘉義縣,24,1211,10010
2019,04,門診,13~15,屏東縣,108,2909,10013
2019,04,門診,13~15,台東縣,25,649,10014
2019,04,門診,13~15,花蓮縣,29,1041,10015
2019,04,門診,13~15,澎湖縣,2,486,10016
2019,04,門診,13~15,基隆市,52,1197,10017
2019,04,門診,13~15,新竹市,148,2506,10018
2019,04,門診,13~15,嘉義市,26,1671,10020
2019,04,門診,13~15,台北市,303,10169,63000
2019,04,門診,13~15,高雄市,293,10543,64000
2019,04,門診,13~15,新北市,613,15402,65000
2019,04,門診,13~15,台中市,538,12168,66000
2019,04,門診,13~15,台南市,233,7139,67000
2019,04,門診,13~15,桃園市,275,8172,68000
2019,04,門診,16~18,連江縣,0,18,09007
2019,04,門診,16~18,金門縣,3,373,09020
2019,04,門診,16~18,宜蘭縣,68,1490,10002
2019,04,門診,16~18,新竹縣,69,1762,10004
2019,04,門診,16~18,苗栗縣,44,1549,10005
2019,04,門診,16~18,彰化縣,160,5152,10007
2019,04,門診,16~18,南投縣,46,1856,10008
2019,04,門診,16~18,雲林縣,35,2646,10009
2019,04,門診,16~18,嘉義縣,31,1434,10010
2019,04,門診,16~18,屏東縣,81,2802,10013
2019,04,門診,16~18,台東縣,12,581,10014
2019,04,門診,16~18,花蓮縣,21,1107,10015
2019,04,門診,16~18,澎湖縣,1,496,10016
2019,04,門診,16~18,基隆市,26,1144,10017
2019,04,門診,16~18,新竹市,63,2066,10018
2019,04,門診,16~18,嘉義市,28,1803,10020
2019,04,門診,16~18,台北市,216,9642,63000
2019,04,門診,16~18,高雄市,190,10311,64000
2019,04,門診,16~18,新北市,429,14149,65000
2019,04,門診,16~18,台中市,382,11685,66000
2019,04,門診,16~18,台南市,144,6435,67000
2019,04,門診,16~18,桃園市,228,7451,68000
2019,04,門診,19~24,連江縣,0,130,09007
2019,04,門診,19~24,金門縣,10,816,09020
2019,04,門診,19~24,宜蘭縣,131,3500,10002
2019,04,門診,19~24,新竹縣,77,3694,10004
2019,04,門診,19~24,苗栗縣,48,3285,10005
2019,04,門診,19~24,彰化縣,222,10830,10007
2019,04,門診,19~24,南投縣,56,3595,10008
2019,04,門診,19~24,雲林縣,84,5565,10009
2019,04,門診,19~24,嘉義縣,42,2704,10010
2019,04,門診,19~24,屏東縣,151,6149,10013
2019,04,門診,19~24,台東縣,13,1261,10014
2019,04,門診,19~24,花蓮縣,36,2599,10015
2019,04,門診,19~24,澎湖縣,3,1024,10016
2019,04,門診,19~24,基隆市,64,2934,10017
2019,04,門診,19~24,新竹市,126,5021,10018
2019,04,門診,19~24,嘉義市,60,4246,10020
2019,04,門診,19~24,台北市,513,27213,63000
2019,04,門診,19~24,高雄市,412,27730,64000
2019,04,門診,19~24,新北市,838,36326,65000
2019,04,門診,19~24,台中市,786,32427,66000
2019,04,門診,19~24,台南市,307,17877,67000
2019,04,門診,19~24,桃園市,403,17774,68000
2019,04,門診,25~64,連江縣,7,749,09007
2019,04,門診,25~64,金門縣,67,8870,09020
2019,04,門診,25~64,宜蘭縣,1006,43818,10002
2019,04,門診,25~64,新竹縣,815,44524,10004
2019,04,門診,25~64,苗栗縣,592,44418,10005
2019,04,門診,25~64,彰化縣,1882,126697,10007
2019,04,門診,25~64,南投縣,523,48829,10008
2019,04,門診,25~64,雲林縣,732,65520,10009
2019,04,門診,25~64,嘉義縣,416,32055,10010
