年,週,就診類別,年齡別,縣市,水痘健保就診人次,健保就診總人次,縣市別代碼
2020,29,門診,13~15,金門縣,0,295,09020
2020,29,門診,13~15,宜蘭縣,1,1092,10002
2020,29,門診,13~15,新竹縣,1,1234,10004
2020,29,門診,13~15,苗栗縣,0,827,10005
2020,29,門診,13~15,彰化縣,0,3245,10007
2020,29,門診,13~15,南投縣,0,1072,10008
2020,29,門診,13~15,雲林縣,0,1694,10009
2020,29,門診,13~15,嘉義縣,1,713,10010
2020,29,門診,13~15,屏東縣,0,1781,10013
2020,29,門診,13~15,台東縣,0,435,10014
2020,29,門診,13~15,花蓮縣,0,747,10015
2020,29,門診,13~15,澎湖縣,0,315,10016
2020,29,門診,13~15,基隆市,0,704,10017
2020,29,門診,13~15,新竹市,1,1816,10018
2020,29,門診,13~15,嘉義市,0,1266,10020
2020,29,門診,13~15,台北市,5,7823,63000
2020,29,門診,13~15,高雄市,1,6574,64000
2020,29,門診,13~15,新北市,5,10054,65000
2020,29,門診,13~15,台中市,7,7481,66000
2020,29,門診,13~15,台南市,0,4302,67000
2020,29,門診,13~15,桃園市,4,4954,68000
2020,29,門診,16~18,連江縣,0,13,09007
2020,29,門診,16~18,金門縣,0,273,09020
2020,29,門診,16~18,宜蘭縣,0,1098,10002
2020,29,門診,16~18,新竹縣,0,1190,10004
2020,29,門診,16~18,苗栗縣,0,1032,10005
2020,29,門診,16~18,彰化縣,0,3930,10007
2020,29,門診,16~18,南投縣,3,1208,10008
2020,29,門診,16~18,雲林縣,0,1882,10009
2020,29,門診,16~18,嘉義縣,0,945,10010
2020,29,門診,16~18,屏東縣,2,1970,10013
2020,29,門診,16~18,台東縣,0,460,10014
2020,29,門診,16~18,花蓮縣,0,875,10015
2020,29,門診,16~18,澎湖縣,1,303,10016
2020,29,門診,16~18,基隆市,1,842,10017
2020,29,門診,16~18,新竹市,4,1667,10018
2020,29,門診,16~18,嘉義市,0,1456,10020
2020,29,門診,16~18,台北市,2,7619,63000
2020,29,門診,16~18,高雄市,1,6835,64000
2020,29,門診,16~18,新北市,7,9881,65000
2020,29,門診,16~18,台中市,8,8144,66000
2020,29,門診,16~18,台南市,1,4410,67000
2020,29,門診,16~18,桃園市,0,5059,68000
2020,29,門診,19~24,連江縣,0,84,09007
2020,29,門診,19~24,金門縣,0,701,09020
2020,29,門診,19~24,宜蘭縣,5,2758,10002
2020,29,門診,19~24,新竹縣,1,2856,10004
2020,29,門診,19~24,苗栗縣,0,2512,10005
2020,29,門診,19~24,彰化縣,4,8835,10007
2020,29,門診,19~24,南投縣,1,2659,10008
2020,29,門診,19~24,雲林縣,0,4287,10009
2020,29,門診,19~24,嘉義縣,0,1964,10010
2020,29,門診,19~24,屏東縣,0,4663,10013
2020,29,門診,19~24,台東縣,0,1144,10014
2020,29,門診,19~24,花蓮縣,0,2216,10015
2020,29,門診,19~24,澎湖縣,1,912,10016
2020,29,門診,19~24,基隆市,0,2149,10017
2020,29,門診,19~24,新竹市,7,4391,10018
2020,29,門診,19~24,嘉義市,0,3494,10020
2020,29,門診,19~24,台北市,8,21894,63000
2020,29,門診,19~24,高雄市,6,20293,64000
2020,29,門診,19~24,新北市,7,28186,65000
2020,29,門診,19~24,台中市,22,26112,66000
2020,29,門診,19~24,台南市,3,12908,67000
2020,29,門診,19~24,桃園市,6,13681,68000
2020,29,門診,25~64,連江縣,0,633,09007
2020,29,門診,25~64,金門縣,0,7617,09020
2020,29,門診,25~64,宜蘭縣,2,36054,10002
2020,29,門診,25~64,新竹縣,3,36881,10004
2020,29,門診,25~64,苗栗縣,0,34840,10005
2020,29,門診,25~64,彰化縣,3,108986,10007
2020,29,門診,25~64,南投縣,0,38402,10008
2020,29,門診,25~64,雲林縣,0,55487,10009
2020,29,門診,25~64,嘉義縣,5,26450,10010
2020,29,門診,25~64,屏東縣,4,65260,10013
2020,29,門診,25~64,台東縣,0,16627,10014
2020,29,門診,25~64,花蓮縣,1,30090,10015
2020,29,門診,25~64,澎湖縣,0,11897,10016
2020,29,門診,25~64,基隆市,2,28461,10017
2020,29,門診,25~64,新竹市,9,50139,10018
2020,29,門診,25~64,嘉義市,3,41962,10020
2020,29,門診,25~64,台北市,18,286951,63000
2020,29,門診,25~64,高雄市,17,265332,64000
2020,29,門診,25~64,新北市,19,333120,65000
2020,29,門診,25~64,台中市,18,286378,66000
2020,29,門診,25~64,台南市,10,163091,67000
2020,29,門診,25~64,桃園市,15,161186,68000
2020,29,門診,3~6,連江縣,0,44,09007
2020,29,門診,3~6,金門縣,0,596,09020
2020,29,門診,3~6,宜蘭縣,2,2719,10002
2020,29,門診,3~6,新竹縣,1,3649,10004
2020,29,門診,3~6,苗栗縣,0,3203,10005
2020,29,門診,3~6,彰化縣,1,8998,10007
2020,29,門診,3~6,南投縣,0,3434,10008
2020,29,門診,3~6,雲林縣,2,4122,10009
2020,29,門診,3~6,嘉義縣,2,1858,10010
2020,29,門診,3~6,屏東縣,10,4841,10013
2020,29,門診,3~6,台東縣,0,1220,10014
2020,29,門診,3~6,花蓮縣,1,2404,10015
2020,29,門診,3~6,澎湖縣,0,675,10016
2020,29,門診,3~6,基隆市,0,2077,10017
2020,29,門診,3~6,新竹市,2,4573,10018
2020,29,門診,3~6,嘉義市,0,3078,10020
2020,29,門診,3~6,台北市,8,16119,63000
2020,29,門診,3~6,高雄市,5,16570,64000
2020,29,門診,3~6,新北市,13,30533,65000
2020,29,門診,3~6,台中市,6,22434,66000
2020,29,門診,3~6,台南市,3,11581,67000
2020,29,門診,3~6,桃園市,7,14447,68000
2020,29,門診,65+,連江縣,0,278,09007
2020,29,門診,65+,金門縣,0,4445,09020
2020,29,門診,65+,宜蘭縣,0,26464,10002
2020,29,門診,65+,新竹縣,0,15743,10004
2020,29,門診,65+,苗栗縣,0,23252,10005
2020,29,門診,65+,彰化縣,0,65662,10007
2020,29,門診,65+,南投縣,0,28959,10008
2020,29,門診,65+,雲林縣,2,39876,10009
2020,29,門診,65+,嘉義縣,0,22738,10010
2020,29,門診,65+,屏東縣,2,49453,10013
2020,29,門診,65+,台東縣,0,11725,10014
2020,29,門診,65+,花蓮縣,1,20728,10015
2020,29,門診,65+,澎湖縣,0,8828,10016
2020,29,門診,65+,基隆市,0,16836,10017
2020,29,門診,65+,新竹市,0,20748,10018
2020,29,門診,65+,嘉義市,0,24816,10020
2020,29,門診,65+,台北市,3,178020,63000
2020,29,門診,65+,高雄市,1,155693,64000
2020,29,門診,65+,新北市,1,154184,65000
2020,29,門診,65+,台中市,0,137868,66000
2020,29,門診,65+,台南市,3,91205,67000
2020,29,門診,65+,桃園市,0,65582,68000
2020,29,門診,7~12,連江縣,0,26,09007
2020,29,門診,7~12,金門縣,0,698,09020
2020,29,門診,7~12,宜蘭縣,4,2592,10002
2020,29,門診,7~12,新竹縣,0,3346,10004
2020,29,門診,7~12,苗栗縣,0,2247,10005
2020,29,門診,7~12,彰化縣,4,7779,10007
2020,29,門診,7~12,南投縣,0,2864,10008
2020,29,門診,7~12,雲林縣,4,3532,10009
2020,29,門診,7~12,嘉義縣,0,1653,10010
2020,29,門診,7~12,屏東縣,0,4288,10013
2020,29,門診,7~12,台東縣,0,953,10014
2020,29,門診,7~12,花蓮縣,0,1943,10015
2020,29,門診,7~12,澎湖縣,2,736,10016
2020,29,門診,7~12,基隆市,1,1791,10017
2020,29,門診,7~12,新竹市,1,4713,10018
2020,29,門診,7~12,嘉義市,3,2746,10020
2020,29,門診,7~12,台北市,12,18378,63000
2020,29,門診,7~12,高雄市,10,16019,64000
2020,29,門診,7~12,新北市,16,25335,65000
2020,29,門診,7~12,台中市,9,19526,66000
2020,29,門診,7~12,台南市,2,10840,67000
2020,29,門診,7~12,桃園市,3,12134,68000
2020,30,住院,0~2,金門縣,0,2,09020
2020,30,住院,0~2,宜蘭縣,0,36,10002
2020,30,住院,0~2,新竹縣,0,2,10004
2020,30,住院,0~2,苗栗縣,0,7,10005
2020,30,住院,0~2,彰化縣,0,83,10007
2020,30,住院,0~2,南投縣,0,13,10008
2020,30,住院,0~2,雲林縣,0,7,10009
2020,30,住院,0~2,嘉義縣,0,19,10010
2020,30,住院,0~2,屏東縣,0,32,10013
2020,30,住院,0~2,台東縣,0,1,10014
2020,30,住院,0~2,花蓮縣,0,11,10015
2020,30,住院,0~2,基隆市,0,20,10017
2020,30,住院,0~2,新竹市,0,11,10018
2020,30,住院,0~2,嘉義市,0,2,10020
2020,30,住院,0~2,台北市,1,116,63000
2020,30,住院,0~2,高雄市,0,59,64000
2020,30,住院,0~2,新北市,0,63,65000
2020,30,住院,0~2,台中市,0,129,66000
2020,30,住院,0~2,台南市,0,18,67000
2020,30,住院,0~2,桃園市,0,108,68000
2020,30,住院,13~15,宜蘭縣,0,6,10002
2020,30,住院,13~15,新竹縣,0,4,10004
2020,30,住院,13~15,苗栗縣,0,5,10005
2020,30,住院,13~15,彰化縣,0,22,10007
2020,30,住院,13~15,雲林縣,0,9,10009
2020,30,住院,13~15,嘉義縣,0,14,10010
2020,30,住院,13~15,屏東縣,0,4,10013
2020,30,住院,13~15,台東縣,0,1,10014
2020,30,住院,13~15,花蓮縣,0,11,10015
2020,30,住院,13~15,基隆市,0,3,10017
2020,30,住院,13~15,新竹市,0,3,10018
2020,30,住院,13~15,嘉義市,0,7,10020
2020,30,住院,13~15,台北市,0,96,63000
2020,30,住院,13~15,高雄市,0,50,64000
2020,30,住院,13~15,新北市,0,18,65000
2020,30,住院,13~15,台中市,0,70,66000
2020,30,住院,13~15,台南市,0,9,67000
2020,30,住院,13~15,桃園市,0,46,68000
2020,30,住院,16~18,金門縣,0,2,09020
2020,30,住院,16~18,宜蘭縣,0,11,10002
2020,30,住院,16~18,新竹縣,0,7,10004
2020,30,住院,16~18,苗栗縣,0,5,10005
2020,30,住院,16~18,彰化縣,0,40,10007
2020,30,住院,16~18,南投縣,0,6,10008
2020,30,住院,16~18,雲林縣,0,6,10009
2020,30,住院,16~18,嘉義縣,0,18,10010
2020,30,住院,16~18,屏東縣,0,11,10013
2020,30,住院,16~18,台東縣,0,3,10014
2020,30,住院,16~18,花蓮縣,0,12,10015
2020,30,住院,16~18,澎湖縣,0,1,10016
2020,30,住院,16~18,基隆市,0,3,10017
2020,30,住院,16~18,新竹市,0,6,10018
2020,30,住院,16~18,嘉義市,0,7,10020
2020,30,住院,16~18,台北市,0,109,63000
2020,30,住院,16~18,高雄市,0,59,64000
2020,30,住院,16~18,新北市,0,32,65000
2020,30,住院,16~18,台中市,0,82,66000
2020,30,住院,16~18,台南市,0,13,67000
2020,30,住院,16~18,桃園市,0,77,68000
2020,30,住院,19~24,金門縣,0,1,09020
2020,30,住院,19~24,宜蘭縣,0,31,10002
2020,30,住院,19~24,新竹縣,0,10,10004
2020,30,住院,19~24,苗栗縣,0,22,10005
2020,30,住院,19~24,彰化縣,0,92,10007
2020,30,住院,19~24,南投縣,0,6,10008
2020,30,住院,19~24,雲林縣,0,19,10009
2020,30,住院,19~24,嘉義縣,0,27,10010
2020,30,住院,19~24,屏東縣,0,33,10013
2020,30,住院,19~24,台東縣,0,10,10014
2020,30,住院,19~24,花蓮縣,0,37,10015
2020,30,住院,19~24,基隆市,0,17,10017
2020,30,住院,19~24,新竹市,0,10,10018
2020,30,住院,19~24,嘉義市,0,15,10020
2020,30,住院,19~24,台北市,0,206,63000
2020,30,住院,19~24,高雄市,0,169,64000
2020,30,住院,19~24,新北市,0,76,65000
2020,30,住院,19~24,台中市,0,236,66000
2020,30,住院,19~24,台南市,0,59,67000
2020,30,住院,19~24,桃園市,0,165,68000
2020,30,住院,25~64,金門縣,0,38,09020
2020,30,住院,25~64,宜蘭縣,0,477,10002
2020,30,住院,25~64,新竹縣,0,297,10004
2020,30,住院,25~64,苗栗縣,0,193,10005
2020,30,住院,25~64,彰化縣,0,1467,10007
2020,30,住院,25~64,南投縣,0,185,10008
2020,30,住院,25~64,雲林縣,0,396,10009
2020,30,住院,25~64,嘉義縣,0,638,10010
2020,30,住院,25~64,屏東縣,0,451,10013
2020,30,住院,25~64,台東縣,0,72,10014
2020,30,住院,25~64,花蓮縣,1,484,10015
2020,30,住院,25~64,澎湖縣,0,4,10016
2020,30,住院,25~64,基隆市,0,413,10017
2020,30,住院,25~64,新竹市,0,225,10018
2020,30,住院,25~64,嘉義市,0,400,10020
2020,30,住院,25~64,台北市,0,4536,63000
2020,30,住院,25~64,高雄市,0,2375,64000
2020,30,住院,25~64,新北市,0,1659,65000
2020,30,住院,25~64,台中市,2,3748,66000
2020,30,住院,25~64,台南市,0,1249,67000
2020,30,住院,25~64,桃園市,0,2396,68000
2020,30,住院,3~6,宜蘭縣,0,14,10002
2020,30,住院,3~6,新竹縣,0,1,10004
2020,30,住院,3~6,苗栗縣,0,8,10005
2020,30,住院,3~6,彰化縣,0,32,10007
2020,30,住院,3~6,南投縣,0,9,10008
2020,30,住院,3~6,雲林縣,0,2,10009
2020,30,住院,3~6,嘉義縣,0,11,10010
2020,30,住院,3~6,屏東縣,0,17,10013
2020,30,住院,3~6,台東縣,0,1,10014
2020,30,住院,3~6,花蓮縣,0,11,10015
2020,30,住院,3~6,基隆市,0,7,10017
2020,30,住院,3~6,新竹市,0,1,10018
2020,30,住院,3~6,嘉義市,0,3,10020
2020,30,住院,3~6,台北市,0,105,63000
2020,30,住院,3~6,高雄市,0,39,64000
2020,30,住院,3~6,新北市,0,28,65000
2020,30,住院,3~6,台中市,0,88,66000
2020,30,住院,3~6,台南市,0,9,67000
2020,30,住院,3~6,桃園市,0,65,68000
2020,30,住院,65+,連江縣,0,1,09007
2020,30,住院,65+,金門縣,0,32,09020
2020,30,住院,65+,宜蘭縣,0,375,10002
2020,30,住院,65+,新竹縣,0,217,10004
2020,30,住院,65+,苗栗縣,0,226,10005
2020,30,住院,65+,彰化縣,0,1207,10007
2020,30,住院,65+,南投縣,0,223,10008
2020,30,住院,65+,雲林縣,0,410,10009
2020,30,住院,65+,嘉義縣,0,587,10010
2020,30,住院,65+,屏東縣,0,394,10013
2020,30,住院,65+,台東縣,0,45,10014
2020,30,住院,65+,花蓮縣,0,360,10015
2020,30,住院,65+,澎湖縣,0,4,10016
2020,30,住院,65+,基隆市,0,358,10017
2020,30,住院,65+,新竹市,0,172,10018
2020,30,住院,65+,嘉義市,0,284,10020
2020,30,住院,65+,台北市,0,3377,63000
2020,30,住院,65+,高雄市,1,1566,64000
2020,30,住院,65+,新北市,0,1204,65000
2020,30,住院,65+,台中市,0,2235,66000
2020,30,住院,65+,台南市,0,905,67000
2020,30,住院,65+,桃園市,0,1558,68000
2020,30,住院,7~12,金門縣,0,1,09020
2020,30,住院,7~12,宜蘭縣,0,18,10002
2020,30,住院,7~12,新竹縣,0,1,10004
2020,30,住院,7~12,苗栗縣,0,8,10005
2020,30,住院,7~12,彰化縣,0,47,10007
2020,30,住院,7~12,南投縣,0,6,10008
2020,30,住院,7~12,雲林縣,0,10,10009
2020,30,住院,7~12,嘉義縣,0,16,10010
2020,30,住院,7~12,屏東縣,0,16,10013
2020,30,住院,7~12,台東縣,0,2,10014
2020,30,住院,7~12,花蓮縣,0,7,10015
2020,30,住院,7~12,基隆市,0,10,10017
2020,30,住院,7~12,新竹市,0,9,10018
2020,30,住院,7~12,嘉義市,0,7,10020
2020,30,住院,7~12,台北市,0,138,63000
2020,30,住院,7~12,高雄市,0,72,64000
2020,30,住院,7~12,新北市,0,26,65000
2020,30,住院,7~12,台中市,0,112,66000
2020,30,住院,7~12,台南市,0,15,67000
2020,30,住院,7~12,桃園市,0,81,68000
2020,30,門診,0~2,連江縣,0,26,09007
2020,30,門診,0~2,金門縣,0,319,09020
2020,30,門診,0~2,宜蘭縣,0,1514,10002
2020,30,門診,0~2,新竹縣,0,2385,10004
2020,30,門診,0~2,苗栗縣,0,1824,10005
2020,30,門診,0~2,彰化縣,0,5041,10007
2020,30,門診,0~2,南投縣,0,2013,10008
2020,30,門診,0~2,雲林縣,0,2206,10009
2020,30,門診,0~2,嘉義縣,0,840,10010
2020,30,門診,0~2,屏東縣,0,2902,10013
2020,30,門診,0~2,台東縣,0,621,10014
2020,30,門診,0~2,花蓮縣,0,1368,10015
2020,30,門診,0~2,澎湖縣,0,360,10016
2020,30,門診,0~2,基隆市,0,1052,10017
2020,30,門診,0~2,新竹市,0,2796,10018
2020,30,門診,0~2,嘉義市,0,1500,10020
2020,30,門診,0~2,台北市,1,8439,63000
2020,30,門診,0~2,高雄市,1,9595,64000
2020,30,門診,0~2,新北市,8,16458,65000
2020,30,門診,0~2,台中市,2,12706,66000
2020,30,門診,0~2,台南市,4,6302,67000
2020,30,門診,0~2,桃園市,4,8069,68000
2020,30,門診,13~15,連江縣,0,10,09007
2020,30,門診,13~15,金門縣,0,247,09020
2020,30,門診,13~15,宜蘭縣,0,1068,10002
2020,30,門診,13~15,新竹縣,1,1169,10004
2020,30,門診,13~15,苗栗縣,1,908,10005
2020,30,門診,13~15,彰化縣,3,3285,10007
2020,30,門診,13~15,南投縣,0,1165,10008
2020,30,門診,13~15,雲林縣,0,1588,10009
2020,30,門診,13~15,嘉義縣,2,718,10010
2020,30,門診,13~15,屏東縣,0,1857,10013
2020,30,門診,13~15,台東縣,0,454,10014
2020,30,門診,13~15,花蓮縣,0,735,10015
2020,30,門診,13~15,澎湖縣,0,345,10016
2020,30,門診,13~15,基隆市,0,771,10017
2020,30,門診,13~15,新竹市,0,1620,10018
2020,30,門診,13~15,嘉義市,0,1232,10020
2020,30,門診,13~15,台北市,2,7339,63000
2020,30,門診,13~15,高雄市,2,6518,64000
2020,30,門診,13~15,新北市,11,9522,65000
2020,30,門診,13~15,台中市,8,7567,66000
2020,30,門診,13~15,台南市,2,4246,67000
2020,30,門診,13~15,桃園市,3,5033,68000
2020,30,門診,16~18,連江縣,0,25,09007
2020,30,門診,16~18,金門縣,0,243,09020
2020,30,門診,16~18,宜蘭縣,0,1161,10002
2020,30,門診,16~18,新竹縣,2,1164,10004
2020,30,門診,16~18,苗栗縣,0,1051,10005
2020,30,門診,16~18,彰化縣,2,3776,10007
2020,30,門診,16~18,南投縣,3,1184,10008
2020,30,門診,16~18,雲林縣,0,1723,10009
2020,30,門診,16~18,嘉義縣,1,901,10010
2020,30,門診,16~18,屏東縣,8,1944,10013
2020,30,門診,16~18,台東縣,0,436,10014
2020,30,門診,16~18,花蓮縣,0,896,10015
2020,30,門診,16~18,澎湖縣,0,334,10016
2020,30,門診,16~18,基隆市,0,768,10017
2020,30,門診,16~18,新竹市,0,1689,10018
2020,30,門診,16~18,嘉義市,0,1348,10020
2020,30,門診,16~18,台北市,2,7462,63000
2020,30,門診,16~18,高雄市,1,7204,64000
2020,30,門診,16~18,新北市,3,9646,65000
2020,30,門診,16~18,台中市,1,8283,66000
2020,30,門診,16~18,台南市,1,4269,67000
2020,30,門診,16~18,桃園市,2,5109,68000
2020,30,門診,19~24,連江縣,0,118,09007
2020,30,門診,19~24,金門縣,0,668,09020
2020,30,門診,19~24,宜蘭縣,5,2823,10002
2020,30,門診,19~24,新竹縣,0,2897,10004
2020,30,門診,19~24,苗栗縣,1,2688,10005
2020,30,門診,19~24,彰化縣,4,8896,10007
2020,30,門診,19~24,南投縣,0,2809,10008
2020,30,門診,19~24,雲林縣,2,4429,10009
2020,30,門診,19~24,嘉義縣,0,1906,10010
2020,30,門診,19~24,屏東縣,3,4901,10013
2020,30,門診,19~24,台東縣,1,1218,10014
2020,30,門診,19~24,花蓮縣,3,2384,10015
2020,30,門診,19~24,澎湖縣,0,978,10016
2020,30,門診,19~24,基隆市,0,2229,10017
2020,30,門診,19~24,新竹市,2,4420,10018
2020,30,門診,19~24,嘉義市,0,3358,10020
2020,30,門診,19~24,台北市,4,22241,63000
2020,30,門診,19~24,高雄市,6,21345,64000
2020,30,門診,19~24,新北市,11,27572,65000
2020,30,門診,19~24,台中市,8,26509,66000
2020,30,門診,19~24,台南市,3,13149,67000
2020,30,門診,19~24,桃園市,2,13925,68000
2020,30,門診,25~64,連江縣,0,730,09007
2020,30,門診,25~64,金門縣,0,7178,09020
2020,30,門診,25~64,宜蘭縣,2,36377,10002
2020,30,門診,25~64,新竹縣,4,37693,10004
2020,30,門診,25~64,苗栗縣,3,35340,10005
2020,30,門診,25~64,彰化縣,5,109579,10007
2020,30,門診,25~64,南投縣,1,38562,10008
2020,30,門診,25~64,雲林縣,1,54808,10009
2020,30,門診,25~64,嘉義縣,1,26266,10010
2020,30,門診,25~64,屏東縣,5,65938,10013
2020,30,門診,25~64,台東縣,0,16867,10014
2020,30,門診,25~64,花蓮縣,1,30860,10015
2020,30,門診,25~64,澎湖縣,0,11756,10016
2020,30,門診,25~64,基隆市,2,27228,10017
2020,30,門診,25~64,新竹市,7,50471,10018
2020,30,門診,25~64,嘉義市,9,40978,10020
2020,30,門診,25~64,台北市,12,289438,63000
2020,30,門診,25~64,高雄市,14,270014,64000
2020,30,門診,25~64,新北市,9,330756,65000
2020,30,門診,25~64,台中市,24,289047,66000
2020,30,門診,25~64,台南市,13,163951,67000
2020,30,門診,25~64,桃園市,9,160760,68000
2020,30,門診,3~6,連江縣,0,41,09007
2020,30,門診,3~6,金門縣,0,531,09020
2020,30,門診,3~6,宜蘭縣,0,2748,10002
2020,30,門診,3~6,新竹縣,2,3704,10004
2020,30,門診,3~6,苗栗縣,1,3185,10005
2020,30,門診,3~6,彰化縣,1,9197,10007
2020,30,門診,3~6,南投縣,1,3344,10008
2020,30,門診,3~6,雲林縣,2,4189,10009
2020,30,門診,3~6,嘉義縣,1,1846,10010
2020,30,門診,3~6,屏東縣,2,5002,10013
2020,30,門診,3~6,台東縣,0,1111,10014
2020,30,門診,3~6,花蓮縣,0,2376,10015
2020,30,門診,3~6,澎湖縣,0,643,10016
2020,30,門診,3~6,基隆市,0,1928,10017
2020,30,門診,3~6,新竹市,1,4687,10018
2020,30,門診,3~6,嘉義市,2,2914,10020
2020,30,門診,3~6,台北市,5,15876,63000
2020,30,門診,3~6,高雄市,5,17318,64000
2020,30,門診,3~6,新北市,14,29936,65000
2020,30,門診,3~6,台中市,7,22825,66000
2020,30,門診,3~6,台南市,0,11657,67000
2020,30,門診,3~6,桃園市,4,14963,68000
2020,30,門診,65+,連江縣,0,309,09007
2020,30,門診,65+,金門縣,0,4316,09020
2020,30,門診,65+,宜蘭縣,0,26750,10002
2020,30,門診,65+,新竹縣,0,15991,10004
2020,30,門診,65+,苗栗縣,0,23695,10005
2020,30,門診,65+,彰化縣,0,66884,10007
2020,30,門診,65+,南投縣,0,28783,10008
2020,30,門診,65+,雲林縣,2,39871,10009
2020,30,門診,65+,嘉義縣,0,22711,10010
2020,30,門診,65+,屏東縣,0,49634,10013
2020,30,門診,65+,台東縣,0,11923,10014
2020,30,門診,65+,花蓮縣,0,21000,10015
2020,30,門診,65+,澎湖縣,0,8529,10016
2020,30,門診,65+,基隆市,0,16112,10017
2020,30,門診,65+,新竹市,0,21231,10018
2020,30,門診,65+,嘉義市,0,24193,10020
2020,30,門診,65+,台北市,1,183739,63000
2020,30,門診,65+,高雄市,3,156171,64000
2020,30,門診,65+,新北市,0,154138,65000
2020,30,門診,65+,台中市,3,139963,66000
2020,30,門診,65+,台南市,2,92113,67000
2020,30,門診,65+,桃園市,2,65863,68000
2020,30,門診,7~12,連江縣,1,42,09007
2020,30,門診,7~12,金門縣,0,631,09020
2020,30,門診,7~12,宜蘭縣,1,2636,10002
2020,30,門診,7~12,新竹縣,3,3230,10004
2020,30,門診,7~12,苗栗縣,0,2371,10005
2020,30,門診,7~12,彰化縣,2,8281,10007
2020,30,門診,7~12,南投縣,3,2950,10008
2020,30,門診,7~12,雲林縣,0,3624,10009
2020,30,門診,7~12,嘉義縣,0,1751,10010
2020,30,門診,7~12,屏東縣,1,4365,10013
2020,30,門診,7~12,台東縣,0,1012,10014
2020,30,門診,7~12,花蓮縣,0,2107,10015
2020,30,門診,7~12,澎湖縣,2,835,10016
2020,30,門診,7~12,基隆市,0,1782,10017
2020,30,門診,7~12,新竹市,2,4621,10018
2020,30,門診,7~12,嘉義市,2,2789,10020
2020,30,門診,7~12,台北市,12,16917,63000
2020,30,門診,7~12,高雄市,11,16897,64000
2020,30,門診,7~12,新北市,16,25757,65000
2020,30,門診,7~12,台中市,7,19850,66000
2020,30,門診,7~12,台南市,6,11031,67000
2020,30,門診,7~12,桃園市,5,12433,68000
2020,31,住院,0~2,金門縣,0,3,09020
2020,31,住院,0~2,宜蘭縣,0,24,10002
2020,31,住院,0~2,新竹縣,0,2,10004
2020,31,住院,0~2,苗栗縣,0,8,10005
2020,31,住院,0~2,彰化縣,0,69,10007
2020,31,住院,0~2,南投縣,0,11,10008
2020,31,住院,0~2,雲林縣,0,10,10009
2020,31,住院,0~2,嘉義縣,0,16,10010
2020,31,住院,0~2,屏東縣,0,37,10013
2020,31,住院,0~2,台東縣,0,2,10014
2020,31,住院,0~2,花蓮縣,0,15,10015
