年,週,就診類別,年齡別,縣市,手足口病健保就診人次,健保就診總人次,縣市別代碼
2019,31,住院,19~24,台北市,0,218,63000
2019,31,住院,19~24,高雄市,0,184,64000
2019,31,住院,19~24,新北市,0,84,65000
2019,31,住院,19~24,台中市,0,206,66000
2019,31,住院,19~24,台南市,0,48,67000
2019,31,住院,19~24,桃園市,0,153,68000
2019,31,住院,25~64,連江縣,0,1,09007
2019,31,住院,25~64,金門縣,0,39,09020
2019,31,住院,25~64,宜蘭縣,0,451,10002
2019,31,住院,25~64,新竹縣,0,261,10004
2019,31,住院,25~64,苗栗縣,0,257,10005
2019,31,住院,25~64,彰化縣,0,1360,10007
2019,31,住院,25~64,南投縣,0,158,10008
2019,31,住院,25~64,雲林縣,0,323,10009
2019,31,住院,25~64,嘉義縣,0,603,10010
2019,31,住院,25~64,屏東縣,0,461,10013
2019,31,住院,25~64,台東縣,0,72,10014
2019,31,住院,25~64,花蓮縣,0,464,10015
2019,31,住院,25~64,澎湖縣,0,8,10016
2019,31,住院,25~64,基隆市,0,387,10017
2019,31,住院,25~64,新竹市,0,188,10018
2019,31,住院,25~64,嘉義市,0,358,10020
2019,31,住院,25~64,台北市,0,4436,63000
2019,31,住院,25~64,高雄市,0,2838,64000
2019,31,住院,25~64,新北市,0,1269,65000
2019,31,住院,25~64,台中市,0,2775,66000
2019,31,住院,25~64,台南市,0,1320,67000
2019,31,住院,25~64,桃園市,0,2487,68000
2019,31,住院,3~6,宜蘭縣,1,55,10002
2019,31,住院,3~6,新竹縣,0,12,10004
2019,31,住院,3~6,苗栗縣,0,23,10005
2019,31,住院,3~6,彰化縣,2,90,10007
2019,31,住院,3~6,南投縣,0,22,10008
2019,31,住院,3~6,雲林縣,0,13,10009
2019,31,住院,3~6,嘉義縣,2,26,10010
2019,31,住院,3~6,屏東縣,2,52,10013
2019,31,住院,3~6,台東縣,0,0,10014
2019,31,住院,3~6,花蓮縣,0,22,10015
2019,31,住院,3~6,基隆市,1,28,10017
2019,31,住院,3~6,新竹市,1,13,10018
2019,31,住院,3~6,嘉義市,5,19,10020
2019,31,住院,3~6,台北市,1,171,63000
2019,31,住院,3~6,高雄市,3,97,64000
2019,31,住院,3~6,新北市,2,48,65000
2019,31,住院,3~6,台中市,2,131,66000
2019,31,住院,3~6,台南市,2,25,67000
2019,31,住院,3~6,桃園市,0,150,68000
2019,31,住院,65+,連江縣,0,2,09007
2019,31,住院,65+,金門縣,0,29,09020
2019,31,住院,65+,宜蘭縣,0,343,10002
2019,31,住院,65+,新竹縣,0,149,10004
2019,31,住院,65+,苗栗縣,0,221,10005
2019,31,住院,65+,彰化縣,0,1145,10007
2019,31,住院,65+,南投縣,0,179,10008
2019,31,住院,65+,雲林縣,0,380,10009
2019,31,住院,65+,嘉義縣,0,623,10010
2019,31,住院,65+,屏東縣,0,366,10013
2019,31,住院,65+,台東縣,0,30,10014
2019,31,住院,65+,花蓮縣,0,299,10015
2019,31,住院,65+,澎湖縣,0,1,10016
2019,31,住院,65+,基隆市,0,341,10017
2019,31,住院,65+,新竹市,0,153,10018
2019,31,住院,65+,嘉義市,0,183,10020
2019,31,住院,65+,台北市,0,3014,63000
2019,31,住院,65+,高雄市,0,1742,64000
2019,31,住院,65+,新北市,0,948,65000
2019,31,住院,65+,台中市,0,1722,66000
2019,31,住院,65+,台南市,0,749,67000
2019,31,住院,65+,桃園市,0,1501,68000
2019,31,住院,7~12,金門縣,0,1,09020
2019,31,住院,7~12,宜蘭縣,0,31,10002
2019,31,住院,7~12,新竹縣,0,12,10004
2019,31,住院,7~12,苗栗縣,2,18,10005
2019,31,住院,7~12,彰化縣,0,78,10007
2019,31,住院,7~12,南投縣,1,14,10008
2019,31,住院,7~12,雲林縣,0,11,10009
2019,31,住院,7~12,嘉義縣,1,30,10010
2019,31,住院,7~12,屏東縣,0,32,10013
2019,31,住院,7~12,台東縣,0,1,10014
2019,31,住院,7~12,花蓮縣,0,10,10015
2019,31,住院,7~12,澎湖縣,0,1,10016
2019,31,住院,7~12,基隆市,1,16,10017
2019,31,住院,7~12,新竹市,0,12,10018
2019,31,住院,7~12,嘉義市,0,12,10020
2019,31,住院,7~12,台北市,0,146,63000
2019,31,住院,7~12,高雄市,3,103,64000
2019,31,住院,7~12,新北市,0,32,65000
2019,31,住院,7~12,台中市,0,106,66000
2019,31,住院,7~12,台南市,0,24,67000
2019,31,住院,7~12,桃園市,1,108,68000
2019,31,門診,0~2,連江縣,0,28,09007
2019,31,門診,0~2,金門縣,19,439,09020
2019,31,門診,0~2,宜蘭縣,25,2344,10002
2019,31,門診,0~2,新竹縣,44,3230,10004
2019,31,門診,0~2,苗栗縣,21,2542,10005
2019,31,門診,0~2,彰化縣,59,6930,10007
2019,31,門診,0~2,南投縣,51,2696,10008
2019,31,門診,0~2,雲林縣,27,3180,10009
2019,31,門診,0~2,嘉義縣,23,1209,10010
2019,31,門診,0~2,屏東縣,46,4478,10013
2019,31,門診,0~2,台東縣,31,882,10014
2019,31,門診,0~2,花蓮縣,13,1653,10015
2019,31,門診,0~2,澎湖縣,3,480,10016
2019,31,門診,0~2,基隆市,12,1320,10017
2019,31,門診,0~2,新竹市,44,3617,10018
2019,31,門診,0~2,嘉義市,38,2049,10020
2019,31,門診,0~2,台北市,177,11513,63000
2019,31,門診,0~2,高雄市,132,13723,64000
2019,31,門診,0~2,新北市,341,23242,65000
2019,31,門診,0~2,台中市,257,18552,66000
2019,31,門診,0~2,台南市,155,9746,67000
2019,31,門診,0~2,桃園市,152,11360,68000
2019,31,門診,13~15,連江縣,0,8,09007
2019,31,門診,13~15,金門縣,0,272,09020
2019,31,門診,13~15,宜蘭縣,0,1249,10002
2019,31,門診,13~15,新竹縣,1,1242,10004
2019,31,門診,13~15,苗栗縣,0,1131,10005
2019,31,門診,13~15,彰化縣,5,3793,10007
2019,31,門診,13~15,南投縣,5,1283,10008
2019,31,門診,13~15,雲林縣,0,1923,10009
2019,31,門診,13~15,嘉義縣,0,956,10010
2019,31,門診,13~15,屏東縣,4,2223,10013
2019,31,門診,13~15,台東縣,1,471,10014
2019,31,門診,13~15,花蓮縣,1,765,10015
2019,31,門診,13~15,澎湖縣,0,405,10016
2019,31,門診,13~15,基隆市,0,799,10017
2019,31,門診,13~15,新竹市,0,1677,10018
2019,31,門診,13~15,嘉義市,0,1304,10020
2019,31,門診,13~15,台北市,8,7708,63000
2019,31,門診,13~15,高雄市,9,7499,64000
2019,31,門診,13~15,新北市,23,10376,65000
2019,31,門診,13~15,台中市,14,8124,66000
2019,31,門診,13~15,台南市,8,4806,67000
2019,31,門診,13~15,桃園市,16,5467,68000
2019,31,門診,16~18,連江縣,0,10,09007
2019,31,門診,16~18,金門縣,0,263,09020
2019,31,門診,16~18,宜蘭縣,0,1241,10002
2019,31,門診,16~18,新竹縣,2,1309,10004
2019,31,門診,16~18,苗栗縣,0,1196,10005
2019,31,門診,16~18,彰化縣,4,4172,10007
2019,31,門診,16~18,南投縣,2,1321,10008
2019,31,門診,16~18,雲林縣,0,2153,10009
2019,31,門診,16~18,嘉義縣,0,1086,10010
2019,31,門診,16~18,屏東縣,1,2299,10013
2019,31,門診,16~18,台東縣,0,569,10014
2019,31,門診,16~18,花蓮縣,0,910,10015
2019,31,門診,16~18,澎湖縣,0,453,10016
2019,31,門診,16~18,基隆市,0,955,10017
2019,31,門診,16~18,新竹市,1,1783,10018
2019,31,門診,16~18,嘉義市,0,1528,10020
2019,31,門診,16~18,台北市,2,7890,63000
2019,31,門診,16~18,高雄市,4,8551,64000
2019,31,門診,16~18,新北市,6,11132,65000
2019,31,門診,16~18,台中市,2,8811,66000
2019,31,門診,16~18,台南市,3,5040,67000
2019,31,門診,16~18,桃園市,1,5869,68000
2019,31,門診,19~24,連江縣,0,109,09007
2019,31,門診,19~24,金門縣,0,716,09020
2019,31,門診,19~24,宜蘭縣,5,3272,10002
2019,31,門診,19~24,新竹縣,0,3121,10004
2019,31,門診,19~24,苗栗縣,2,3047,10005
2019,31,門診,19~24,彰化縣,1,9831,10007
2019,31,門診,19~24,南投縣,3,3009,10008
2019,31,門診,19~24,雲林縣,0,4928,10009
2019,31,門診,19~24,嘉義縣,3,2263,10010
2019,31,門診,19~24,屏東縣,1,5747,10013
2019,31,門診,19~24,台東縣,0,1393,10014
2019,31,門診,19~24,花蓮縣,0,2583,10015
2019,31,門診,19~24,澎湖縣,0,1172,10016
2019,31,門診,19~24,基隆市,0,2657,10017
2019,31,門診,19~24,新竹市,1,5105,10018
2019,31,門診,19~24,嘉義市,0,3690,10020
2019,31,門診,19~24,台北市,9,24470,63000
2019,31,門診,19~24,高雄市,10,24771,64000
2019,31,門診,19~24,新北市,15,31351,65000
2019,31,門診,19~24,台中市,5,27907,66000
2019,31,門診,19~24,台南市,6,14698,67000
2019,31,門診,19~24,桃園市,9,15782,68000
2019,31,門診,25~64,連江縣,0,739,09007
2019,31,門診,25~64,金門縣,0,7579,09020
2019,31,門診,25~64,宜蘭縣,2,39795,10002
2019,31,門診,25~64,新竹縣,5,40933,10004
2019,31,門診,25~64,苗栗縣,4,41705,10005
2019,31,門診,25~64,彰化縣,7,120551,10007
2019,31,門診,25~64,南投縣,10,42401,10008
2019,31,門診,25~64,雲林縣,1,62637,10009
2019,31,門診,25~64,嘉義縣,1,29043,10010
2019,31,門診,25~64,屏東縣,3,75413,10013
2019,31,門診,25~64,台東縣,0,19016,10014
2019,31,門診,25~64,花蓮縣,1,33193,10015
2019,31,門診,25~64,澎湖縣,0,14231,10016
2019,31,門診,25~64,基隆市,0,32885,10017
2019,31,門診,25~64,新竹市,7,57241,10018
2019,31,門診,25~64,嘉義市,0,43175,10020
2019,31,門診,25~64,台北市,33,322284,63000
2019,31,門診,25~64,高雄市,13,304753,64000
2019,31,門診,25~64,新北市,46,382155,65000
2019,31,門診,25~64,台中市,27,296295,66000
2019,31,門診,25~64,台南市,18,185483,67000
2019,31,門診,25~64,桃園市,19,182761,68000
2019,31,門診,3~6,連江縣,0,24,09007
2019,31,門診,3~6,金門縣,8,724,09020
2019,31,門診,3~6,宜蘭縣,42,4265,10002
2019,31,門診,3~6,新竹縣,31,5497,10004
2019,31,門診,3~6,苗栗縣,24,4820,10005
2019,31,門診,3~6,彰化縣,92,13435,10007
2019,31,門診,3~6,南投縣,50,4588,10008
2019,31,門診,3~6,雲林縣,36,6218,10009
2019,31,門診,3~6,嘉義縣,29,2588,10010
2019,31,門診,3~6,屏東縣,42,7243,10013
2019,31,門診,3~6,台東縣,24,1419,10014
2019,31,門診,3~6,花蓮縣,17,2877,10015
2019,31,門診,3~6,澎湖縣,8,888,10016
2019,31,門診,3~6,基隆市,18,2662,10017
2019,31,門診,3~6,新竹市,31,6760,10018
2019,31,門診,3~6,嘉義市,40,4121,10020
2019,31,門診,3~6,台北市,178,21746,63000
2019,31,門診,3~6,高雄市,156,25653,64000
2019,31,門診,3~6,新北市,386,43268,65000
2019,31,門診,3~6,台中市,205,33546,66000
2019,31,門診,3~6,台南市,215,17366,67000
2019,31,門診,3~6,桃園市,154,21656,68000
2019,31,門診,65+,連江縣,0,282,09007
2019,31,門診,65+,金門縣,0,4392,09020
2019,31,門診,65+,宜蘭縣,0,27932,10002
2019,31,門診,65+,新竹縣,0,17017,10004
2019,31,門診,65+,苗栗縣,0,26703,10005
2019,31,門診,65+,彰化縣,0,69998,10007
2019,31,門診,65+,南投縣,0,28965,10008
2019,31,門診,65+,雲林縣,0,43474,10009
2019,31,門診,65+,嘉義縣,0,24072,10010
2019,31,門診,65+,屏東縣,0,53071,10013
2019,31,門診,65+,台東縣,0,12566,10014
2019,31,門診,65+,花蓮縣,0,21351,10015
2019,31,門診,65+,澎湖縣,0,9435,10016
2019,31,門診,65+,基隆市,0,18038,10017
2019,31,門診,65+,新竹市,0,23060,10018
2019,31,門診,65+,嘉義市,0,24071,10020
2019,31,門診,65+,台北市,0,191704,63000
2019,31,門診,65+,高雄市,0,167527,64000
2019,31,門診,65+,新北市,2,164649,65000
2019,31,門診,65+,台中市,0,133516,66000
2019,31,門診,65+,台南市,0,99397,67000
2019,31,門診,65+,桃園市,0,71399,68000
2019,31,門診,7~12,連江縣,0,28,09007
2019,31,門診,7~12,金門縣,1,695,09020
2019,31,門診,7~12,宜蘭縣,9,3498,10002
2019,31,門診,7~12,新竹縣,9,3990,10004
2019,31,門診,7~12,苗栗縣,7,3423,10005
2019,31,門診,7~12,彰化縣,34,10959,10007
2019,31,門診,7~12,南投縣,10,3769,10008
2019,31,門診,7~12,雲林縣,13,4786,10009
2019,31,門診,7~12,嘉義縣,19,2237,10010
2019,31,門診,7~12,屏東縣,24,5687,10013
2019,31,門診,7~12,台東縣,8,1261,10014
2019,31,門診,7~12,花蓮縣,5,2208,10015
2019,31,門診,7~12,澎湖縣,1,957,10016
2019,31,門診,7~12,基隆市,5,2241,10017
2019,31,門診,7~12,新竹市,8,5466,10018
2019,31,門診,7~12,嘉義市,10,3505,10020
2019,31,門診,7~12,台北市,60,21144,63000
2019,31,門診,7~12,高雄市,52,21859,64000
2019,31,門診,7~12,新北市,132,32621,65000
2019,31,門診,7~12,台中市,64,26233,66000
2019,31,門診,7~12,台南市,48,14172,67000
2019,31,門診,7~12,桃園市,45,16305,68000
2019,32,住院,0~2,金門縣,0,2,09020
2019,32,住院,0~2,宜蘭縣,1,53,10002
2019,32,住院,0~2,新竹縣,0,16,10004
2019,32,住院,0~2,苗栗縣,1,10,10005
2019,32,住院,0~2,彰化縣,7,138,10007
2019,32,住院,0~2,南投縣,0,32,10008
2019,32,住院,0~2,雲林縣,2,14,10009
2019,32,住院,0~2,嘉義縣,1,37,10010
2019,32,住院,0~2,屏東縣,6,53,10013
2019,32,住院,0~2,台東縣,0,2,10014
2019,32,住院,0~2,花蓮縣,0,23,10015
2019,32,住院,0~2,基隆市,3,36,10017
2019,32,住院,0~2,新竹市,0,18,10018
2019,32,住院,0~2,嘉義市,1,14,10020
2019,32,住院,0~2,台北市,7,179,63000
2019,32,住院,0~2,高雄市,5,93,64000
2019,32,住院,0~2,新北市,4,63,65000
2019,32,住院,0~2,台中市,10,176,66000
2019,32,住院,0~2,台南市,2,25,67000
2019,32,住院,0~2,桃園市,6,143,68000
2019,32,住院,13~15,宜蘭縣,0,6,10002
2019,32,住院,13~15,苗栗縣,0,7,10005
2019,32,住院,13~15,彰化縣,0,15,10007
2019,32,住院,13~15,南投縣,0,2,10008
2019,32,住院,13~15,雲林縣,0,5,10009
2019,32,住院,13~15,嘉義縣,0,10,10010
2019,32,住院,13~15,屏東縣,0,11,10013
2019,32,住院,13~15,台東縣,0,1,10014
2019,32,住院,13~15,花蓮縣,0,10,10015
2019,32,住院,13~15,澎湖縣,0,1,10016
2019,32,住院,13~15,基隆市,0,3,10017
2019,32,住院,13~15,新竹市,0,5,10018
2019,32,住院,13~15,嘉義市,0,7,10020
2019,32,住院,13~15,台北市,0,46,63000
2019,32,住院,13~15,高雄市,0,26,64000
2019,32,住院,13~15,新北市,0,14,65000
2019,32,住院,13~15,台中市,0,40,66000
2019,32,住院,13~15,台南市,0,9,67000
2019,32,住院,13~15,桃園市,0,29,68000
2019,32,住院,16~18,金門縣,0,1,09020
2019,32,住院,16~18,宜蘭縣,0,7,10002
2019,32,住院,16~18,新竹縣,0,3,10004
2019,32,住院,16~18,苗栗縣,0,7,10005
2019,32,住院,16~18,彰化縣,2,36,10007
2019,32,住院,16~18,南投縣,0,6,10008
2019,32,住院,16~18,雲林縣,0,1,10009
2019,32,住院,16~18,嘉義縣,0,12,10010
2019,32,住院,16~18,屏東縣,0,4,10013
2019,32,住院,16~18,台東縣,0,3,10014
2019,32,住院,16~18,花蓮縣,0,16,10015
2019,32,住院,16~18,基隆市,0,7,10017
2019,32,住院,16~18,新竹市,0,2,10018
2019,32,住院,16~18,嘉義市,0,5,10020
2019,32,住院,16~18,台北市,0,61,63000
2019,32,住院,16~18,高雄市,0,47,64000
2019,32,住院,16~18,新北市,0,19,65000
2019,32,住院,16~18,台中市,0,64,66000
2019,32,住院,16~18,台南市,0,10,67000
2019,32,住院,16~18,桃園市,0,54,68000
2019,32,住院,19~24,金門縣,0,5,09020
2019,32,住院,19~24,宜蘭縣,0,33,10002
2019,32,住院,19~24,新竹縣,0,18,10004
2019,32,住院,19~24,苗栗縣,0,22,10005
2019,32,住院,19~24,彰化縣,0,78,10007
2019,32,住院,19~24,南投縣,0,23,10008
2019,32,住院,19~24,雲林縣,0,23,10009
2019,32,住院,19~24,嘉義縣,0,30,10010
2019,32,住院,19~24,屏東縣,0,41,10013
2019,32,住院,19~24,台東縣,0,3,10014
2019,32,住院,19~24,花蓮縣,0,36,10015
2019,32,住院,19~24,澎湖縣,0,1,10016
2019,32,住院,19~24,基隆市,0,10,10017
2019,32,住院,19~24,新竹市,0,11,10018
2019,32,住院,19~24,嘉義市,0,16,10020
2019,32,住院,19~24,台北市,0,214,63000
2019,32,住院,19~24,高雄市,0,140,64000
2019,32,住院,19~24,新北市,0,91,65000
2019,32,住院,19~24,台中市,0,204,66000
2019,32,住院,19~24,台南市,0,53,67000
2019,32,住院,19~24,桃園市,0,161,68000
2019,32,住院,25~64,金門縣,0,31,09020
2019,32,住院,25~64,宜蘭縣,0,415,10002
2019,32,住院,25~64,新竹縣,0,294,10004
2019,32,住院,25~64,苗栗縣,0,233,10005
2019,32,住院,25~64,彰化縣,0,1346,10007
2019,32,住院,25~64,南投縣,0,171,10008
2019,32,住院,25~64,雲林縣,0,360,10009
2019,32,住院,25~64,嘉義縣,0,601,10010
2019,32,住院,25~64,屏東縣,0,459,10013
2019,32,住院,25~64,台東縣,0,89,10014
2019,32,住院,25~64,花蓮縣,0,435,10015
2019,32,住院,25~64,澎湖縣,0,12,10016
2019,32,住院,25~64,基隆市,0,346,10017
2019,32,住院,25~64,新竹市,0,312,10018
2019,32,住院,25~64,嘉義市,0,309,10020
2019,32,住院,25~64,台北市,0,4000,63000
2019,32,住院,25~64,高雄市,0,1905,64000
2019,32,住院,25~64,新北市,0,1314,65000
2019,32,住院,25~64,台中市,0,3015,66000
2019,32,住院,25~64,台南市,0,1219,67000
2019,32,住院,25~64,桃園市,0,2245,68000
2019,32,住院,3~6,金門縣,0,4,09020
2019,32,住院,3~6,宜蘭縣,5,61,10002
2019,32,住院,3~6,新竹縣,0,14,10004
2019,32,住院,3~6,苗栗縣,1,14,10005
2019,32,住院,3~6,彰化縣,5,99,10007
2019,32,住院,3~6,南投縣,0,25,10008
2019,32,住院,3~6,雲林縣,0,13,10009
2019,32,住院,3~6,嘉義縣,3,33,10010
2019,32,住院,3~6,屏東縣,3,46,10013
2019,32,住院,3~6,台東縣,0,2,10014
2019,32,住院,3~6,花蓮縣,0,17,10015
2019,32,住院,3~6,基隆市,0,30,10017
2019,32,住院,3~6,新竹市,1,15,10018
2019,32,住院,3~6,嘉義市,3,24,10020
2019,32,住院,3~6,台北市,1,126,63000
2019,32,住院,3~6,高雄市,4,70,64000
2019,32,住院,3~6,新北市,1,58,65000
2019,32,住院,3~6,台中市,4,163,66000
2019,32,住院,3~6,台南市,0,19,67000
2019,32,住院,3~6,桃園市,2,116,68000
2019,32,住院,65+,連江縣,0,1,09007
2019,32,住院,65+,金門縣,0,26,09020
2019,32,住院,65+,宜蘭縣,0,310,10002
2019,32,住院,65+,新竹縣,0,141,10004
2019,32,住院,65+,苗栗縣,0,209,10005
2019,32,住院,65+,彰化縣,0,1141,10007
2019,32,住院,65+,南投縣,0,171,10008
2019,32,住院,65+,雲林縣,0,368,10009
2019,32,住院,65+,嘉義縣,0,553,10010
2019,32,住院,65+,屏東縣,0,333,10013
2019,32,住院,65+,台東縣,0,45,10014
2019,32,住院,65+,花蓮縣,0,320,10015
2019,32,住院,65+,澎湖縣,0,6,10016
2019,32,住院,65+,基隆市,0,316,10017
2019,32,住院,65+,新竹市,0,215,10018
2019,32,住院,65+,嘉義市,0,158,10020
2019,32,住院,65+,台北市,0,2781,63000
2019,32,住院,65+,高雄市,0,1185,64000
2019,32,住院,65+,新北市,0,969,65000
2019,32,住院,65+,台中市,0,1840,66000
2019,32,住院,65+,台南市,0,690,67000
2019,32,住院,65+,桃園市,0,1421,68000
2019,32,住院,7~12,金門縣,0,1,09020
2019,32,住院,7~12,宜蘭縣,0,35,10002
2019,32,住院,7~12,新竹縣,0,8,10004
2019,32,住院,7~12,苗栗縣,0,12,10005
2019,32,住院,7~12,彰化縣,1,80,10007
2019,32,住院,7~12,南投縣,1,11,10008
2019,32,住院,7~12,雲林縣,0,9,10009
2019,32,住院,7~12,嘉義縣,0,17,10010
2019,32,住院,7~12,屏東縣,0,27,10013
2019,32,住院,7~12,台東縣,0,1,10014
2019,32,住院,7~12,花蓮縣,0,12,10015
2019,32,住院,7~12,基隆市,0,17,10017
2019,32,住院,7~12,新竹市,0,15,10018
2019,32,住院,7~12,嘉義市,0,8,10020
2019,32,住院,7~12,台北市,0,146,63000
2019,32,住院,7~12,高雄市,1,65,64000
2019,32,住院,7~12,新北市,0,41,65000
2019,32,住院,7~12,台中市,0,133,66000
2019,32,住院,7~12,台南市,0,18,67000
2019,32,住院,7~12,桃園市,0,86,68000
2019,32,門診,0~2,連江縣,0,22,09007
2019,32,門診,0~2,金門縣,30,464,09020
2019,32,門診,0~2,宜蘭縣,17,2135,10002
2019,32,門診,0~2,新竹縣,41,2998,10004
2019,32,門診,0~2,苗栗縣,24,2557,10005
2019,32,門診,0~2,彰化縣,102,7289,10007
2019,32,門診,0~2,南投縣,59,2657,10008
2019,32,門診,0~2,雲林縣,41,3319,10009
2019,32,門診,0~2,嘉義縣,13,1287,10010
2019,32,門診,0~2,屏東縣,43,4381,10013
2019,32,門診,0~2,台東縣,31,849,10014
2019,32,門診,0~2,花蓮縣,15,1638,10015
2019,32,門診,0~2,澎湖縣,6,497,10016
2019,32,門診,0~2,基隆市,26,1292,10017
2019,32,門診,0~2,新竹市,80,3546,10018
2019,32,門診,0~2,嘉義市,29,2374,10020
2019,32,門診,0~2,台北市,183,10955,63000
2019,32,門診,0~2,高雄市,136,14455,64000
2019,32,門診,0~2,新北市,398,22464,65000
2019,32,門診,0~2,台中市,225,19508,66000
2019,32,門診,0~2,台南市,161,10219,67000
2019,32,門診,0~2,桃園市,125,11001,68000
2019,32,門診,13~15,連江縣,0,12,09007
2019,32,門診,13~15,金門縣,0,210,09020
2019,32,門診,13~15,宜蘭縣,1,1058,10002
2019,32,門診,13~15,新竹縣,0,1188,10004
2019,32,門診,13~15,苗栗縣,0,1048,10005
2019,32,門診,13~15,彰化縣,2,3785,10007
2019,32,門診,13~15,南投縣,9,1250,10008
2019,32,門診,13~15,雲林縣,3,1876,10009
2019,32,門診,13~15,嘉義縣,1,954,10010
2019,32,門診,13~15,屏東縣,1,2054,10013
2019,32,門診,13~15,台東縣,0,502,10014
2019,32,門診,13~15,花蓮縣,0,753,10015
2019,32,門診,13~15,澎湖縣,0,385,10016
2019,32,門診,13~15,基隆市,0,676,10017
2019,32,門診,13~15,新竹市,2,1460,10018
2019,32,門診,13~15,嘉義市,0,1387,10020
2019,32,門診,13~15,台北市,6,6368,63000
2019,32,門診,13~15,高雄市,8,7645,64000
2019,32,門診,13~15,新北市,13,8828,65000
2019,32,門診,13~15,台中市,8,8110,66000
2019,32,門診,13~15,台南市,8,4936,67000
2019,32,門診,13~15,桃園市,7,4586,68000
2019,32,門診,16~18,連江縣,0,9,09007
2019,32,門診,16~18,金門縣,0,285,09020
2019,32,門診,16~18,宜蘭縣,1,1151,10002
2019,32,門診,16~18,新竹縣,2,1168,10004
2019,32,門診,16~18,苗栗縣,0,1150,10005
2019,32,門診,16~18,彰化縣,2,4084,10007
2019,32,門診,16~18,南投縣,5,1315,10008
2019,32,門診,16~18,雲林縣,0,2060,10009
2019,32,門診,16~18,嘉義縣,0,1054,10010
2019,32,門診,16~18,屏東縣,0,2233,10013
2019,32,門診,16~18,台東縣,0,573,10014
2019,32,門診,16~18,花蓮縣,0,882,10015
2019,32,門診,16~18,澎湖縣,0,410,10016
2019,32,門診,16~18,基隆市,0,863,10017
2019,32,門診,16~18,新竹市,1,1530,10018
2019,32,門診,16~18,嘉義市,0,1563,10020
2019,32,門診,16~18,台北市,3,6720,63000
2019,32,門診,16~18,高雄市,2,8688,64000
2019,32,門診,16~18,新北市,12,9533,65000
2019,32,門診,16~18,台中市,3,8815,66000
2019,32,門診,16~18,台南市,1,5066,67000
2019,32,門診,16~18,桃園市,6,4938,68000
2019,32,門診,19~24,連江縣,0,85,09007
2019,32,門診,19~24,金門縣,0,750,09020
