確定病名,死亡年份,死亡週別,縣市,鄉鎮,性別,是否為境外移入,年齡層,死亡病例數
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2021,23,新北市,永和區,F,否,70+,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2021,23,新北市,永和區,M,否,70+,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2021,23,新北市,中和區,M,否,55-59,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2021,23,新北市,中和區,F,否,60-64,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2021,23,新北市,中和區,M,否,65-69,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2021,23,新北市,中和區,F,否,70+,3
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2021,23,新北市,中和區,M,否,70+,7
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2021,23,新北市,新店區,M,否,45-49,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2021,23,新北市,新莊區,F,否,35-39,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2021,23,新北市,新莊區,F,否,60-64,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2021,23,新北市,新莊區,M,否,60-64,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2021,23,新北市,新莊區,M,否,65-69,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2021,23,新北市,新莊區,F,否,70+,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2021,23,新北市,新莊區,M,否,70+,2
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2021,23,新北市,三峽區,F,否,70+,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2021,23,新北市,三峽區,M,否,70+,2
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2021,23,新北市,汐止區,M,否,65-69,2
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2021,23,新北市,土城區,F,否,65-69,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2021,23,新北市,土城區,F,否,70+,8
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2021,23,新北市,土城區,M,否,70+,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2021,23,新北市,蘆洲區,F,否,60-64,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2021,23,新北市,蘆洲區,F,否,70+,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2021,23,新北市,蘆洲區,M,否,70+,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2021,23,新北市,五股區,M,否,55-59,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2021,23,新北市,五股區,M,否,60-64,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2021,23,新北市,五股區,F,否,70+,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2021,23,新北市,五股區,M,否,70+,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2021,23,新北市,泰山區,M,否,60-64,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2021,23,桃園市,桃園區,M,否,55-59,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2021,23,桃園市,楊梅區,M,否,70+,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2021,23,桃園市,龜山區,M,否,70+,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2021,23,桃園市,平鎮區,F,否,70+,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2021,23,新竹縣,竹北市,F,否,50-54,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2021,23,彰化縣,溪湖鎮,F,否,70+,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2021,23,彰化縣,二林鎮,F,否,70+,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2021,23,雲林縣,台西鄉,M,否,70+,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2021,23,台東縣,太麻里鄉,M,否,70+,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2021,24,台北市,松山區,M,否,65-69,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2021,24,台北市,大安區,M,否,65-69,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2021,24,台北市,大安區,F,否,70+,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2021,24,台北市,大同區,M,否,60-64,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2021,24,台北市,大同區,F,否,65-69,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2021,24,台北市,大同區,M,否,65-69,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2021,24,台北市,大同區,F,否,70+,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2021,24,台北市,大同區,M,否,70+,3
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2021,24,台北市,中山區,F,否,65-69,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2021,24,台北市,中山區,M,否,70+,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2021,24,台北市,內湖區,M,否,65-69,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2021,24,台北市,內湖區,F,否,70+,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2021,24,台北市,南港區,M,否,65-69,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2021,24,台北市,士林區,F,否,55-59,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2021,24,台北市,士林區,M,否,60-64,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2021,24,台北市,士林區,M,否,65-69,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2021,24,台北市,士林區,F,否,70+,3
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2021,24,台北市,士林區,M,否,70+,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2021,24,台北市,北投區,F,否,65-69,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2021,24,台北市,北投區,F,否,70+,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2021,24,台北市,信義區,F,否,70+,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2021,24,台北市,萬華區,M,否,40-44,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2021,24,台北市,萬華區,F,否,50-54,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2021,24,台北市,萬華區,M,否,60-64,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2021,24,台北市,萬華區,F,否,70+,5
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2021,24,台北市,萬華區,M,否,70+,5
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2021,24,台北市,文山區,M,否,55-59,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2021,24,台北市,文山區,M,是,55-59,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2021,24,台北市,文山區,F,否,60-64,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2021,24,台中市,東區,M,否,70+,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2021,24,高雄市,大寮區,M,否,65-69,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2021,24,基隆市,中山區,M,否,60-64,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2021,24,基隆市,中山區,M,否,70+,2
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2021,24,基隆市,安樂區,F,否,70+,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2021,24,基隆市,信義區,M,否,70+,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2021,24,新北市,板橋區,M,否,35-39,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2021,24,新北市,板橋區,M,否,55-59,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2021,24,新北市,板橋區,F,否,65-69,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2021,24,新北市,板橋區,M,否,65-69,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2021,24,新北市,板橋區,F,否,70+,5
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2021,24,新北市,板橋區,M,否,70+,5
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2021,24,新北市,三重區,M,否,55-59,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2021,24,新北市,三重區,F,否,60-64,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2021,24,新北市,三重區,M,否,65-69,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2021,24,新北市,三重區,M,否,70+,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2021,24,新北市,永和區,F,否,70+,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2021,24,新北市,永和區,M,否,70+,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2021,24,新北市,中和區,M,否,50-54,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2021,24,新北市,中和區,M,否,65-69,2
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2021,24,新北市,中和區,F,否,70+,3
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2021,24,新北市,中和區,M,否,70+,4
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2021,24,新北市,新店區,F,否,60-64,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2021,24,新北市,新店區,F,否,65-69,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2021,24,新北市,新店區,M,否,70+,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2021,24,新北市,新莊區,F,否,65-69,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2021,24,新北市,新莊區,M,否,70+,3
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2021,24,新北市,樹林區,M,否,60-64,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2021,24,新北市,樹林區,M,否,70+,2
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2021,24,新北市,鶯歌區,M,否,70+,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2021,24,新北市,淡水區,M,否,70+,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2021,24,新北市,汐止區,F,否,40-44,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2021,24,新北市,汐止區,F,否,65-69,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2021,24,新北市,汐止區,M,否,70+,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2021,24,新北市,瑞芳區,M,否,55-59,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2021,24,新北市,瑞芳區,F,否,70+,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2021,24,新北市,土城區,F,否,55-59,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2021,24,新北市,土城區,F,否,70+,2
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2021,24,新北市,土城區,M,否,70+,3
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2021,24,新北市,蘆洲區,F,否,60-64,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2021,24,新北市,蘆洲區,F,否,65-69,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2021,24,新北市,蘆洲區,M,否,65-69,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2021,24,新北市,蘆洲區,F,否,70+,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2021,24,新北市,泰山區,F,否,70+,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2021,24,桃園市,大溪區,F,否,70+,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2021,24,桃園市,大園區,M,否,65-69,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2021,24,新竹縣,竹東鎮,F,否,70+,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2021,24,新竹縣,竹東鎮,M,否,70+,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2021,24,彰化縣,二林鎮,M,否,65-69,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2021,24,彰化縣,埔心鄉,M,否,70+,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2021,25,台北市,大安區,F,否,70+,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2021,25,台北市,南港區,M,否,70+,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2021,25,台北市,士林區,M,否,65-69,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2021,25,台北市,萬華區,M,否,55-59,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2021,25,台北市,萬華區,M,否,65-69,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2021,25,台北市,萬華區,F,否,70+,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2021,25,台北市,萬華區,M,否,70+,2
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2021,25,台北市,文山區,M,否,50-54,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2021,25,台北市,文山區,F,否,70+,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2021,25,台北市,文山區,M,否,70+,2
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2021,25,基隆市,中正區,F,否,70+,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2021,25,基隆市,仁愛區,M,否,45-49,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2021,25,基隆市,仁愛區,M,否,70+,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2021,25,新北市,板橋區,M,否,55-59,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2021,25,新北市,板橋區,F,否,65-69,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2021,25,新北市,板橋區,M,否,65-69,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2021,25,新北市,板橋區,M,否,70+,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2021,25,新北市,三重區,M,否,50-54,2
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2021,25,新北市,三重區,F,否,55-59,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2021,25,新北市,三重區,F,否,65-69,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2021,25,新北市,三重區,M,否,70+,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2021,25,新北市,永和區,F,否,60-64,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2021,25,新北市,永和區,M,否,70+,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2021,25,新北市,中和區,F,否,70+,4
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2021,25,新北市,中和區,M,否,70+,4
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2021,25,新北市,新店區,M,否,40-44,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2021,25,新北市,新店區,M,否,60-64,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2021,25,新北市,新店區,F,否,70+,3
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2021,25,新北市,新莊區,F,否,60-64,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2021,25,新北市,鶯歌區,F,否,70+,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2021,25,新北市,淡水區,M,否,50-54,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2021,25,新北市,淡水區,M,否,70+,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2021,25,新北市,土城區,F,否,65-69,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2021,25,新北市,土城區,F,否,70+,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2021,25,新北市,土城區,M,否,70+,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2021,25,新北市,五股區,M,否,60-64,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2021,25,新北市,石門區,F,否,70+,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2021,25,桃園市,桃園區,F,否,65-69,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2021,25,桃園市,中壢區,F,否,65-69,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2021,25,桃園市,大溪區,F,否,70+,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2021,25,桃園市,大園區,F,否,70+,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2021,25,桃園市,龜山區,M,否,50-54,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2021,25,新竹縣,竹東鎮,M,否,55-59,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2021,25,新竹縣,竹東鎮,M,否,70+,2
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2021,25,彰化縣,溪湖鎮,F,否,70+,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2021,25,彰化縣,二林鎮,F,否,45-49,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2021,25,花蓮縣,花蓮市,M,否,65-69,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2021,25,花蓮縣,花蓮市,M,否,70+,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2021,26,台北市,大安區,F,否,70+,2
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2021,26,台北市,大同區,F,否,70+,3
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2021,26,台北市,大同區,M,否,70+,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2021,26,台北市,中山區,M,否,70+,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2021,26,台北市,南港區,M,否,70+,2
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2021,26,台北市,士林區,F,否,65-69,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2021,26,台北市,士林區,M,否,70+,3
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2021,26,台北市,北投區,F,否,60-64,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2021,26,台北市,北投區,F,否,70+,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2021,26,台北市,中正區,F,否,70+,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2021,26,台北市,萬華區,M,否,60-64,2
