確定病名,發病年份,發病月份,縣市,鄉鎮,性別,是否為境外移入,年齡層,死亡病例數,縣市別代碼,鄉鎮別代碼
19CoV,2021,06,新北市,樹林區,M,0,70+,1,65000,65000070
19CoV,2021,06,新北市,永和區,F,0,60~64,1,65000,65000040
19CoV,2021,06,新北市,永和區,M,0,65~69,2,65000,65000040
19CoV,2021,06,新北市,永和區,F,0,70+,2,65000,65000040
19CoV,2021,06,新北市,永和區,M,0,70+,2,65000,65000040
19CoV,2021,06,新北市,汐止區,M,0,65~69,1,65000,65000110
19CoV,2021,06,新北市,汐止區,M,0,70+,1,65000,65000110
19CoV,2021,06,新北市,泰山區,F,0,70+,2,65000,65000160
19CoV,2021,06,新北市,淡水區,M,0,50~54,1,65000,65000100
19CoV,2021,06,新北市,淡水區,M,0,70+,1,65000,65000100
19CoV,2021,06,新北市,深坑區,F,0,70+,1,65000,65000180
19CoV,2021,06,新北市,深坑區,M,0,70+,1,65000,65000180
19CoV,2021,06,新北市,瑞芳區,M,0,55~59,1,65000,65000120
19CoV,2021,06,新北市,瑞芳區,F,0,70+,1,65000,65000120
19CoV,2021,06,新北市,石門區,F,0,70+,1,65000,65000220
19CoV,2021,06,新北市,蘆洲區,F,0,65~69,1,65000,65000140
19CoV,2021,06,新北市,蘆洲區,M,0,70+,2,65000,65000140
19CoV,2021,06,新北市,鶯歌區,M,0,70+,1,65000,65000080
19CoV,2021,06,台中市,東區,M,0,70+,1,66000,66000020
19CoV,2021,06,桃園市,大園區,F,0,70+,1,68000,68000060
19CoV,2021,06,桃園市,大溪區,F,0,70+,3,68000,68000030
19CoV,2021,06,桃園市,桃園區,M,0,55~59,1,68000,68000010
19CoV,2021,06,桃園市,龜山區,M,0,70+,2,68000,68000070
19CoV,2021,07,苗栗縣,後龍鎮,M,0,70+,1,10005,10005060
19CoV,2021,07,基隆市,安樂區,M,0,40~44,1,10017,10017060
19CoV,2021,07,台北市,士林區,M,0,65~69,1,63000,63000110
19CoV,2021,07,新北市,板橋區,M,0,60~64,1,65000,65000010
19CoV,2021,07,新北市,板橋區,F,0,70+,1,65000,65000010
19CoV,2021,07,新北市,樹林區,M,1,70+,1,65000,65000070
19CoV,2021,07,新北市,泰山區,F,0,65~69,1,65000,65000160
19CoV,2021,07,台中市,北區,M,0,60~64,1,66000,66000050
19CoV,2021,07,桃園市,龍潭區,M,0,70+,1,68000,68000090
19CoV,2021,08,基隆市,安樂區,M,0,70+,1,10017,10017060
19CoV,2021,08,台北市,中正區,M,1,60~64,1,63000,63000050
19CoV,2021,08,新北市,板橋區,F,0,70+,1,65000,65000010
19CoV,2021,08,台中市,北區,M,1,50~54,1,66000,66000050
19CoV,2021,08,台中市,梧棲區,M,1,60~64,1,66000,66000140
19CoV,2021,09,新北市,板橋區,M,0,70+,1,65000,65000010
19CoV,2021,12,台中市,清水區,M,1,50~54,1,66000,66000120
19CoV,2022,01,桃園市,大溪區,F,0,70+,1,68000,68000030
19CoV,2022,01,桃園市,龜山區,M,1,65~69,1,68000,68000070
19CoV,2022,04,宜蘭縣,壯圍鄉,F,0,70+,1,10002,10002060
19CoV,2022,04,宜蘭縣,羅東鎮,F,0,70+,1,10002,10002020
19CoV,2022,04,宜蘭縣,頭城鎮,F,0,70+,2,10002,10002040
19CoV,2022,04,新竹縣,竹北市,M,0,25~29,1,10004,10004010
19CoV,2022,04,彰化縣,埔鹽鄉,M,0,70+,1,10007,10007140
19CoV,2022,04,南投縣,埔里鎮,F,0,65~69,1,10008,10008020
19CoV,2022,04,雲林縣,大埤鄉,F,0,65~69,1,10009,10009080
19CoV,2022,04,雲林縣,莿桐鄉,M,0,70+,1,10009,10009090
19CoV,2022,04,屏東縣,內埔鄉,M,0,55~59,1,10013,10013130
19CoV,2022,04,屏東縣,屏東市,M,0,70+,1,10013,10013010
19CoV,2022,04,屏東縣,潮州鎮,M,0,70+,1,10013,10013020
19CoV,2022,04,台東縣,東河鄉,F,0,70+,1,10014,10014070
19CoV,2022,04,花蓮縣,吉安鄉,M,0,70+,1,10015,10015050
19CoV,2022,04,花蓮縣,玉里鎮,F,0,70+,1,10015,10015030
19CoV,2022,04,花蓮縣,瑞穗鄉,M,0,70+,1,10015,10015090
19CoV,2022,04,花蓮縣,花蓮市,M,0,50~54,1,10015,10015010
19CoV,2022,04,花蓮縣,花蓮市,M,0,60~64,1,10015,10015010
19CoV,2022,04,花蓮縣,花蓮市,F,0,65~69,1,10015,10015010
19CoV,2022,04,花蓮縣,花蓮市,M,0,70+,2,10015,10015010
19CoV,2022,04,花蓮縣,鳳林鎮,F,0,70+,1,10015,10015020
19CoV,2022,04,花蓮縣,鳳林鎮,M,0,70+,1,10015,10015020
19CoV,2022,04,基隆市,七堵區,F,0,60~64,1,10017,10017020
19CoV,2022,04,基隆市,中正區,F,0,60~64,1,10017,10017010
19CoV,2022,04,基隆市,中正區,M,0,70+,1,10017,10017010
19CoV,2022,04,基隆市,信義區,M,0,60~64,1,10017,10017070
19CoV,2022,04,基隆市,信義區,F,0,70+,1,10017,10017070
19CoV,2022,04,基隆市,信義區,M,0,70+,2,10017,10017070
19CoV,2022,04,基隆市,安樂區,M,0,70+,1,10017,10017060
19CoV,2022,04,基隆市,暖暖區,F,0,60~64,1,10017,10017030
19CoV,2022,04,基隆市,暖暖區,M,0,65~69,1,10017,10017030
19CoV,2022,04,台北市,中山區,F,0,70+,1,63000,63000040
19CoV,2022,04,台北市,中正區,F,0,70+,2,63000,63000050
19CoV,2022,04,台北市,中正區,M,0,70+,1,63000,63000050
19CoV,2022,04,台北市,信義區,F,0,70+,1,63000,63000020
19CoV,2022,04,台北市,信義區,M,0,70+,3,63000,63000020
19CoV,2022,04,台北市,內湖區,M,0,70+,3,63000,63000100
19CoV,2022,04,台北市,北投區,M,0,60~64,1,63000,63000120
19CoV,2022,04,台北市,北投區,M,0,70+,1,63000,63000120
19CoV,2022,04,台北市,士林區,M,0,70+,1,63000,63000110
19CoV,2022,04,台北市,大同區,F,0,70+,1,63000,63000060
19CoV,2022,04,台北市,大同區,M,0,70+,1,63000,63000060
19CoV,2022,04,台北市,大安區,M,0,60~64,1,63000,63000030
19CoV,2022,04,台北市,大安區,F,0,65~69,1,63000,63000030
19CoV,2022,04,台北市,大安區,F,0,70+,2,63000,63000030
19CoV,2022,04,台北市,大安區,M,0,70+,1,63000,63000030
19CoV,2022,04,台北市,文山區,F,0,70+,2,63000,63000081
19CoV,2022,04,台北市,文山區,F,0,70+,2,63000,63000082
19CoV,2022,04,台北市,文山區,F,0,70+,2,63000,63000080
19CoV,2022,04,台北市,松山區,M,0,70+,1,63000,63000010
19CoV,2022,04,台北市,萬華區,F,0,20~24,1,63000,63000072
19CoV,2022,04,台北市,萬華區,F,0,20~24,1,63000,63000071
19CoV,2022,04,台北市,萬華區,F,0,20~24,1,63000,63000070
19CoV,2022,04,台北市,萬華區,F,0,45~49,1,63000,63000072
19CoV,2022,04,台北市,萬華區,F,0,45~49,1,63000,63000070
19CoV,2022,04,台北市,萬華區,F,0,45~49,1,63000,63000071
19CoV,2022,04,台北市,萬華區,F,0,70+,1,63000,63000070
19CoV,2022,04,台北市,萬華區,F,0,70+,1,63000,63000072
19CoV,2022,04,台北市,萬華區,F,0,70+,1,63000,63000071
19CoV,2022,04,台北市,萬華區,M,0,70+,4,63000,63000070
19CoV,2022,04,台北市,萬華區,M,0,70+,4,63000,63000072
19CoV,2022,04,台北市,萬華區,M,0,70+,4,63000,63000071
19CoV,2022,04,高雄市,三民區,F,0,55~59,1,64000,64000052
19CoV,2022,04,高雄市,三民區,F,0,55~59,1,64000,64000050
19CoV,2022,04,高雄市,三民區,F,0,55~59,1,64000,64000051
19CoV,2022,04,新北市,三重區,M,0,60~64,1,65000,65000020
19CoV,2022,04,新北市,三重區,F,0,70+,2,65000,65000020
19CoV,2022,04,新北市,三重區,M,0,70+,1,65000,65000020
19CoV,2022,04,新北市,中和區,M,0,0~4,1,65000,65000030
19CoV,2022,04,新北市,中和區,M,0,60~64,1,65000,65000030
19CoV,2022,04,新北市,中和區,M,0,65~69,1,65000,65000030
19CoV,2022,04,新北市,中和區,F,0,70+,1,65000,65000030
19CoV,2022,04,新北市,中和區,M,0,70+,2,65000,65000030
19CoV,2022,04,新北市,八里區,M,0,70+,1,65000,65000230
19CoV,2022,04,新北市,平溪區,M,0,70+,1,65000,65000240
19CoV,2022,04,新北市,新店區,F,0,60~64,1,65000,65000060
19CoV,2022,04,新北市,新店區,F,0,65~69,1,65000,65000060
19CoV,2022,04,新北市,新店區,M,0,65~69,1,65000,65000060
19CoV,2022,04,新北市,新店區,F,0,70+,2,65000,65000060
19CoV,2022,04,新北市,新店區,M,0,70+,2,65000,65000060
19CoV,2022,04,新北市,新莊區,F,0,65~69,1,65000,65000050
19CoV,2022,04,新北市,新莊區,M,0,70+,2,65000,65000050
19CoV,2022,04,新北市,板橋區,F,0,30~34,1,65000,65000010
19CoV,2022,04,新北市,板橋區,F,0,70+,1,65000,65000010
19CoV,2022,04,新北市,板橋區,M,0,70+,3,65000,65000010
19CoV,2022,04,新北市,樹林區,M,0,35~39,1,65000,65000070
19CoV,2022,04,新北市,永和區,F,0,70+,3,65000,65000040
19CoV,2022,04,新北市,汐止區,F,0,70+,1,65000,65000110
19CoV,2022,04,新北市,汐止區,M,0,70+,3,65000,65000110
19CoV,2022,04,新北市,瑞芳區,M,0,70+,2,65000,65000120
19CoV,2022,04,新北市,蘆洲區,F,0,65~69,1,65000,65000140
19CoV,2022,04,新北市,蘆洲區,M,0,70+,1,65000,65000140
19CoV,2022,04,新北市,貢寮區,F,0,70+,1,65000,65000260
19CoV,2022,04,新北市,鶯歌區,F,0,70+,1,65000,65000080
19CoV,2022,04,新北市,鶯歌區,M,0,70+,2,65000,65000080
19CoV,2022,04,台中市,清水區,M,0,70+,1,66000,66000120
19CoV,2022,04,台中市,西屯區,M,1,55~59,1,66000,66000060
19CoV,2022,04,台南市,北區,M,0,55~59,1,67000,67000340
19CoV,2022,04,台南市,永康區,F,0,70+,1,67000,67000310
19CoV,2022,04,桃園市,八德區,M,0,70+,1,68000,68000080
19CoV,2022,04,桃園市,桃園區,M,0,70+,2,68000,68000010
19CoV,2022,04,桃園市,楊梅區,M,0,70+,1,68000,68000040
19CoV,2022,04,桃園市,蘆竹區,M,0,55~59,1,68000,68000050
19CoV,2022,04,桃園市,蘆竹區,F,0,70+,1,68000,68000050
19CoV,2022,04,桃園市,龍潭區,M,0,70+,1,68000,68000090
19CoV,2022,05,金門縣,金城鎮,M,0,70+,1,09020,09020010
19CoV,2022,05,金門縣,金寧鄉,F,0,70+,1,09020,09020040
19CoV,2022,05,金門縣,金沙鎮,F,0,70+,1,09020,09020020
19CoV,2022,05,金門縣,金沙鎮,M,0,70+,1,09020,09020020
19CoV,2022,05,金門縣,金湖鎮,M,0,45~49,1,09020,09020030
19CoV,2022,05,金門縣,金湖鎮,F,0,70+,2,09020,09020030
19CoV,2022,05,金門縣,金湖鎮,M,0,70+,1,09020,09020030
19CoV,2022,05,宜蘭縣,三星鄉,M,0,55~59,1,10002,10002100
19CoV,2022,05,宜蘭縣,三星鄉,M,0,70+,2,10002,10002100
19CoV,2022,05,宜蘭縣,五結鄉,F,0,55~59,1,10002,10002090
19CoV,2022,05,宜蘭縣,五結鄉,M,0,60~64,1,10002,10002090
19CoV,2022,05,宜蘭縣,五結鄉,F,0,65~69,1,10002,10002090
19CoV,2022,05,宜蘭縣,五結鄉,F,0,70+,1,10002,10002090
19CoV,2022,05,宜蘭縣,五結鄉,M,0,70+,2,10002,10002090
19CoV,2022,05,宜蘭縣,冬山鄉,M,0,65~69,1,10002,10002080
19CoV,2022,05,宜蘭縣,冬山鄉,F,0,70+,6,10002,10002080
19CoV,2022,05,宜蘭縣,冬山鄉,M,0,70+,6,10002,10002080
19CoV,2022,05,宜蘭縣,員山鄉,F,0,35~39,1,10002,10002070
19CoV,2022,05,宜蘭縣,員山鄉,M,0,60~64,3,10002,10002070
19CoV,2022,05,宜蘭縣,員山鄉,M,0,65~69,2,10002,10002070
19CoV,2022,05,宜蘭縣,員山鄉,F,0,70+,5,10002,10002070
19CoV,2022,05,宜蘭縣,員山鄉,M,0,70+,2,10002,10002070
19CoV,2022,05,宜蘭縣,壯圍鄉,F,0,60~64,1,10002,10002060
19CoV,2022,05,宜蘭縣,壯圍鄉,F,0,70+,1,10002,10002060
19CoV,2022,05,宜蘭縣,壯圍鄉,M,0,70+,1,10002,10002060
19CoV,2022,05,宜蘭縣,大同鄉,M,0,40~44,1,10002,10002110
19CoV,2022,05,宜蘭縣,大同鄉,M,0,70+,2,10002,10002110
19CoV,2022,05,宜蘭縣,宜蘭市,M,0,55~59,1,10002,10002010
19CoV,2022,05,宜蘭縣,宜蘭市,F,0,65~69,1,10002,10002010
19CoV,2022,05,宜蘭縣,宜蘭市,F,0,70+,4,10002,10002010
19CoV,2022,05,宜蘭縣,宜蘭市,M,0,70+,8,10002,10002010
19CoV,2022,05,宜蘭縣,礁溪鄉,F,0,70+,1,10002,10002050
19CoV,2022,05,宜蘭縣,礁溪鄉,M,0,70+,2,10002,10002050
19CoV,2022,05,宜蘭縣,羅東鎮,M,0,60~64,1,10002,10002020
19CoV,2022,05,宜蘭縣,羅東鎮,F,0,70+,9,10002,10002020
19CoV,2022,05,宜蘭縣,羅東鎮,M,0,70+,7,10002,10002020
19CoV,2022,05,宜蘭縣,蘇澳鎮,F,0,45~49,1,10002,10002030
19CoV,2022,05,宜蘭縣,蘇澳鎮,M,0,55~59,1,10002,10002030
19CoV,2022,05,宜蘭縣,蘇澳鎮,F,0,70+,5,10002,10002030
19CoV,2022,05,宜蘭縣,蘇澳鎮,M,0,70+,7,10002,10002030
19CoV,2022,05,宜蘭縣,頭城鎮,F,0,70+,3,10002,10002040
19CoV,2022,05,新竹縣,五峰鄉,M,0,70+,1,10004,10004130
19CoV,2022,05,新竹縣,北埔鄉,F,0,45~49,1,10004,10004090
19CoV,2022,05,新竹縣,北埔鄉,F,0,70+,1,10004,10004090
19CoV,2022,05,新竹縣,寶山鄉,F,0,40~44,1,10004,10004100
19CoV,2022,05,新竹縣,寶山鄉,M,0,70+,1,10004,10004100
19CoV,2022,05,新竹縣,新埔鎮,M,0,70+,2,10004,10004030
19CoV,2022,05,新竹縣,新豐鄉,M,0,60~64,1,10004,10004060
19CoV,2022,05,新竹縣,新豐鄉,F,0,65~69,1,10004,10004060
19CoV,2022,05,新竹縣,新豐鄉,F,0,70+,4,10004,10004060
19CoV,2022,05,新竹縣,新豐鄉,M,0,70+,4,10004,10004060
19CoV,2022,05,新竹縣,橫山鄉,M,0,70+,1,10004,10004080
19CoV,2022,05,新竹縣,湖口鄉,M,0,50~54,1,10004,10004050
19CoV,2022,05,新竹縣,湖口鄉,M,0,60~64,2,10004,10004050
19CoV,2022,05,新竹縣,湖口鄉,M,0,65~69,1,10004,10004050
19CoV,2022,05,新竹縣,湖口鄉,F,0,70+,4,10004,10004050
19CoV,2022,05,新竹縣,湖口鄉,M,0,70+,5,10004,10004050
19CoV,2022,05,新竹縣,竹北市,M,0,40~44,1,10004,10004010
19CoV,2022,05,新竹縣,竹北市,M,0,65~69,1,10004,10004010
19CoV,2022,05,新竹縣,竹北市,F,0,70+,8,10004,10004010
19CoV,2022,05,新竹縣,竹北市,M,0,70+,9,10004,10004010
19CoV,2022,05,新竹縣,竹東鎮,F,0,70+,4,10004,10004020
19CoV,2022,05,新竹縣,竹東鎮,M,0,70+,5,10004,10004020
19CoV,2022,05,新竹縣,芎林鄉,M,0,15~19,1,10004,10004070
19CoV,2022,05,新竹縣,芎林鄉,M,0,60~64,1,10004,10004070
19CoV,2022,05,新竹縣,關西鎮,F,0,60~64,1,10004,10004040
19CoV,2022,05,新竹縣,關西鎮,M,0,60~64,1,10004,10004040
19CoV,2022,05,新竹縣,關西鎮,F,0,70+,1,10004,10004040
19CoV,2022,05,新竹縣,關西鎮,M,0,70+,1,10004,10004040
19CoV,2022,05,苗栗縣,三灣鄉,M,0,70+,1,10005,10005160
19CoV,2022,05,苗栗縣,公館鄉,F,0,70+,1,10005,10005090
19CoV,2022,05,苗栗縣,公館鄉,M,0,70+,1,10005,10005090
19CoV,2022,05,苗栗縣,卓蘭鎮,M,0,60~64,1,10005,10005070
19CoV,2022,05,苗栗縣,卓蘭鎮,F,0,70+,1,10005,10005070
19CoV,2022,05,苗栗縣,南庄鄉,M,0,65~69,1,10005,10005110
19CoV,2022,05,苗栗縣,南庄鄉,F,0,70+,1,10005,10005110
19CoV,2022,05,苗栗縣,大湖鄉,F,0,70+,1,10005,10005080
19CoV,2022,05,苗栗縣,大湖鄉,M,0,70+,2,10005,10005080
19CoV,2022,05,苗栗縣,後龍鎮,M,0,25~29,1,10005,10005060
19CoV,2022,05,苗栗縣,後龍鎮,M,0,50~54,1,10005,10005060
19CoV,2022,05,苗栗縣,後龍鎮,M,0,55~59,1,10005,10005060
19CoV,2022,05,苗栗縣,後龍鎮,F,0,70+,1,10005,10005060
19CoV,2022,05,苗栗縣,後龍鎮,M,0,70+,2,10005,10005060
19CoV,2022,05,苗栗縣,竹南鎮,F,0,30~34,1,10005,10005040
19CoV,2022,05,苗栗縣,竹南鎮,M,0,40~44,1,10005,10005040
19CoV,2022,05,苗栗縣,竹南鎮,M,0,55~59,1,10005,10005040
19CoV,2022,05,苗栗縣,竹南鎮,M,0,65~69,1,10005,10005040
19CoV,2022,05,苗栗縣,竹南鎮,F,0,70+,6,10005,10005040
19CoV,2022,05,苗栗縣,竹南鎮,M,0,70+,3,10005,10005040
19CoV,2022,05,苗栗縣,苑裡鎮,M,0,55~59,1,10005,10005020
19CoV,2022,05,苗栗縣,苑裡鎮,M,0,60~64,1,10005,10005020
19CoV,2022,05,苗栗縣,苑裡鎮,F,0,70+,3,10005,10005020
19CoV,2022,05,苗栗縣,苑裡鎮,M,0,70+,3,10005,10005020
19CoV,2022,05,苗栗縣,苗栗市,M,0,35~39,1,10005,10005010
19CoV,2022,05,苗栗縣,苗栗市,M,0,45~49,1,10005,10005010
19CoV,2022,05,苗栗縣,苗栗市,F,0,50~54,1,10005,10005010
19CoV,2022,05,苗栗縣,苗栗市,M,0,55~59,2,10005,10005010
19CoV,2022,05,苗栗縣,苗栗市,F,0,70+,2,10005,10005010
19CoV,2022,05,苗栗縣,苗栗市,M,0,70+,5,10005,10005010
19CoV,2022,05,苗栗縣,西湖鄉,F,0,70+,1,10005,10005140
19CoV,2022,05,苗栗縣,西湖鄉,M,0,70+,2,10005,10005140
19CoV,2022,05,苗栗縣,通霄鎮,M,0,60~64,1,10005,10005030
19CoV,2022,05,苗栗縣,通霄鎮,F,0,70+,1,10005,10005030
19CoV,2022,05,苗栗縣,通霄鎮,M,0,70+,2,10005,10005030
19CoV,2022,05,苗栗縣,造橋鄉,M,0,55~59,1,10005,10005150
19CoV,2022,05,苗栗縣,造橋鄉,F,0,70+,3,10005,10005150
19CoV,2022,05,苗栗縣,造橋鄉,M,0,70+,1,10005,10005150
19CoV,2022,05,苗栗縣,頭份市,M,0,55~59,1,10005,10005050
19CoV,2022,05,苗栗縣,頭份市,M,0,60~64,1,10005,10005050
19CoV,2022,05,苗栗縣,頭份市,F,0,70+,5,10005,10005050
19CoV,2022,05,苗栗縣,頭份市,M,0,70+,3,10005,10005050
19CoV,2022,05,彰化縣,二林鎮,M,0,45~49,1,10007,10007200
19CoV,2022,05,彰化縣,二林鎮,F,0,70+,4,10007,10007200
19CoV,2022,05,彰化縣,二林鎮,M,0,70+,3,10007,10007200
19CoV,2022,05,彰化縣,二水鄉,M,0,55~59,1,10007,10007180
19CoV,2022,05,彰化縣,二水鄉,M,0,70+,1,10007,10007180
19CoV,2022,05,彰化縣,伸港鄉,F,0,70+,1,10007,10007050
19CoV,2022,05,彰化縣,北斗鎮,F,0,70+,1,10007,10007190
19CoV,2022,05,彰化縣,和美鎮,F,0,70+,5,10007,10007030
19CoV,2022,05,彰化縣,和美鎮,M,0,70+,2,10007,10007030
19CoV,2022,05,彰化縣,員林市,M,0,50~54,1,10007,10007100
19CoV,2022,05,彰化縣,員林市,M,0,60~64,1,10007,10007100
19CoV,2022,05,彰化縣,員林市,F,0,70+,6,10007,10007100
19CoV,2022,05,彰化縣,員林市,M,0,70+,6,10007,10007100
19CoV,2022,05,彰化縣,埔心鄉,M,0,50~54,1,10007,10007150
19CoV,2022,05,彰化縣,埔心鄉,M,0,70+,1,10007,10007150
19CoV,2022,05,彰化縣,埔鹽鄉,M,0,65~69,1,10007,10007140
19CoV,2022,05,彰化縣,埔鹽鄉,F,0,70+,1,10007,10007140
19CoV,2022,05,彰化縣,埔鹽鄉,M,0,70+,2,10007,10007140
19CoV,2022,05,彰化縣,埤頭鄉,M,0,50~54,1,10007,10007220
19CoV,2022,05,彰化縣,埤頭鄉,M,0,70+,1,10007,10007220
19CoV,2022,05,彰化縣,大城鄉,M,0,40~44,1,10007,10007240
19CoV,2022,05,彰化縣,大村鄉,F,0,70+,2,10007,10007130
19CoV,2022,05,彰化縣,彰化市,F,0,50~54,1,10007,10007010
19CoV,2022,05,彰化縣,彰化市,M,0,55~59,1,10007,10007010
19CoV,2022,05,彰化縣,彰化市,F,0,60~64,1,10007,10007010
19CoV,2022,05,彰化縣,彰化市,F,0,65~69,2,10007,10007010
19CoV,2022,05,彰化縣,彰化市,M,0,65~69,3,10007,10007010
19CoV,2022,05,彰化縣,彰化市,F,0,70+,7,10007,10007010
19CoV,2022,05,彰化縣,彰化市,M,0,70+,10,10007,10007010
19CoV,2022,05,彰化縣,永靖鄉,M,0,70+,2,10007,10007160
19CoV,2022,05,彰化縣,溪州鄉,F,0,70+,1,10007,10007260
19CoV,2022,05,彰化縣,溪州鄉,M,0,70+,1,10007,10007260
19CoV,2022,05,彰化縣,溪湖鎮,M,0,45~49,1,10007,10007110
19CoV,2022,05,彰化縣,溪湖鎮,M,0,70+,1,10007,10007110
19CoV,2022,05,彰化縣,田中鎮,M,0,60~64,1,10007,10007120
19CoV,2022,05,彰化縣,田中鎮,F,0,65~69,1,10007,10007120
19CoV,2022,05,彰化縣,田中鎮,F,0,70+,5,10007,10007120
19CoV,2022,05,彰化縣,田中鎮,M,0,70+,1,10007,10007120
19CoV,2022,05,彰化縣,田尾鄉,F,0,70+,1,10007,10007210
19CoV,2022,05,彰化縣,社頭鄉,F,0,65~69,1,10007,10007170
19CoV,2022,05,彰化縣,社頭鄉,F,0,70+,1,10007,10007170
19CoV,2022,05,彰化縣,社頭鄉,M,0,70+,1,10007,10007170
19CoV,2022,05,彰化縣,福興鄉,F,0,70+,1,10007,10007060
19CoV,2022,05,彰化縣,福興鄉,M,0,70+,3,10007,10007060
19CoV,2022,05,彰化縣,秀水鄉,F,0,70+,1,10007,10007070
19CoV,2022,05,彰化縣,秀水鄉,M,0,70+,1,10007,10007070
19CoV,2022,05,彰化縣,竹塘鄉,M,0,65~69,1,10007,10007250
19CoV,2022,05,彰化縣,竹塘鄉,F,0,70+,1,10007,10007250
19CoV,2022,05,彰化縣,線西鄉,M,0,45~49,1,10007,10007040
19CoV,2022,05,彰化縣,線西鄉,F,0,70+,1,10007,10007040
19CoV,2022,05,彰化縣,線西鄉,M,0,70+,3,10007,10007040
19CoV,2022,05,彰化縣,芬園鄉,F,0,70+,5,10007,10007090
19CoV,2022,05,彰化縣,芬園鄉,M,0,70+,5,10007,10007090
19CoV,2022,05,彰化縣,花壇鄉,M,0,45~49,1,10007,10007080
19CoV,2022,05,彰化縣,花壇鄉,M,0,50~54,1,10007,10007080
19CoV,2022,05,彰化縣,花壇鄉,M,0,60~64,2,10007,10007080
19CoV,2022,05,彰化縣,花壇鄉,M,0,65~69,1,10007,10007080
19CoV,2022,05,彰化縣,花壇鄉,F,0,70+,4,10007,10007080
19CoV,2022,05,彰化縣,花壇鄉,M,0,70+,2,10007,10007080
19CoV,2022,05,彰化縣,芳苑鄉,M,0,45~49,1,10007,10007230
19CoV,2022,05,彰化縣,芳苑鄉,M,0,65~69,1,10007,10007230
19CoV,2022,05,彰化縣,芳苑鄉,M,0,70+,1,10007,10007230
19CoV,2022,05,彰化縣,鹿港鎮,M,0,50~54,1,10007,10007020
19CoV,2022,05,彰化縣,鹿港鎮,M,0,60~64,1,10007,10007020
19CoV,2022,05,彰化縣,鹿港鎮,F,0,70+,2,10007,10007020
19CoV,2022,05,彰化縣,鹿港鎮,M,0,70+,2,10007,10007020
19CoV,2022,05,南投縣,中寮鄉,M,0,70+,1,10008,10008080
19CoV,2022,05,南投縣,仁愛鄉,M,0,70+,1,10008,10008130
19CoV,2022,05,南投縣,信義鄉,M,0,60~64,1,10008,10008120
19CoV,2022,05,南投縣,信義鄉,F,0,70+,2,10008,10008120
19CoV,2022,05,南投縣,信義鄉,M,0,70+,1,10008,10008120
19CoV,2022,05,南投縣,南投市,F,0,45~49,1,10008,10008010
19CoV,2022,05,南投縣,南投市,F,0,65~69,1,10008,10008010
19CoV,2022,05,南投縣,南投市,M,0,65~69,1,10008,10008010
19CoV,2022,05,南投縣,南投市,F,0,70+,5,10008,10008010
19CoV,2022,05,南投縣,南投市,M,0,70+,7,10008,10008010
19CoV,2022,05,南投縣,名間鄉,F,0,60~64,1,10008,10008060
19CoV,2022,05,南投縣,名間鄉,F,0,70+,1,10008,10008060
19CoV,2022,05,南投縣,名間鄉,M,0,70+,3,10008,10008060
19CoV,2022,05,南投縣,國姓鄉,F,0,70+,1,10008,10008100
19CoV,2022,05,南投縣,埔里鎮,M,0,70+,4,10008,10008020
19CoV,2022,05,南投縣,水里鄉,F,0,55~59,1,10008,10008110
19CoV,2022,05,南投縣,水里鄉,F,0,70+,1,10008,10008110
19CoV,2022,05,南投縣,竹山鎮,M,0,60~64,1,10008,10008040
19CoV,2022,05,南投縣,竹山鎮,F,0,65~69,1,10008,10008040
19CoV,2022,05,南投縣,竹山鎮,F,0,70+,4,10008,10008040
19CoV,2022,05,南投縣,竹山鎮,M,0,70+,9,10008,10008040
19CoV,2022,05,南投縣,草屯鎮,M,0,55~59,1,10008,10008030
19CoV,2022,05,南投縣,草屯鎮,F,0,60~64,1,10008,10008030
19CoV,2022,05,南投縣,草屯鎮,M,0,60~64,1,10008,10008030
19CoV,2022,05,南投縣,草屯鎮,M,0,65~69,1,10008,10008030
19CoV,2022,05,南投縣,草屯鎮,F,0,70+,5,10008,10008030
19CoV,2022,05,南投縣,草屯鎮,M,0,70+,7,10008,10008030
19CoV,2022,05,南投縣,集集鎮,M,0,70+,1,10008,10008050
19CoV,2022,05,南投縣,鹿谷鄉,F,0,70+,1,10008,10008070
19CoV,2022,05,南投縣,鹿谷鄉,M,0,70+,2,10008,10008070
19CoV,2022,05,雲林縣,二崙鄉,M,0,25~29,1,10009,10009110
19CoV,2022,05,雲林縣,二崙鄉,F,0,70+,3,10009,10009110
19CoV,2022,05,雲林縣,二崙鄉,M,0,70+,1,10009,10009110
19CoV,2022,05,雲林縣,元長鄉,F,0,70+,2,10009,10009170
19CoV,2022,05,雲林縣,元長鄉,M,0,70+,2,10009,10009170
19CoV,2022,05,雲林縣,北港鎮,M,0,70+,1,10009,10009060
19CoV,2022,05,雲林縣,古坑鄉,M,0,70+,1,10009,10009070
