確定病名,診斷年份,診斷月份,縣市,性別,是否為境外移入,年齡層,確定病例數,縣市別代碼
098,2003,10,台南市,M,0,15~19,1,67000
098,2003,10,台南市,M,0,20~24,3,67000
098,2003,10,台南市,M,0,25~29,3,67000
098,2003,10,台南市,M,0,40~44,1,67000
098,2003,10,台南市,M,0,65~69,1,67000
098,2003,10,桃園市,F,0,25~29,1,68000
098,2003,10,桃園市,F,0,35~39,1,68000
098,2003,10,桃園市,M,0,25~29,3,68000
098,2003,10,桃園市,M,0,40~44,1,68000
098,2003,10,桃園市,M,0,45~49,1,68000
098,2003,11,新竹縣,F,0,20~24,1,10004
098,2003,11,新竹縣,M,0,15~19,1,10004
098,2003,11,新竹縣,M,0,30~34,1,10004
098,2003,11,苗栗縣,M,0,30~34,1,10005
098,2003,11,彰化縣,F,0,50~54,1,10007
098,2003,11,彰化縣,M,0,20~24,3,10007
098,2003,11,彰化縣,M,0,30~34,1,10007
098,2003,11,彰化縣,M,0,40~44,1,10007
098,2003,11,雲林縣,F,0,20~24,1,10009
098,2003,11,雲林縣,F,0,60~64,1,10009
098,2003,11,雲林縣,M,0,20~24,1,10009
098,2003,11,嘉義縣,M,0,20~24,2,10010
098,2003,11,嘉義縣,M,0,25~29,1,10010
098,2003,11,嘉義縣,M,0,30~34,1,10010
098,2003,11,嘉義縣,M,0,45~49,1,10010
098,2003,11,嘉義縣,M,0,60~64,1,10010
098,2003,11,屏東縣,M,0,20~24,2,10013
098,2003,11,屏東縣,M,0,25~29,3,10013
098,2003,11,屏東縣,M,0,35~39,1,10013
098,2003,11,花蓮縣,M,0,20~24,1,10015
098,2003,11,基隆市,F,0,45~49,1,10017
098,2003,11,基隆市,M,0,20~24,1,10017
098,2003,11,基隆市,M,0,25~29,2,10017
098,2003,11,基隆市,M,0,30~34,2,10017
098,2003,11,基隆市,M,0,40~44,1,10017
098,2003,11,新竹市,M,0,20~24,1,10018
098,2003,11,新竹市,M,0,30~34,1,10018
098,2003,11,新竹市,M,0,70+,1,10018
098,2003,11,嘉義市,M,0,30~34,1,10020
098,2003,11,台北市,F,0,20~24,1,63000
098,2003,11,台北市,F,0,55~59,1,63000
098,2003,11,台北市,M,0,15~19,2,63000
098,2003,11,台北市,M,0,20~24,10,63000
098,2003,11,台北市,M,0,25~29,17,63000
098,2003,11,台北市,M,0,30~34,10,63000
098,2003,11,台北市,M,0,35~39,7,63000
098,2003,11,台北市,M,0,40~44,5,63000
098,2003,11,台北市,M,0,45~49,2,63000
098,2003,11,高雄市,M,0,20~24,3,64000
098,2003,11,高雄市,M,0,25~29,8,64000
098,2003,11,高雄市,M,0,40~44,1,64000
098,2003,11,高雄市(舊),M,0,25~29,1,64000
098,2003,11,新北市,F,0,15~19,1,65000
098,2003,11,新北市,F,0,25~29,3,65000
098,2003,11,新北市,M,0,0,1,65000
098,2003,11,新北市,M,0,15~19,1,65000
098,2003,11,新北市,M,0,20~24,14,65000
098,2003,11,新北市,M,0,25~29,23,65000
098,2003,11,新北市,M,0,30~34,17,65000
098,2003,11,新北市,M,0,35~39,2,65000
098,2003,11,新北市,M,0,40~44,3,65000
098,2003,11,新北市,M,0,45~49,2,65000
098,2003,11,新北市,M,0,50~54,1,65000
098,2003,11,新北市,M,0,60~64,1,65000
098,2003,11,台中市,F,0,25~29,1,66000
098,2003,11,台中市,M,0,15~19,1,66000
098,2003,11,台中市,M,0,20~24,1,66000
098,2003,11,台中市,M,0,25~29,1,66000
098,2003,11,台中市,M,0,30~34,2,66000
098,2003,11,台中市,M,0,35~39,2,66000
098,2003,11,台中市,M,0,40~44,3,66000
098,2003,11,台南市,F,0,65~69,1,67000
098,2003,11,台南市,M,0,20~24,8,67000
098,2003,11,台南市,M,0,25~29,3,67000
098,2003,11,台南市,M,0,30~34,1,67000
098,2003,11,台南市,M,0,40~44,1,67000
098,2003,11,台南市,M,0,45~49,1,67000
098,2003,11,台南市,M,0,55~59,1,67000
098,2003,11,台南市,M,0,65~69,1,67000
098,2003,11,台南市,M,0,70+,1,67000
098,2003,11,桃園市,F,0,20~24,1,68000
098,2003,11,桃園市,M,0,15~19,1,68000
098,2003,11,桃園市,M,0,20~24,2,68000
098,2003,11,桃園市,M,0,25~29,3,68000
098,2003,11,桃園市,M,0,30~34,1,68000
098,2003,11,桃園市,M,0,35~39,1,68000
098,2003,11,桃園市,M,0,55~59,1,68000
098,2003,12,宜蘭縣,M,0,20~24,2,10002
098,2003,12,新竹縣,M,0,20~24,1,10004
098,2003,12,新竹縣,M,0,40~44,1,10004
098,2003,12,苗栗縣,F,0,55~59,1,10005
098,2003,12,苗栗縣,M,0,30~34,1,10005
098,2003,12,彰化縣,M,0,20~24,1,10007
098,2003,12,南投縣,M,0,20~24,1,10008
098,2003,12,南投縣,M,0,45~49,1,10008
098,2003,12,雲林縣,M,0,25~29,2,10009
098,2003,12,嘉義縣,M,0,15~19,1,10010
098,2003,12,屏東縣,F,0,30~34,1,10013
098,2003,12,屏東縣,F,0,35~39,1,10013
098,2003,12,屏東縣,M,0,20~24,6,10013
098,2003,12,屏東縣,M,0,25~29,1,10013
098,2003,12,屏東縣,M,0,30~34,2,10013
098,2003,12,屏東縣,M,0,35~39,1,10013
098,2003,12,屏東縣,M,0,70+,1,10013
098,2003,12,台東縣,M,0,20~24,1,10014
098,2003,12,花蓮縣,M,0,20~24,1,10015
098,2003,12,花蓮縣,M,0,25~29,1,10015
098,2003,12,花蓮縣,M,0,35~39,1,10015
098,2003,12,花蓮縣,M,0,70+,1,10015
098,2003,12,基隆市,M,0,20~24,1,10017
098,2003,12,基隆市,M,0,30~34,1,10017
098,2003,12,基隆市,M,0,40~44,1,10017
098,2003,12,新竹市,M,0,20~24,1,10018
098,2003,12,新竹市,M,0,25~29,3,10018
098,2003,12,新竹市,M,0,35~39,1,10018
098,2003,12,新竹市,M,0,40~44,1,10018
098,2003,12,新竹市,M,0,60~64,1,10018
098,2003,12,台北市,F,0,10~14,1,63000
098,2003,12,台北市,F,0,15~19,1,63000
098,2003,12,台北市,F,0,50~54,1,63000
098,2003,12,台北市,M,0,15~19,2,63000
098,2003,12,台北市,M,0,20~24,5,63000
098,2003,12,台北市,M,0,25~29,15,63000
098,2003,12,台北市,M,0,30~34,15,63000
098,2003,12,台北市,M,0,35~39,3,63000
098,2003,12,台北市,M,0,40~44,5,63000
098,2003,12,台北市,M,0,45~49,3,63000
098,2003,12,台北市,M,0,50~54,1,63000
098,2003,12,台北市,M,0,55~59,1,63000
098,2003,12,台北市,M,0,65~69,1,63000
098,2003,12,台北市,M,0,70+,1,63000
098,2003,12,高雄市,F,0,25~29,1,64000
098,2003,12,高雄市,M,0,20~24,6,64000
098,2003,12,高雄市,M,0,25~29,2,64000
098,2003,12,高雄市,M,0,30~34,2,64000
098,2003,12,高雄市,M,0,35~39,2,64000
098,2003,12,高雄市,M,0,40~44,1,64000
098,2003,12,新北市,F,0,15~19,1,65000
098,2003,12,新北市,F,0,20~24,2,65000
098,2003,12,新北市,F,0,25~29,1,65000
098,2003,12,新北市,F,0,45~49,1,65000
098,2003,12,新北市,M,0,15~19,3,65000
098,2003,12,新北市,M,0,20~24,8,65000
098,2003,12,新北市,M,0,25~29,17,65000
098,2003,12,新北市,M,0,30~34,11,65000
098,2003,12,新北市,M,0,35~39,8,65000
098,2003,12,新北市,M,0,40~44,7,65000
098,2003,12,新北市,M,0,45~49,1,65000
098,2003,12,新北市,M,0,50~54,1,65000
098,2003,12,新北市,M,0,55~59,1,65000
098,2003,12,台中市,M,0,0,1,66000
098,2003,12,台中市,M,0,15~19,1,66000
098,2003,12,台中市,M,0,20~24,3,66000
098,2003,12,台中市,M,0,25~29,1,66000
098,2003,12,台中市,M,0,30~34,2,66000
098,2003,12,台中市,M,0,35~39,1,66000
098,2003,12,台中市,M,0,50~54,1,66000
098,2003,12,台南市,F,0,30~34,1,67000
098,2003,12,台南市,M,0,15~19,1,67000
098,2003,12,台南市,M,0,20~24,3,67000
098,2003,12,台南市,M,0,25~29,2,67000
098,2003,12,台南市,M,0,35~39,1,67000
098,2003,12,台南市,M,0,45~49,1,67000
098,2003,12,桃園市,F,0,35~39,1,68000
098,2003,12,桃園市,M,0,20~24,3,68000
098,2003,12,桃園市,M,0,25~29,1,68000
098,2003,12,桃園市,M,0,35~39,3,68000
098,2003,12,桃園市,M,0,40~44,3,68000
098,2003,12,桃園市,M,0,60~64,1,68000
098,2004,01,連江縣,M,0,20~24,1,09007
098,2004,01,宜蘭縣,M,0,20~24,1,10002
098,2004,01,宜蘭縣,M,0,30~34,1,10002
098,2004,01,新竹縣,M,0,20~24,1,10004
098,2004,01,新竹縣,M,0,25~29,1,10004
098,2004,01,新竹縣,M,0,30~34,1,10004
098,2004,01,苗栗縣,M,0,20~24,1,10005
098,2004,01,苗栗縣,M,0,30~34,1,10005
098,2004,01,彰化縣,M,0,20~24,1,10007
098,2004,01,彰化縣,M,0,25~29,1,10007
098,2004,01,南投縣,M,0,30~34,1,10008
098,2004,01,雲林縣,F,0,45~49,1,10009
098,2004,01,雲林縣,M,0,25~29,2,10009
098,2004,01,嘉義縣,M,0,25~29,1,10010
098,2004,01,嘉義縣,M,0,65~69,1,10010
098,2004,01,嘉義縣,M,0,70+,1,10010
098,2004,01,屏東縣,M,0,20~24,1,10013
098,2004,01,屏東縣,M,0,25~29,4,10013
098,2004,01,屏東縣,M,0,30~34,1,10013
098,2004,01,屏東縣,M,0,40~44,1,10013
098,2004,01,屏東縣,M,0,60~64,1,10013
098,2004,01,花蓮縣,F,0,30~34,1,10015
098,2004,01,花蓮縣,M,0,20~24,1,10015
098,2004,01,花蓮縣,M,0,25~29,1,10015
098,2004,01,基隆市,M,0,15~19,1,10017
098,2004,01,基隆市,M,0,20~24,3,10017
098,2004,01,基隆市,M,0,25~29,1,10017
098,2004,01,基隆市,M,0,30~34,2,10017
098,2004,01,新竹市,M,0,25~29,3,10018
098,2004,01,台北市,F,0,30~34,1,63000
098,2004,01,台北市,M,0,15~19,1,63000
098,2004,01,台北市,M,0,20~24,6,63000
098,2004,01,台北市,M,0,25~29,11,63000
098,2004,01,台北市,M,0,30~34,8,63000
098,2004,01,台北市,M,0,35~39,13,63000
098,2004,01,台北市,M,0,40~44,2,63000
098,2004,01,台北市,M,0,45~49,2,63000
098,2004,01,台北市,M,0,50~54,2,63000
098,2004,01,台北市,M,0,55~59,1,63000
098,2004,01,高雄市,F,0,25~29,1,64000
098,2004,01,高雄市,M,0,20~24,4,64000
098,2004,01,高雄市,M,0,25~29,6,64000
098,2004,01,高雄市,M,0,30~34,3,64000
098,2004,01,高雄市,M,0,35~39,1,64000
098,2004,01,新北市,F,0,10~14,1,65000
098,2004,01,新北市,F,0,25~29,1,65000
098,2004,01,新北市,F,0,35~39,1,65000
098,2004,01,新北市,M,0,15~19,4,65000
098,2004,01,新北市,M,0,20~24,15,65000
098,2004,01,新北市,M,0,25~29,14,65000
098,2004,01,新北市,M,0,30~34,12,65000
098,2004,01,新北市,M,0,35~39,3,65000
098,2004,01,新北市,M,0,45~49,5,65000
098,2004,01,台中市,F,0,25~29,1,66000
098,2004,01,台中市,M,0,20~24,3,66000
098,2004,01,台中市,M,0,25~29,3,66000
098,2004,01,台中市,M,0,30~34,3,66000
098,2004,01,台中市,M,0,35~39,2,66000
098,2004,01,台中市,M,0,40~44,1,66000
098,2004,01,台南市,M,0,15~19,1,67000
098,2004,01,台南市,M,0,20~24,3,67000
098,2004,01,台南市,M,0,25~29,4,67000
098,2004,01,台南市,M,0,40~44,1,67000
098,2004,01,桃園市,M,0,25~29,5,68000
098,2004,01,桃園市,M,0,30~34,3,68000
098,2004,01,桃園市,M,0,40~44,1,68000
098,2004,01,桃園市,M,0,45~49,1,68000
098,2004,01,其他,F,0,20~24,1,99999
098,2004,01,其他,M,0,30~34,1,99999
098,2004,02,金門縣,M,0,20~24,1,09020
098,2004,02,宜蘭縣,F,0,25~29,1,10002
098,2004,02,宜蘭縣,M,0,15~19,1,10002
098,2004,02,宜蘭縣,M,0,25~29,1,10002
098,2004,02,宜蘭縣,M,0,30~34,1,10002
098,2004,02,新竹縣,M,0,30~34,3,10004
098,2004,02,新竹縣,M,0,60~64,1,10004
098,2004,02,苗栗縣,M,1,25~29,1,10005
098,2004,02,彰化縣,M,0,20~24,1,10007
098,2004,02,彰化縣,M,0,25~29,1,10007
098,2004,02,彰化縣,M,0,30~34,1,10007
098,2004,02,雲林縣,M,0,20~24,1,10009
098,2004,02,雲林縣,M,0,30~34,1,10009
098,2004,02,雲林縣,M,0,55~59,1,10009
098,2004,02,雲林縣,M,0,65~69,1,10009
098,2004,02,嘉義縣,M,0,15~19,1,10010
098,2004,02,嘉義縣,M,0,25~29,1,10010
098,2004,02,嘉義縣,M,0,40~44,2,10010
098,2004,02,屏東縣,M,0,20~24,3,10013
098,2004,02,屏東縣,M,0,25~29,1,10013
098,2004,02,台東縣,M,0,20~24,1,10014
098,2004,02,基隆市,M,0,15~19,1,10017
098,2004,02,基隆市,M,0,20~24,1,10017
098,2004,02,基隆市,M,0,25~29,2,10017
098,2004,02,基隆市,M,0,30~34,2,10017
098,2004,02,基隆市,M,0,45~49,1,10017
098,2004,02,新竹市,F,0,20~24,1,10018
098,2004,02,新竹市,M,0,20~24,1,10018
098,2004,02,新竹市,M,0,25~29,2,10018
098,2004,02,台北市,F,0,20~24,2,63000
098,2004,02,台北市,F,0,25~29,1,63000
098,2004,02,台北市,F,0,50~54,1,63000
098,2004,02,台北市,M,0,15~19,2,63000
098,2004,02,台北市,M,0,20~24,2,63000
098,2004,02,台北市,M,0,25~29,8,63000
098,2004,02,台北市,M,0,30~34,7,63000
098,2004,02,台北市,M,0,35~39,9,63000
098,2004,02,台北市,M,0,40~44,4,63000
098,2004,02,台北市,M,0,45~49,1,63000
098,2004,02,高雄市,F,0,20~24,1,64000
098,2004,02,高雄市,M,0,15~19,1,64000
098,2004,02,高雄市,M,0,20~24,7,64000
098,2004,02,高雄市,M,0,25~29,3,64000
098,2004,02,高雄市,M,0,30~34,1,64000
098,2004,02,高雄市,M,0,35~39,1,64000
098,2004,02,高雄市,M,0,50~54,1,64000
098,2004,02,新北市,F,0,10~14,1,65000
098,2004,02,新北市,F,0,15~19,1,65000
098,2004,02,新北市,F,0,45~49,1,65000
098,2004,02,新北市,M,0,15~19,4,65000
098,2004,02,新北市,M,0,20~24,11,65000
098,2004,02,新北市,M,0,25~29,12,65000
098,2004,02,新北市,M,0,30~34,8,65000
098,2004,02,新北市,M,0,35~39,6,65000
098,2004,02,新北市,M,0,40~44,3,65000
098,2004,02,新北市,M,0,45~49,1,65000
098,2004,02,新北市,M,0,50~54,1,65000
098,2004,02,新北市,M,0,70+,1,65000
098,2004,02,台中市,M,0,20~24,2,66000
098,2004,02,台中市,M,0,25~29,3,66000
098,2004,02,台中市,M,0,30~34,3,66000
098,2004,02,台中市,M,0,45~49,1,66000
098,2004,02,台中市,M,0,65~69,1,66000
098,2004,02,台南市,F,0,20~24,2,67000
098,2004,02,台南市,M,0,15~19,2,67000
098,2004,02,台南市,M,0,20~24,5,67000
098,2004,02,台南市,M,0,25~29,1,67000
098,2004,02,台南市,M,0,30~34,2,67000
098,2004,02,台南市,M,0,40~44,1,67000
098,2004,02,桃園市,M,0,15~19,1,68000
098,2004,02,桃園市,M,0,20~24,2,68000
098,2004,02,桃園市,M,0,25~29,4,68000
098,2004,02,桃園市,M,0,35~39,2,68000
098,2004,02,桃園市,M,0,40~44,1,68000
098,2004,03,宜蘭縣,M,0,30~34,2,10002
098,2004,03,新竹縣,M,0,20~24,1,10004
098,2004,03,新竹縣,M,0,35~39,1,10004
098,2004,03,彰化縣,M,0,25~29,1,10007
098,2004,03,南投縣,F,0,25~29,1,10008
098,2004,03,南投縣,M,0,35~39,1,10008
098,2004,03,雲林縣,F,0,20~24,1,10009
098,2004,03,雲林縣,M,0,20~24,1,10009
098,2004,03,雲林縣,M,0,40~44,1,10009
098,2004,03,雲林縣,M,0,50~54,1,10009
098,2004,03,雲林縣,M,0,60~64,1,10009
098,2004,03,嘉義縣,F,0,60~64,2,10010
098,2004,03,嘉義縣,M,0,20~24,2,10010
098,2004,03,屏東縣,F,0,25~29,1,10013
098,2004,03,屏東縣,M,0,25~29,2,10013
098,2004,03,屏東縣,M,0,35~39,1,10013
098,2004,03,台東縣,F,0,35~39,1,10014
098,2004,03,花蓮縣,M,0,15~19,1,10015
098,2004,03,花蓮縣,M,0,20~24,1,10015
098,2004,03,花蓮縣,M,0,25~29,2,10015
098,2004,03,基隆市,M,0,15~19,1,10017
098,2004,03,基隆市,M,0,25~29,1,10017
098,2004,03,基隆市,M,0,30~34,1,10017
098,2004,03,新竹市,M,0,20~24,1,10018
098,2004,03,新竹市,M,0,25~29,1,10018
098,2004,03,新竹市,M,0,30~34,1,10018
098,2004,03,台中市(舊),M,0,25~29,1,10019
098,2004,03,嘉義市,F,0,25~29,1,10020
098,2004,03,嘉義市,M,0,20~24,1,10020
098,2004,03,台北市,M,0,20~24,8,63000
098,2004,03,台北市,M,0,25~29,10,63000
098,2004,03,台北市,M,0,30~34,9,63000
098,2004,03,台北市,M,0,35~39,5,63000
098,2004,03,台北市,M,0,40~44,6,63000
098,2004,03,台北市,M,0,45~49,3,63000
098,2004,03,台北市,M,0,55~59,1,63000
098,2004,03,高雄市,M,0,15~19,1,64000
098,2004,03,高雄市,M,0,20~24,4,64000
098,2004,03,高雄市,M,0,25~29,6,64000
098,2004,03,高雄市,M,0,30~34,1,64000
098,2004,03,新北市,F,0,15~19,1,65000
098,2004,03,新北市,F,0,25~29,1,65000
098,2004,03,新北市,F,0,30~34,1,65000
098,2004,03,新北市,M,0,15~19,1,65000
098,2004,03,新北市,M,0,20~24,9,65000
098,2004,03,新北市,M,0,25~29,17,65000
098,2004,03,新北市,M,0,30~34,24,65000
098,2004,03,新北市,M,0,35~39,12,65000
098,2004,03,新北市,M,0,40~44,4,65000
098,2004,03,新北市,M,0,45~49,1,65000
098,2004,03,新北市,M,0,50~54,2,65000
098,2004,03,台中市,M,0,15~19,1,66000
098,2004,03,台中市,M,0,20~24,4,66000
098,2004,03,台中市,M,0,25~29,4,66000
098,2004,03,台中市,M,0,30~34,2,66000
098,2004,03,台中市,M,0,35~39,3,66000
098,2004,03,台中市,M,0,40~44,1,66000
098,2004,03,台南市,F,0,15~19,1,67000
098,2004,03,台南市,F,0,20~24,1,67000
098,2004,03,台南市,M,0,15~19,1,67000
098,2004,03,台南市,M,0,20~24,2,67000
098,2004,03,台南市,M,0,25~29,2,67000
098,2004,03,台南市,M,0,30~34,2,67000
098,2004,03,台南市,M,0,35~39,1,67000
098,2004,03,台南市,M,0,45~49,1,67000
098,2004,03,桃園市,M,0,20~24,1,68000
098,2004,03,桃園市,M,0,25~29,4,68000
098,2004,03,桃園市,M,0,40~44,1,68000
098,2004,03,其他,M,0,40~44,1,99999
098,2004,04,宜蘭縣,M,0,20~24,1,10002
098,2004,04,宜蘭縣,M,0,30~34,1,10002
098,2004,04,新竹縣,M,0,20~24,1,10004
098,2004,04,新竹縣,M,0,25~29,1,10004
098,2004,04,苗栗縣,M,0,25~29,1,10005
098,2004,04,苗栗縣,M,0,45~49,1,10005
098,2004,04,苗栗縣,M,0,65~69,1,10005
098,2004,04,彰化縣,M,0,45~49,2,10007
098,2004,04,南投縣,M,0,20~24,1,10008
098,2004,04,雲林縣,M,0,20~24,2,10009
098,2004,04,雲林縣,M,0,25~29,1,10009
098,2004,04,雲林縣,M,0,35~39,1,10009
098,2004,04,嘉義縣,M,0,15~19,2,10010
098,2004,04,嘉義縣,M,0,25~29,2,10010
098,2004,04,嘉義縣,M,0,35~39,1,10010
098,2004,04,嘉義縣,M,0,60~64,1,10010
098,2004,04,屏東縣,F,0,2,1,10013
098,2004,04,屏東縣,M,0,25~29,2,10013
098,2004,04,屏東縣,M,0,30~34,1,10013
098,2004,04,台東縣,M,0,35~39,1,10014
098,2004,04,花蓮縣,F,0,25~29,1,10015
098,2004,04,花蓮縣,M,0,20~24,1,10015
098,2004,04,基隆市,F,0,30~34,1,10017
098,2004,04,基隆市,F,0,50~54,1,10017
098,2004,04,基隆市,M,0,20~24,1,10017
098,2004,04,基隆市,M,0,30~34,3,10017
098,2004,04,新竹市,M,0,20~24,2,10018
098,2004,04,新竹市,M,0,25~29,2,10018
098,2004,04,嘉義市,M,0,15~19,1,10020
098,2004,04,台北市,F,0,20~24,2,63000
098,2004,04,台北市,F,0,25~29,2,63000
098,2004,04,台北市,F,0,45~49,1,63000
098,2004,04,台北市,M,0,15~19,1,63000
098,2004,04,台北市,M,0,20~24,4,63000
098,2004,04,台北市,M,0,25~29,13,63000
098,2004,04,台北市,M,0,30~34,7,63000
098,2004,04,台北市,M,0,40~44,8,63000
098,2004,04,台北市,M,0,45~49,2,63000
098,2004,04,台北市,M,0,50~54,2,63000
098,2004,04,台北市,M,0,55~59,1,63000
098,2004,04,台北市,M,0,70+,1,63000
098,2004,04,高雄市,F,0,15~19,1,64000
098,2004,04,高雄市,M,0,15~19,2,64000
098,2004,04,高雄市,M,0,20~24,1,64000
098,2004,04,高雄市,M,0,25~29,2,64000
098,2004,04,高雄市,M,0,30~34,2,64000
098,2004,04,高雄市,M,0,45~49,1,64000
098,2004,04,高雄市,M,0,50~54,1,64000
098,2004,04,新北市,F,0,10~14,1,65000
098,2004,04,新北市,F,0,15~19,1,65000
098,2004,04,新北市,F,0,20~24,3,65000
098,2004,04,新北市,F,0,25~29,1,65000
098,2004,04,新北市,F,0,35~39,1,65000
098,2004,04,新北市,M,0,15~19,6,65000
098,2004,04,新北市,M,0,2,1,65000
098,2004,04,新北市,M,0,20~24,11,65000
098,2004,04,新北市,M,0,25~29,10,65000
098,2004,04,新北市,M,0,30~34,8,65000
098,2004,04,新北市,M,0,35~39,5,65000
098,2004,04,新北市,M,0,40~44,7,65000
098,2004,04,新北市,M,0,45~49,5,65000
098,2004,04,新北市,M,0,50~54,1,65000
098,2004,04,新北市,M,0,60~64,1,65000
098,2004,04,台中市,F,0,20~24,1,66000
098,2004,04,台中市,F,0,40~44,1,66000
098,2004,04,台中市,M,0,15~19,1,66000
098,2004,04,台中市,M,0,25~29,1,66000
098,2004,04,台中市,M,0,30~34,3,66000
098,2004,04,台中市,M,0,40~44,1,66000
098,2004,04,台中市,M,0,45~49,1,66000
098,2004,04,台中市,M,0,55~59,1,66000
098,2004,04,台中市,M,0,65~69,1,66000
098,2004,04,台南市,F,0,25~29,1,67000
098,2004,04,台南市,M,0,15~19,1,67000
098,2004,04,台南市,M,0,20~24,1,67000
098,2004,04,台南市,M,0,25~29,4,67000
098,2004,04,台南市,M,0,30~34,2,67000
098,2004,04,桃園市,F,0,35~39,1,68000
098,2004,04,桃園市,M,0,20~24,3,68000
098,2004,04,桃園市,M,0,25~29,2,68000
098,2004,04,桃園市,M,0,30~34,1,68000
098,2004,04,桃園市,M,0,35~39,1,68000
098,2004,04,桃園市,M,0,40~44,1,68000
098,2004,04,桃園市,M,0,55~59,1,68000
098,2004,04,桃園市,M,0,65~69,1,68000
098,2004,04,其他,M,0,20~24,1,99999
098,2004,05,新竹縣,F,0,25~29,1,10004
098,2004,05,新竹縣,M,0,20~24,2,10004
098,2004,05,新竹縣,M,0,25~29,2,10004
098,2004,05,新竹縣,M,0,45~49,1,10004
098,2004,05,苗栗縣,M,0,20~24,1,10005
098,2004,05,彰化縣,F,0,20~24,1,10007
098,2004,05,南投縣,F,0,20~24,1,10008
098,2004,05,南投縣,M,0,20~24,1,10008
098,2004,05,雲林縣,M,0,20~24,1,10009
098,2004,05,雲林縣,M,0,25~29,1,10009
098,2004,05,嘉義縣,F,0,25~29,1,10010
098,2004,05,嘉義縣,F,0,30~34,1,10010
098,2004,05,嘉義縣,F,0,60~64,1,10010
098,2004,05,嘉義縣,M,0,15~19,1,10010
098,2004,05,嘉義縣,M,0,25~29,1,10010
098,2004,05,嘉義縣,M,0,35~39,1,10010
098,2004,05,屏東縣,M,0,20~24,1,10013
098,2004,05,屏東縣,M,0,25~29,2,10013
098,2004,05,台東縣,M,0,25~29,1,10014
098,2004,05,台東縣,M,0,35~39,1,10014
098,2004,05,台東縣,M,0,50~54,1,10014
098,2004,05,花蓮縣,M,0,45~49,1,10015
098,2004,05,基隆市,M,0,20~24,1,10017
098,2004,05,基隆市,M,0,30~34,1,10017
098,2004,05,基隆市,M,0,40~44,1,10017
098,2004,05,基隆市,M,0,55~59,1,10017
098,2004,05,新竹市,F,0,15~19,1,10018
098,2004,05,新竹市,M,0,25~29,2,10018
098,2004,05,新竹市,M,0,30~34,2,10018
098,2004,05,台北市,F,0,15~19,2,63000
098,2004,05,台北市,F,0,25~29,1,63000
098,2004,05,台北市,F,0,30~34,2,63000
098,2004,05,台北市,F,0,40~44,1,63000
098,2004,05,台北市,M,0,15~19,2,63000
098,2004,05,台北市,M,0,20~24,5,63000
098,2004,05,台北市,M,0,25~29,6,63000
098,2004,05,台北市,M,0,30~34,14,63000
098,2004,05,台北市,M,0,35~39,5,63000
098,2004,05,台北市,M,0,40~44,1,63000
098,2004,05,台北市,M,0,45~49,2,63000
098,2004,05,台北市,M,0,60~64,1,63000
098,2004,05,高雄市,F,0,30~34,1,64000
098,2004,05,高雄市,M,0,20~24,4,64000
098,2004,05,高雄市,M,0,25~29,7,64000
098,2004,05,高雄市,M,0,30~34,3,64000
098,2004,05,高雄市,M,0,40~44,2,64000
098,2004,05,新北市,F,0,10~14,1,65000
098,2004,05,新北市,F,0,15~19,1,65000
098,2004,05,新北市,F,0,20~24,4,65000
098,2004,05,新北市,F,0,30~34,1,65000
098,2004,05,新北市,F,0,45~49,1,65000
098,2004,05,新北市,M,0,15~19,5,65000
098,2004,05,新北市,M,0,20~24,13,65000
098,2004,05,新北市,M,0,25~29,16,65000
098,2004,05,新北市,M,0,30~34,7,65000
098,2004,05,新北市,M,0,35~39,6,65000
098,2004,05,新北市,M,0,40~44,4,65000
098,2004,05,新北市,M,0,45~49,4,65000
098,2004,05,新北市,M,0,50~54,2,65000
098,2004,05,新北市,M,0,65~69,1,65000
098,2004,05,台中市,F,0,25~29,1,66000
098,2004,05,台中市,M,0,20~24,3,66000
098,2004,05,台中市,M,0,25~29,2,66000
098,2004,05,台中市,M,0,30~34,4,66000
098,2004,05,台中市,M,0,35~39,2,66000
098,2004,05,台中市,M,0,40~44,1,66000
098,2004,05,台南市,F,0,35~39,1,67000
098,2004,05,台南市,M,0,20~24,2,67000
098,2004,05,台南市,M,0,25~29,3,67000
098,2004,05,台南市,M,0,30~34,2,67000
098,2004,05,台南市,M,0,70+,1,67000
098,2004,05,桃園市,F,0,50~54,1,68000
098,2004,05,桃園市,M,0,15~19,1,68000
098,2004,05,桃園市,M,0,20~24,2,68000
098,2004,05,桃園市,M,0,25~29,2,68000
098,2004,05,桃園市,M,0,30~34,1,68000
098,2004,05,桃園市,M,0,40~44,1,68000
098,2004,05,桃園市,M,0,50~54,2,68000
098,2004,05,桃園市,M,0,55~59,1,68000
098,2004,06,金門縣,M,0,15~19,1,09020
098,2004,06,宜蘭縣,M,0,25~29,2,10002
098,2004,06,宜蘭縣,M,0,30~34,1,10002
098,2004,06,苗栗縣,F,0,15~19,1,10005
098,2004,06,苗栗縣,F,0,35~39,1,10005
098,2004,06,苗栗縣,M,0,35~39,1,10005
098,2004,06,苗栗縣,M,1,40~44,1,10005
098,2004,06,彰化縣,M,0,25~29,1,10007
098,2004,06,彰化縣,M,0,30~34,1,10007
098,2004,06,南投縣,M,0,15~19,1,10008
098,2004,06,南投縣,M,0,40~44,1,10008
098,2004,06,雲林縣,M,0,15~19,1,10009
098,2004,06,雲林縣,M,0,20~24,2,10009
