確定病名,發病年份,發病週別,縣市,鄉鎮,性別,是否為境外移入,年齡層,死亡病例數,縣市別代碼,鄉鎮別代碼
19CoV,2021,21,新北市,淡水區,M,0,70+,2,65000,65000100
19CoV,2021,21,新北市,石碇區,F,0,65~69,1,65000,65000190
19CoV,2021,21,新北市,蘆洲區,M,0,50~54,1,65000,65000140
19CoV,2021,21,新北市,蘆洲區,F,0,60~64,1,65000,65000140
19CoV,2021,21,新北市,蘆洲區,M,0,70+,1,65000,65000140
19CoV,2021,21,台中市,北屯區,F,0,70+,1,66000,66000080
19CoV,2021,21,台中市,北屯區,M,0,70+,1,66000,66000080
19CoV,2021,21,台南市,白河區,F,0,70+,1,67000,67000030
19CoV,2021,21,桃園市,中壢區,F,0,65~69,1,68000,68000020
19CoV,2021,21,桃園市,桃園區,F,0,65~69,1,68000,68000010
19CoV,2021,21,桃園市,桃園區,F,0,70+,1,68000,68000010
19CoV,2021,21,桃園市,桃園區,M,0,70+,1,68000,68000010
19CoV,2021,21,桃園市,楊梅區,M,0,70+,1,68000,68000040
19CoV,2021,21,桃園市,蘆竹區,M,0,70+,1,68000,68000050
19CoV,2021,22,彰化縣,二林鎮,F,0,45~49,1,10007,10007200
19CoV,2021,22,彰化縣,二林鎮,F,0,70+,1,10007,10007200
19CoV,2021,22,彰化縣,二林鎮,M,0,70+,1,10007,10007200
19CoV,2021,22,彰化縣,埔心鄉,M,0,70+,1,10007,10007150
19CoV,2021,22,彰化縣,埔鹽鄉,F,0,40~44,1,10007,10007140
19CoV,2021,22,雲林縣,台西鄉,M,0,70+,1,10009,10009160
19CoV,2021,22,基隆市,中山區,M,0,70+,1,10017,10017050
19CoV,2021,22,基隆市,仁愛區,F,0,70+,1,10017,10017040
19CoV,2021,22,基隆市,信義區,M,0,70+,1,10017,10017070
19CoV,2021,22,基隆市,安樂區,F,0,70+,1,10017,10017060
19CoV,2021,22,基隆市,暖暖區,M,0,50~54,1,10017,10017030
19CoV,2021,22,台北市,中山區,M,0,50~54,1,63000,63000040
19CoV,2021,22,台北市,中山區,F,0,60~64,1,63000,63000040
19CoV,2021,22,台北市,中山區,F,0,65~69,1,63000,63000040
19CoV,2021,22,台北市,中山區,M,0,70+,1,63000,63000040
19CoV,2021,22,台北市,中正區,M,0,65~69,1,63000,63000050
19CoV,2021,22,台北市,中正區,M,0,70+,1,63000,63000050
19CoV,2021,22,台北市,內湖區,M,0,70+,1,63000,63000100
19CoV,2021,22,台北市,北投區,F,0,70+,2,63000,63000120
19CoV,2021,22,台北市,北投區,M,0,70+,3,63000,63000120
19CoV,2021,22,台北市,南港區,M,0,70+,1,63000,63000090
19CoV,2021,22,台北市,士林區,M,0,65~69,1,63000,63000110
19CoV,2021,22,台北市,士林區,F,0,70+,3,63000,63000110
19CoV,2021,22,台北市,大同區,F,0,60~64,1,63000,63000060
19CoV,2021,22,台北市,大同區,F,0,65~69,1,63000,63000060
19CoV,2021,22,台北市,大同區,F,0,70+,1,63000,63000060
19CoV,2021,22,台北市,大同區,M,0,70+,1,63000,63000060
19CoV,2021,22,台北市,大安區,F,0,65~69,1,63000,63000030
19CoV,2021,22,台北市,大安區,F,0,70+,4,63000,63000030
19CoV,2021,22,台北市,大安區,M,0,70+,4,63000,63000030
19CoV,2021,22,台北市,文山區,M,0,55~59,2,63000,63000082
19CoV,2021,22,台北市,文山區,M,0,55~59,2,63000,63000080
19CoV,2021,22,台北市,文山區,M,0,55~59,2,63000,63000081
19CoV,2021,22,台北市,文山區,F,0,70+,1,63000,63000082
19CoV,2021,22,台北市,文山區,F,0,70+,1,63000,63000081
19CoV,2021,22,台北市,文山區,F,0,70+,1,63000,63000080
19CoV,2021,22,台北市,文山區,M,0,70+,2,63000,63000080
19CoV,2021,22,台北市,文山區,M,0,70+,2,63000,63000081
19CoV,2021,22,台北市,文山區,M,0,70+,2,63000,63000082
19CoV,2021,22,台北市,萬華區,F,0,50~54,1,63000,63000070
19CoV,2021,22,台北市,萬華區,F,0,50~54,1,63000,63000072
19CoV,2021,22,台北市,萬華區,F,0,50~54,1,63000,63000071
19CoV,2021,22,台北市,萬華區,M,0,50~54,1,63000,63000070
19CoV,2021,22,台北市,萬華區,M,0,50~54,1,63000,63000072
19CoV,2021,22,台北市,萬華區,M,0,50~54,1,63000,63000071
19CoV,2021,22,台北市,萬華區,M,0,55~59,1,63000,63000070
19CoV,2021,22,台北市,萬華區,M,0,55~59,1,63000,63000071
19CoV,2021,22,台北市,萬華區,M,0,55~59,1,63000,63000072
19CoV,2021,22,台北市,萬華區,M,0,60~64,2,63000,63000071
19CoV,2021,22,台北市,萬華區,M,0,60~64,2,63000,63000072
19CoV,2021,22,台北市,萬華區,M,0,60~64,2,63000,63000070
19CoV,2021,22,台北市,萬華區,F,0,65~69,1,63000,63000071
19CoV,2021,22,台北市,萬華區,F,0,65~69,1,63000,63000070
19CoV,2021,22,台北市,萬華區,F,0,65~69,1,63000,63000072
19CoV,2021,22,台北市,萬華區,M,0,65~69,2,63000,63000072
19CoV,2021,22,台北市,萬華區,M,0,65~69,2,63000,63000071
19CoV,2021,22,台北市,萬華區,M,0,65~69,2,63000,63000070
19CoV,2021,22,台北市,萬華區,F,0,70+,4,63000,63000072
19CoV,2021,22,台北市,萬華區,F,0,70+,4,63000,63000070
19CoV,2021,22,台北市,萬華區,F,0,70+,4,63000,63000071
19CoV,2021,22,台北市,萬華區,M,0,70+,3,63000,63000070
19CoV,2021,22,台北市,萬華區,M,0,70+,3,63000,63000072
19CoV,2021,22,台北市,萬華區,M,0,70+,3,63000,63000071
19CoV,2021,22,新北市,三峽區,F,0,65~69,1,65000,65000090
19CoV,2021,22,新北市,三重區,M,0,50~54,1,65000,65000020
19CoV,2021,22,新北市,三重區,M,0,55~59,2,65000,65000020
19CoV,2021,22,新北市,三重區,M,0,60~64,2,65000,65000020
19CoV,2021,22,新北市,三重區,M,0,65~69,1,65000,65000020
19CoV,2021,22,新北市,三重區,M,0,70+,3,65000,65000020
19CoV,2021,22,新北市,中和區,M,0,50~54,1,65000,65000030
19CoV,2021,22,新北市,中和區,M,0,65~69,2,65000,65000030
19CoV,2021,22,新北市,中和區,F,0,70+,3,65000,65000030
19CoV,2021,22,新北市,五股區,M,0,70+,1,65000,65000150
19CoV,2021,22,新北市,土城區,F,0,65~69,1,65000,65000130
19CoV,2021,22,新北市,土城區,F,0,70+,8,65000,65000130
19CoV,2021,22,新北市,土城區,M,0,70+,3,65000,65000130
19CoV,2021,22,新北市,新店區,F,0,70+,1,65000,65000060
19CoV,2021,22,新北市,新莊區,F,0,60~64,1,65000,65000050
19CoV,2021,22,新北市,新莊區,M,0,60~64,1,65000,65000050
19CoV,2021,22,新北市,新莊區,F,0,70+,2,65000,65000050
19CoV,2021,22,新北市,板橋區,F,0,65~69,1,65000,65000010
19CoV,2021,22,新北市,板橋區,F,0,70+,4,65000,65000010
19CoV,2021,22,新北市,板橋區,M,0,70+,4,65000,65000010
19CoV,2021,22,新北市,樹林區,F,0,50~54,1,65000,65000070
19CoV,2021,22,新北市,樹林區,M,0,65~69,1,65000,65000070
19CoV,2021,22,新北市,樹林區,F,0,70+,1,65000,65000070
19CoV,2021,22,新北市,樹林區,M,0,70+,1,65000,65000070
19CoV,2021,22,新北市,永和區,F,0,60~64,1,65000,65000040
19CoV,2021,22,新北市,永和區,F,0,70+,1,65000,65000040
19CoV,2021,22,新北市,永和區,M,0,70+,1,65000,65000040
19CoV,2021,22,新北市,汐止區,M,0,70+,1,65000,65000110
19CoV,2021,22,新北市,泰山區,F,0,70+,1,65000,65000160
19CoV,2021,22,新北市,淡水區,M,0,50~54,1,65000,65000100
19CoV,2021,22,新北市,淡水區,M,0,70+,2,65000,65000100
19CoV,2021,22,新北市,瑞芳區,M,0,55~59,1,65000,65000120
19CoV,2021,22,新北市,瑞芳區,F,0,70+,1,65000,65000120
19CoV,2021,22,新北市,石門區,F,0,70+,1,65000,65000220
19CoV,2021,22,新北市,蘆洲區,M,0,70+,1,65000,65000140
19CoV,2021,22,新北市,鶯歌區,F,0,70+,1,65000,65000080
19CoV,2021,22,台中市,東區,M,0,70+,1,66000,66000020
19CoV,2021,22,台中市,西屯區,M,0,70+,1,66000,66000060
19CoV,2021,22,桃園市,大溪區,F,0,70+,1,68000,68000030
19CoV,2021,22,桃園市,平鎮區,F,0,70+,1,68000,68000100
19CoV,2021,22,桃園市,平鎮區,M,0,70+,1,68000,68000100
19CoV,2021,23,新竹縣,竹東鎮,M,0,55~59,1,10004,10004020
19CoV,2021,23,新竹縣,竹東鎮,M,0,70+,2,10004,10004020
19CoV,2021,23,苗栗縣,後龍鎮,F,0,65~69,1,10005,10005060
19CoV,2021,23,彰化縣,埤頭鄉,F,0,40~44,1,10007,10007220
19CoV,2021,23,彰化縣,溪湖鎮,F,0,70+,1,10007,10007110
19CoV,2021,23,基隆市,中山區,M,0,70+,1,10017,10017050
19CoV,2021,23,基隆市,中正區,F,0,70+,1,10017,10017010
19CoV,2021,23,基隆市,仁愛區,M,0,45~49,1,10017,10017040
19CoV,2021,23,台北市,中山區,M,0,65~69,1,63000,63000040
19CoV,2021,23,台北市,中山區,F,0,70+,1,63000,63000040
19CoV,2021,23,台北市,中正區,F,0,70+,1,63000,63000050
19CoV,2021,23,台北市,北投區,F,0,60~64,1,63000,63000120
19CoV,2021,23,台北市,北投區,F,0,70+,1,63000,63000120
19CoV,2021,23,台北市,南港區,M,0,70+,1,63000,63000090
19CoV,2021,23,台北市,士林區,F,0,40~44,1,63000,63000110
19CoV,2021,23,台北市,士林區,F,0,55~59,1,63000,63000110
19CoV,2021,23,台北市,大安區,F,0,70+,1,63000,63000030
19CoV,2021,23,台北市,文山區,M,0,60~64,1,63000,63000080
19CoV,2021,23,台北市,文山區,M,0,60~64,1,63000,63000081
19CoV,2021,23,台北市,文山區,M,0,60~64,1,63000,63000082
19CoV,2021,23,台北市,文山區,M,0,70+,1,63000,63000082
19CoV,2021,23,台北市,文山區,M,0,70+,1,63000,63000081
19CoV,2021,23,台北市,文山區,M,0,70+,1,63000,63000080
19CoV,2021,23,台北市,松山區,F,0,55~59,1,63000,63000010
19CoV,2021,23,台北市,萬華區,F,0,45~49,1,63000,63000070
19CoV,2021,23,台北市,萬華區,F,0,45~49,1,63000,63000071
19CoV,2021,23,台北市,萬華區,F,0,45~49,1,63000,63000072
19CoV,2021,23,台北市,萬華區,M,0,60~64,1,63000,63000071
19CoV,2021,23,台北市,萬華區,M,0,60~64,1,63000,63000072
19CoV,2021,23,台北市,萬華區,M,0,60~64,1,63000,63000070
19CoV,2021,23,台北市,萬華區,M,0,65~69,1,63000,63000071
19CoV,2021,23,台北市,萬華區,M,0,65~69,1,63000,63000070
19CoV,2021,23,台北市,萬華區,M,0,65~69,1,63000,63000072
19CoV,2021,23,台北市,萬華區,F,0,70+,1,63000,63000072
19CoV,2021,23,台北市,萬華區,F,0,70+,1,63000,63000071
19CoV,2021,23,台北市,萬華區,F,0,70+,1,63000,63000070
19CoV,2021,23,台北市,萬華區,M,0,70+,4,63000,63000071
19CoV,2021,23,台北市,萬華區,M,0,70+,4,63000,63000072
19CoV,2021,23,台北市,萬華區,M,0,70+,4,63000,63000070
19CoV,2021,23,新北市,三芝區,F,0,55~59,1,65000,65000210
19CoV,2021,23,新北市,三重區,F,0,45~49,1,65000,65000020
19CoV,2021,23,新北市,三重區,M,0,65~69,1,65000,65000020
19CoV,2021,23,新北市,中和區,F,0,70+,4,65000,65000030
19CoV,2021,23,新北市,中和區,M,0,70+,5,65000,65000030
19CoV,2021,23,新北市,土城區,F,0,55~59,1,65000,65000130
19CoV,2021,23,新北市,土城區,F,0,70+,1,65000,65000130
19CoV,2021,23,新北市,新店區,M,0,40~44,1,65000,65000060
19CoV,2021,23,新北市,新店區,M,0,45~49,1,65000,65000060
19CoV,2021,23,新北市,新店區,F,0,60~64,1,65000,65000060
19CoV,2021,23,新北市,新店區,F,0,70+,1,65000,65000060
19CoV,2021,23,新北市,新店區,M,0,70+,1,65000,65000060
19CoV,2021,23,新北市,新莊區,M,0,70+,1,65000,65000050
19CoV,2021,23,新北市,板橋區,F,0,65~69,1,65000,65000010
19CoV,2021,23,新北市,板橋區,M,0,65~69,2,65000,65000010
19CoV,2021,23,新北市,板橋區,F,0,70+,1,65000,65000010
19CoV,2021,23,新北市,板橋區,M,0,70+,2,65000,65000010
19CoV,2021,23,新北市,樹林區,M,0,70+,1,65000,65000070
19CoV,2021,23,新北市,永和區,F,0,70+,1,65000,65000040
19CoV,2021,23,新北市,永和區,M,0,70+,2,65000,65000040
19CoV,2021,23,新北市,泰山區,F,0,70+,1,65000,65000160
19CoV,2021,23,新北市,蘆洲區,F,0,65~69,1,65000,65000140
19CoV,2021,23,新北市,蘆洲區,M,0,70+,1,65000,65000140
19CoV,2021,23,新北市,鶯歌區,M,0,70+,1,65000,65000080
19CoV,2021,23,桃園市,桃園區,M,0,55~59,1,68000,68000010
19CoV,2021,23,桃園市,龜山區,M,0,70+,1,68000,68000070
19CoV,2021,24,新竹縣,竹東鎮,F,0,55~59,1,10004,10004020
19CoV,2021,24,新竹縣,竹東鎮,F,0,70+,1,10004,10004020
19CoV,2021,24,新竹縣,竹東鎮,M,0,70+,4,10004,10004020
19CoV,2021,24,苗栗縣,頭份市,F,0,70+,1,10005,10005050
19CoV,2021,24,基隆市,中山區,M,0,70+,2,10017,10017050
19CoV,2021,24,基隆市,仁愛區,F,0,70+,1,10017,10017040
19CoV,2021,24,基隆市,仁愛區,M,0,70+,1,10017,10017040
19CoV,2021,24,台北市,中正區,M,0,65~69,1,63000,63000050
19CoV,2021,24,台北市,中正區,M,0,70+,1,63000,63000050
19CoV,2021,24,台北市,信義區,M,0,70+,1,63000,63000020
19CoV,2021,24,台北市,北投區,F,0,70+,1,63000,63000120
19CoV,2021,24,台北市,北投區,M,0,70+,1,63000,63000120
19CoV,2021,24,台北市,士林區,F,0,65~69,1,63000,63000110
19CoV,2021,24,台北市,士林區,M,0,65~69,1,63000,63000110
19CoV,2021,24,台北市,士林區,F,0,70+,2,63000,63000110
19CoV,2021,24,台北市,士林區,M,0,70+,5,63000,63000110
19CoV,2021,24,台北市,大同區,M,0,70+,1,63000,63000060
19CoV,2021,24,台北市,大安區,M,0,65~69,1,63000,63000030
19CoV,2021,24,台北市,大安區,F,0,70+,2,63000,63000030
19CoV,2021,24,台北市,萬華區,M,0,70+,1,63000,63000071
19CoV,2021,24,台北市,萬華區,M,0,70+,1,63000,63000070
19CoV,2021,24,台北市,萬華區,M,0,70+,1,63000,63000072
19CoV,2021,24,新北市,三峽區,M,0,60~64,1,65000,65000090
19CoV,2021,24,新北市,三重區,F,0,55~59,1,65000,65000020
19CoV,2021,24,新北市,三重區,F,0,70+,1,65000,65000020
19CoV,2021,24,新北市,中和區,M,0,50~54,1,65000,65000030
19CoV,2021,24,新北市,中和區,F,0,70+,2,65000,65000030
19CoV,2021,24,新北市,中和區,M,0,70+,2,65000,65000030
19CoV,2021,24,新北市,土城區,M,0,35~39,1,65000,65000130
19CoV,2021,24,新北市,土城區,F,0,65~69,1,65000,65000130
19CoV,2021,24,新北市,新店區,F,0,70+,1,65000,65000060
19CoV,2021,24,新北市,新店區,M,0,70+,1,65000,65000060
19CoV,2021,24,新北市,新莊區,M,0,65~69,1,65000,65000050
19CoV,2021,24,新北市,新莊區,F,0,70+,1,65000,65000050
19CoV,2021,24,新北市,板橋區,M,0,65~69,1,65000,65000010
19CoV,2021,24,新北市,板橋區,F,0,70+,1,65000,65000010
19CoV,2021,24,新北市,板橋區,M,0,70+,1,65000,65000010
19CoV,2021,24,新北市,永和區,M,0,65~69,1,65000,65000040
19CoV,2021,24,新北市,汐止區,M,0,65~69,1,65000,65000110
19CoV,2021,24,桃園市,大園區,F,0,70+,1,68000,68000060
19CoV,2021,24,桃園市,大溪區,F,0,70+,2,68000,68000030
19CoV,2021,25,新竹縣,竹東鎮,F,0,70+,1,10004,10004020
19CoV,2021,25,新竹縣,竹東鎮,M,0,70+,1,10004,10004020
19CoV,2021,25,南投縣,埔里鎮,M,0,30~34,1,10008,10008020
19CoV,2021,25,屏東縣,枋寮鄉,F,0,70+,1,10013,10013160
19CoV,2021,25,基隆市,仁愛區,F,0,70+,1,10017,10017040
19CoV,2021,25,基隆市,仁愛區,M,0,70+,1,10017,10017040
19CoV,2021,25,台北市,中山區,M,0,70+,1,63000,63000040
19CoV,2021,25,台北市,士林區,M,0,55~59,1,63000,63000110
19CoV,2021,25,台北市,士林區,M,0,65~69,1,63000,63000110
19CoV,2021,25,台北市,大同區,F,0,70+,1,63000,63000060
19CoV,2021,25,台北市,文山區,F,0,70+,1,63000,63000082
19CoV,2021,25,台北市,文山區,F,0,70+,1,63000,63000081
19CoV,2021,25,台北市,文山區,F,0,70+,1,63000,63000080
19CoV,2021,25,台北市,萬華區,M,0,55~59,1,63000,63000071
19CoV,2021,25,台北市,萬華區,M,0,55~59,1,63000,63000070
19CoV,2021,25,台北市,萬華區,M,0,55~59,1,63000,63000072
19CoV,2021,25,台北市,萬華區,M,0,70+,1,63000,63000072
19CoV,2021,25,台北市,萬華區,M,0,70+,1,63000,63000070
19CoV,2021,25,台北市,萬華區,M,0,70+,1,63000,63000071
19CoV,2021,25,新北市,五股區,M,0,65~69,1,65000,65000150
19CoV,2021,25,新北市,新店區,M,0,50~54,1,65000,65000060
19CoV,2021,25,新北市,新店區,F,0,70+,2,65000,65000060
19CoV,2021,25,新北市,永和區,M,0,65~69,1,65000,65000040
19CoV,2021,25,新北市,深坑區,F,0,70+,1,65000,65000180
19CoV,2021,26,新竹縣,竹東鎮,M,0,70+,1,10004,10004020
19CoV,2021,26,苗栗縣,後龍鎮,M,0,70+,1,10005,10005060
19CoV,2021,26,基隆市,安樂區,M,0,40~44,1,10017,10017060
19CoV,2021,26,新竹市,北區,F,0,45~49,1,10018,10018020
19CoV,2021,26,台北市,信義區,F,0,70+,1,63000,63000020
19CoV,2021,26,台北市,大同區,F,0,70+,1,63000,63000060
19CoV,2021,26,台北市,文山區,M,0,70+,1,63000,63000082
19CoV,2021,26,台北市,文山區,M,0,70+,1,63000,63000080
19CoV,2021,26,台北市,文山區,M,0,70+,1,63000,63000081
19CoV,2021,26,台北市,萬華區,M,0,60~64,1,63000,63000070
19CoV,2021,26,台北市,萬華區,M,0,60~64,1,63000,63000071
19CoV,2021,26,台北市,萬華區,M,0,60~64,1,63000,63000072
19CoV,2021,26,新北市,中和區,M,0,70+,1,65000,65000030
19CoV,2021,26,新北市,板橋區,F,0,70+,1,65000,65000010
19CoV,2021,26,新北市,深坑區,M,0,70+,1,65000,65000180
19CoV,2021,26,桃園市,龜山區,M,0,70+,1,68000,68000070
19CoV,2021,27,台中市,北區,M,0,60~64,1,66000,66000050
19CoV,2021,27,桃園市,龍潭區,M,0,70+,1,68000,68000090
19CoV,2021,28,新北市,樹林區,M,1,70+,1,65000,65000070
19CoV,2021,28,新北市,泰山區,F,0,65~69,1,65000,65000160
19CoV,2021,30,台北市,士林區,M,0,65~69,1,63000,63000110
19CoV,2021,30,新北市,板橋區,M,0,60~64,1,65000,65000010
19CoV,2021,30,新北市,板橋區,F,0,70+,1,65000,65000010
19CoV,2021,31,新北市,板橋區,F,0,70+,1,65000,65000010
19CoV,2021,31,台中市,梧棲區,M,1,60~64,1,66000,66000140
19CoV,2021,32,基隆市,安樂區,M,0,70+,1,10017,10017060
19CoV,2021,33,台中市,北區,M,1,50~54,1,66000,66000050
19CoV,2021,34,台北市,中正區,M,1,60~64,1,63000,63000050
19CoV,2021,36,新北市,板橋區,M,0,70+,1,65000,65000010
19CoV,2021,48,台中市,清水區,M,1,50~54,1,66000,66000120
19CoV,2022,03,桃園市,大溪區,F,0,70+,1,68000,68000030
19CoV,2022,04,桃園市,龜山區,M,1,65~69,1,68000,68000070
19CoV,2022,13,基隆市,信義區,F,0,70+,1,10017,10017070
19CoV,2022,14,屏東縣,潮州鎮,M,0,70+,1,10013,10013020
19CoV,2022,14,基隆市,暖暖區,M,0,65~69,1,10017,10017030
19CoV,2022,14,台中市,清水區,M,0,70+,1,66000,66000120
19CoV,2022,15,花蓮縣,玉里鎮,F,0,70+,1,10015,10015030
19CoV,2022,15,花蓮縣,花蓮市,M,0,50~54,1,10015,10015010
19CoV,2022,15,花蓮縣,花蓮市,F,0,65~69,1,10015,10015010
19CoV,2022,15,花蓮縣,鳳林鎮,F,0,70+,1,10015,10015020
19CoV,2022,15,花蓮縣,鳳林鎮,M,0,70+,1,10015,10015020
19CoV,2022,15,台北市,信義區,F,0,70+,1,63000,63000020
19CoV,2022,15,台北市,北投區,M,0,60~64,1,63000,63000120
19CoV,2022,15,新北市,中和區,M,0,0~4,1,65000,65000030
19CoV,2022,15,新北市,八里區,M,0,70+,1,65000,65000230
19CoV,2022,15,新北市,新莊區,M,0,70+,1,65000,65000050
19CoV,2022,15,新北市,鶯歌區,M,0,70+,1,65000,65000080
19CoV,2022,15,台中市,西屯區,M,1,55~59,1,66000,66000060
19CoV,2022,16,宜蘭縣,頭城鎮,F,0,70+,1,10002,10002040
19CoV,2022,16,新竹縣,竹北市,M,0,25~29,1,10004,10004010
19CoV,2022,16,屏東縣,內埔鄉,M,0,55~59,1,10013,10013130
19CoV,2022,16,花蓮縣,花蓮市,M,0,70+,1,10015,10015010
19CoV,2022,16,基隆市,中正區,F,0,60~64,1,10017,10017010
19CoV,2022,16,基隆市,安樂區,M,0,70+,1,10017,10017060
19CoV,2022,16,基隆市,暖暖區,F,0,60~64,1,10017,10017030
19CoV,2022,16,台北市,大安區,F,0,70+,1,63000,63000030
19CoV,2022,16,台北市,大安區,M,0,70+,1,63000,63000030
19CoV,2022,16,台北市,萬華區,M,0,70+,1,63000,63000071
19CoV,2022,16,台北市,萬華區,M,0,70+,1,63000,63000072
19CoV,2022,16,台北市,萬華區,M,0,70+,1,63000,63000070
19CoV,2022,16,新北市,中和區,F,0,70+,1,65000,65000030
19CoV,2022,16,新北市,板橋區,M,0,70+,1,65000,65000010
19CoV,2022,16,新北市,永和區,F,0,70+,1,65000,65000040
19CoV,2022,16,新北市,汐止區,M,0,70+,2,65000,65000110
19CoV,2022,16,新北市,瑞芳區,M,0,70+,1,65000,65000120
19CoV,2022,16,新北市,貢寮區,F,0,70+,1,65000,65000260
19CoV,2022,16,桃園市,龍潭區,M,0,70+,1,68000,68000090
19CoV,2022,17,宜蘭縣,壯圍鄉,F,0,70+,1,10002,10002060
19CoV,2022,17,宜蘭縣,羅東鎮,F,0,70+,1,10002,10002020
19CoV,2022,17,宜蘭縣,頭城鎮,F,0,70+,1,10002,10002040
19CoV,2022,17,彰化縣,埔鹽鄉,M,0,70+,1,10007,10007140
19CoV,2022,17,南投縣,埔里鎮,F,0,65~69,1,10008,10008020
19CoV,2022,17,雲林縣,大埤鄉,F,0,65~69,1,10009,10009080
19CoV,2022,17,雲林縣,莿桐鄉,M,0,70+,1,10009,10009090
19CoV,2022,17,屏東縣,屏東市,M,0,70+,1,10013,10013010
19CoV,2022,17,台東縣,東河鄉,F,0,70+,1,10014,10014070
19CoV,2022,17,花蓮縣,吉安鄉,M,0,70+,1,10015,10015050
19CoV,2022,17,花蓮縣,瑞穗鄉,M,0,70+,1,10015,10015090
19CoV,2022,17,花蓮縣,花蓮市,M,0,60~64,1,10015,10015010
19CoV,2022,17,花蓮縣,花蓮市,M,0,70+,1,10015,10015010
19CoV,2022,17,基隆市,七堵區,F,0,60~64,1,10017,10017020
19CoV,2022,17,基隆市,中正區,M,0,70+,1,10017,10017010
19CoV,2022,17,基隆市,信義區,M,0,60~64,1,10017,10017070
19CoV,2022,17,基隆市,信義區,M,0,70+,2,10017,10017070
19CoV,2022,17,台北市,中山區,F,0,70+,1,63000,63000040
19CoV,2022,17,台北市,中正區,F,0,70+,2,63000,63000050
19CoV,2022,17,台北市,中正區,M,0,70+,1,63000,63000050
19CoV,2022,17,台北市,信義區,M,0,70+,3,63000,63000020
19CoV,2022,17,台北市,內湖區,M,0,70+,3,63000,63000100
19CoV,2022,17,台北市,北投區,M,0,70+,1,63000,63000120
19CoV,2022,17,台北市,士林區,M,0,70+,1,63000,63000110
19CoV,2022,17,台北市,大同區,F,0,70+,1,63000,63000060
19CoV,2022,17,台北市,大同區,M,0,70+,1,63000,63000060
19CoV,2022,17,台北市,大安區,M,0,60~64,1,63000,63000030
19CoV,2022,17,台北市,大安區,F,0,65~69,1,63000,63000030
19CoV,2022,17,台北市,大安區,F,0,70+,1,63000,63000030
19CoV,2022,17,台北市,文山區,F,0,70+,2,63000,63000082
19CoV,2022,17,台北市,文山區,F,0,70+,2,63000,63000081
19CoV,2022,17,台北市,文山區,F,0,70+,2,63000,63000080
19CoV,2022,17,台北市,松山區,M,0,70+,1,63000,63000010
19CoV,2022,17,台北市,萬華區,F,0,20~24,1,63000,63000071
19CoV,2022,17,台北市,萬華區,F,0,20~24,1,63000,63000072
19CoV,2022,17,台北市,萬華區,F,0,20~24,1,63000,63000070
19CoV,2022,17,台北市,萬華區,F,0,45~49,1,63000,63000070
19CoV,2022,17,台北市,萬華區,F,0,45~49,1,63000,63000071
19CoV,2022,17,台北市,萬華區,F,0,45~49,1,63000,63000072
19CoV,2022,17,台北市,萬華區,F,0,70+,1,63000,63000072
19CoV,2022,17,台北市,萬華區,F,0,70+,1,63000,63000070
