確定病名,診斷年份,診斷月份,縣市,性別,是否為境外移入,年齡層,確定病例數
梅毒,2003,4,高雄市,F,否,55-59,1
梅毒,2003,4,高雄市,F,否,60-64,2
梅毒,2003,4,高雄市,F,否,70+,1
梅毒,2003,4,高雄市,M,否,0,2
梅毒,2003,4,高雄市,M,否,25-29,2
梅毒,2003,4,高雄市,M,否,30-34,1
梅毒,2003,4,高雄市,M,否,35-39,1
梅毒,2003,4,高雄市,M,否,40-44,1
梅毒,2003,4,高雄市,M,否,45-49,2
梅毒,2003,4,高雄市,M,否,50-54,2
梅毒,2003,4,高雄市,M,否,55-59,3
梅毒,2003,4,高雄市,M,否,60-64,1
梅毒,2003,4,高雄市,M,否,70+,3
梅毒,2003,4,基隆市,F,否,50-54,1
梅毒,2003,4,基隆市,F,否,55-59,1
梅毒,2003,4,基隆市,F,否,70+,1
梅毒,2003,4,基隆市,F,是,20-24,1
梅毒,2003,4,基隆市,F,是,45-49,1
梅毒,2003,4,基隆市,M,否,30-34,1
梅毒,2003,4,基隆市,M,否,35-39,1
梅毒,2003,4,基隆市,M,否,40-44,1
梅毒,2003,4,基隆市,M,否,45-49,1
梅毒,2003,4,基隆市,M,否,50-54,2
梅毒,2003,4,基隆市,M,否,65-69,1
梅毒,2003,4,基隆市,M,否,70+,3
梅毒,2003,4,新竹市,F,否,0,1
梅毒,2003,4,新竹市,F,否,15-19,1
梅毒,2003,4,新竹市,F,否,20-24,1
梅毒,2003,4,新竹市,F,否,70+,1
梅毒,2003,4,新竹市,M,否,25-29,1
梅毒,2003,4,新竹市,M,否,30-34,2
梅毒,2003,4,新竹市,M,否,60-64,1
梅毒,2003,4,新竹市,M,否,70+,1
梅毒,2003,4,台中市(舊),M,否,50-54,1
梅毒,2003,4,台南市(舊),M,否,45-49,1
梅毒,2003,4,新北市,F,否,0,1
梅毒,2003,4,新北市,F,否,20-24,3
梅毒,2003,4,新北市,F,否,25-29,1
梅毒,2003,4,新北市,F,否,30-34,2
梅毒,2003,4,新北市,F,否,35-39,2
梅毒,2003,4,新北市,F,否,40-44,5
梅毒,2003,4,新北市,F,否,45-49,4
梅毒,2003,4,新北市,F,否,50-54,5
梅毒,2003,4,新北市,F,否,55-59,2
梅毒,2003,4,新北市,F,否,60-64,4
梅毒,2003,4,新北市,F,否,65-69,1
梅毒,2003,4,新北市,F,否,70+,6
梅毒,2003,4,新北市,M,否,15-19,2
梅毒,2003,4,新北市,M,否,20-24,4
梅毒,2003,4,新北市,M,否,25-29,4
梅毒,2003,4,新北市,M,否,30-34,4
梅毒,2003,4,新北市,M,否,35-39,4
梅毒,2003,4,新北市,M,否,40-44,3
梅毒,2003,4,新北市,M,否,45-49,4
梅毒,2003,4,新北市,M,否,50-54,7
梅毒,2003,4,新北市,M,否,55-59,3
梅毒,2003,4,新北市,M,否,60-64,3
梅毒,2003,4,新北市,M,否,65-69,6
梅毒,2003,4,新北市,M,否,70+,9
梅毒,2003,4,桃園市,F,否,35-39,3
梅毒,2003,4,桃園市,F,否,50-54,1
梅毒,2003,4,桃園市,F,否,55-59,1
梅毒,2003,4,桃園市,F,否,70+,2
梅毒,2003,4,桃園市,M,否,20-24,1
梅毒,2003,4,桃園市,M,否,25-29,2
梅毒,2003,4,桃園市,M,否,40-44,2
梅毒,2003,4,桃園市,M,否,45-49,2
梅毒,2003,4,桃園市,M,否,50-54,1
梅毒,2003,4,桃園市,M,否,55-59,2
梅毒,2003,4,桃園市,M,否,60-64,2
梅毒,2003,4,桃園市,M,否,65-69,2
梅毒,2003,4,桃園市,M,否,70+,4
梅毒,2003,4,新竹縣,M,否,60-64,1
梅毒,2003,4,新竹縣,M,否,70+,1
梅毒,2003,4,宜蘭縣,F,否,65-69,1
梅毒,2003,4,宜蘭縣,M,否,25-29,1
梅毒,2003,4,宜蘭縣,M,否,30-34,1
梅毒,2003,4,宜蘭縣,M,否,65-69,1
梅毒,2003,4,苗栗縣,F,否,55-59,1
梅毒,2003,4,苗栗縣,M,否,60-64,3
梅毒,2003,4,苗栗縣,M,否,65-69,1
梅毒,2003,4,苗栗縣,M,否,70+,1
梅毒,2003,4,彰化縣,F,否,20-24,1
梅毒,2003,4,彰化縣,F,否,25-29,1
梅毒,2003,4,彰化縣,F,否,35-39,1
梅毒,2003,4,彰化縣,F,否,40-44,1
梅毒,2003,4,彰化縣,M,否,35-39,1
梅毒,2003,4,彰化縣,M,否,40-44,1
梅毒,2003,4,彰化縣,M,否,70+,1
梅毒,2003,4,南投縣,F,否,30-34,1
梅毒,2003,4,南投縣,F,否,60-64,1
梅毒,2003,4,南投縣,F,否,65-69,1
梅毒,2003,4,南投縣,F,否,70+,1
梅毒,2003,4,雲林縣,F,否,40-44,1
梅毒,2003,4,雲林縣,M,否,30-34,1
梅毒,2003,4,雲林縣,M,否,35-39,1
梅毒,2003,4,嘉義縣,M,否,45-49,1
梅毒,2003,4,台南縣(舊),M,否,25-29,1
梅毒,2003,4,高雄縣(舊),M,否,25-29,1
梅毒,2003,4,高雄縣(舊),M,否,55-59,1
梅毒,2003,4,屏東縣,F,否,60-64,1
梅毒,2003,4,屏東縣,F,否,65-69,1
梅毒,2003,4,屏東縣,M,否,30-34,2
梅毒,2003,4,屏東縣,M,否,35-39,2
梅毒,2003,4,屏東縣,M,否,40-44,1
梅毒,2003,4,屏東縣,M,否,50-54,2
梅毒,2003,4,屏東縣,M,否,55-59,1
梅毒,2003,4,屏東縣,M,否,65-69,1
梅毒,2003,4,花蓮縣,F,否,65-69,2
梅毒,2003,4,花蓮縣,M,否,20-24,1
梅毒,2003,4,花蓮縣,M,否,45-49,1
梅毒,2003,4,花蓮縣,M,否,70+,1
梅毒,2003,4,台東縣,M,否,35-39,1
梅毒,2003,5,台北市,F,否,30-34,1
梅毒,2003,5,台北市,F,否,35-39,1
梅毒,2003,5,台北市,F,否,40-44,2
梅毒,2003,5,台北市,F,否,55-59,2
梅毒,2003,5,台北市,F,否,60-64,1
梅毒,2003,5,台北市,F,否,65-69,1
梅毒,2003,5,台北市,F,否,70+,1
梅毒,2003,5,台北市,M,否,0,2
梅毒,2003,5,台北市,M,否,20-24,2
梅毒,2003,5,台北市,M,否,25-29,3
梅毒,2003,5,台北市,M,否,30-34,3
梅毒,2003,5,台北市,M,否,35-39,3
梅毒,2003,5,台北市,M,否,40-44,2
梅毒,2003,5,台北市,M,否,45-49,1
梅毒,2003,5,台北市,M,否,50-54,1
梅毒,2003,5,台北市,M,否,55-59,1
梅毒,2003,5,台北市,M,否,70+,2
梅毒,2003,5,高雄市(舊),M,否,35-39,1
梅毒,2003,5,台中市,F,否,25-29,1
梅毒,2003,5,台中市,F,否,40-44,1
梅毒,2003,5,台中市,F,否,45-49,1
梅毒,2003,5,台中市,M,否,15-19,1
梅毒,2003,5,台中市,M,否,20-24,1
梅毒,2003,5,台中市,M,否,25-29,1
梅毒,2003,5,台中市,M,否,30-34,2
梅毒,2003,5,台中市,M,否,40-44,1
梅毒,2003,5,台中市,M,否,45-49,1
梅毒,2003,5,台中市,M,否,50-54,1
梅毒,2003,5,台中市,M,否,55-59,1
梅毒,2003,5,台中市,M,否,60-64,1
梅毒,2003,5,台中市,M,否,70+,1
梅毒,2003,5,台南市,F,否,40-44,1
梅毒,2003,5,台南市,F,否,50-54,1
梅毒,2003,5,台南市,F,否,65-69,1
梅毒,2003,5,台南市,F,否,70+,2
梅毒,2003,5,台南市,M,否,30-34,1
梅毒,2003,5,台南市,M,否,40-44,1
梅毒,2003,5,台南市,M,否,50-54,1
梅毒,2003,5,台南市,M,否,60-64,1
梅毒,2003,5,台南市,M,否,70+,3
梅毒,2003,5,高雄市,F,否,20-24,1
梅毒,2003,5,高雄市,F,否,25-29,2
梅毒,2003,5,高雄市,F,否,30-34,1
梅毒,2003,5,高雄市,F,否,40-44,4
梅毒,2003,5,高雄市,F,否,45-49,1
梅毒,2003,5,高雄市,F,否,50-54,1
梅毒,2003,5,高雄市,F,否,55-59,1
梅毒,2003,5,高雄市,F,否,70+,1
梅毒,2003,5,高雄市,M,否,25-29,3
梅毒,2003,5,高雄市,M,否,30-34,2
梅毒,2003,5,高雄市,M,否,35-39,1
梅毒,2003,5,高雄市,M,否,40-44,3
梅毒,2003,5,高雄市,M,否,45-49,1
梅毒,2003,5,高雄市,M,否,65-69,1
梅毒,2003,5,高雄市,M,否,70+,1
梅毒,2003,5,基隆市,F,否,60-64,1
梅毒,2003,5,基隆市,M,否,15-19,1
梅毒,2003,5,基隆市,M,否,20-24,1
梅毒,2003,5,基隆市,M,否,45-49,1
梅毒,2003,5,基隆市,M,否,70+,1
梅毒,2003,5,新竹市,F,否,15-19,1
梅毒,2003,5,新竹市,F,否,20-24,1
梅毒,2003,5,新竹市,F,否,40-44,1
梅毒,2003,5,新竹市,F,否,70+,1
梅毒,2003,5,新竹市,M,否,0,1
梅毒,2003,5,新竹市,M,否,25-29,1
梅毒,2003,5,新北市,F,否,15-19,1
梅毒,2003,5,新北市,F,否,20-24,1
梅毒,2003,5,新北市,F,否,40-44,2
梅毒,2003,5,新北市,F,否,45-49,2
梅毒,2003,5,新北市,F,否,50-54,1
梅毒,2003,5,新北市,F,否,55-59,1
梅毒,2003,5,新北市,F,否,60-64,1
梅毒,2003,5,新北市,F,否,70+,1
梅毒,2003,5,新北市,M,否,20-24,2
梅毒,2003,5,新北市,M,否,25-29,2
梅毒,2003,5,新北市,M,否,30-34,3
梅毒,2003,5,新北市,M,否,35-39,6
梅毒,2003,5,新北市,M,否,40-44,1
梅毒,2003,5,新北市,M,否,45-49,2
梅毒,2003,5,新北市,M,否,50-54,2
梅毒,2003,5,新北市,M,否,55-59,1
梅毒,2003,5,新北市,M,否,65-69,8
梅毒,2003,5,新北市,M,否,70+,4
梅毒,2003,5,桃園市,F,否,40-44,1
梅毒,2003,5,桃園市,F,否,45-49,1
梅毒,2003,5,桃園市,F,否,55-59,2
梅毒,2003,5,桃園市,F,否,60-64,2
梅毒,2003,5,桃園市,F,否,70+,1
梅毒,2003,5,桃園市,M,否,20-24,1
梅毒,2003,5,桃園市,M,否,25-29,1
梅毒,2003,5,桃園市,M,否,30-34,2
梅毒,2003,5,桃園市,M,否,35-39,1
梅毒,2003,5,桃園市,M,否,40-44,1
梅毒,2003,5,桃園市,M,否,50-54,1
梅毒,2003,5,桃園市,M,否,60-64,1
梅毒,2003,5,桃園市,M,否,70+,3
梅毒,2003,5,新竹縣,F,否,30-34,1
梅毒,2003,5,新竹縣,F,否,45-49,1
梅毒,2003,5,宜蘭縣,F,否,25-29,1
梅毒,2003,5,宜蘭縣,F,否,45-49,1
梅毒,2003,5,宜蘭縣,F,否,60-64,1
梅毒,2003,5,宜蘭縣,M,否,35-39,1
梅毒,2003,5,宜蘭縣,M,否,65-69,1
梅毒,2003,5,宜蘭縣,M,否,70+,1
梅毒,2003,5,苗栗縣,F,否,30-34,1
梅毒,2003,5,苗栗縣,F,否,60-64,1
梅毒,2003,5,苗栗縣,M,否,70+,2
梅毒,2003,5,彰化縣,F,否,0,1
梅毒,2003,5,彰化縣,F,否,55-59,1
梅毒,2003,5,彰化縣,M,否,55-59,1
梅毒,2003,5,南投縣,M,否,40-44,2
梅毒,2003,5,雲林縣,F,否,20-24,1
梅毒,2003,5,雲林縣,M,否,35-39,1
梅毒,2003,5,嘉義縣,F,否,60-64,1
梅毒,2003,5,嘉義縣,M,否,40-44,1
梅毒,2003,5,嘉義縣,M,否,45-49,3
梅毒,2003,5,嘉義縣,M,否,50-54,1
梅毒,2003,5,嘉義縣,M,否,70+,1
梅毒,2003,5,高雄縣(舊),F,否,25-29,1
梅毒,2003,5,高雄縣(舊),F,否,30-34,1
梅毒,2003,5,高雄縣(舊),M,否,40-44,1
梅毒,2003,5,屏東縣,F,否,35-39,1
梅毒,2003,5,屏東縣,M,否,0,1
梅毒,2003,5,屏東縣,M,否,35-39,2
梅毒,2003,5,屏東縣,M,否,40-44,1
梅毒,2003,5,屏東縣,M,否,45-49,2
梅毒,2003,5,屏東縣,M,否,55-59,1
梅毒,2003,5,屏東縣,M,否,60-64,1
梅毒,2003,5,澎湖縣,F,否,60-64,1
梅毒,2003,5,花蓮縣,F,否,40-44,1
梅毒,2003,5,花蓮縣,F,否,70+,3
梅毒,2003,5,花蓮縣,M,否,25-29,1
梅毒,2003,5,花蓮縣,M,否,40-44,1
梅毒,2003,5,花蓮縣,M,否,45-49,1
梅毒,2003,5,花蓮縣,M,否,60-64,1
梅毒,2003,5,花蓮縣,M,否,70+,1
梅毒,2003,5,台東縣,F,否,25-29,1
梅毒,2003,5,台東縣,M,否,30-34,1
梅毒,2003,5,台東縣,M,否,35-39,1
梅毒,2003,5,台東縣,M,否,55-59,1
梅毒,2003,6,台北市,F,否,30-34,1
梅毒,2003,6,台北市,F,否,50-54,1
梅毒,2003,6,台北市,F,否,60-64,1
梅毒,2003,6,台北市,F,否,70+,1
梅毒,2003,6,台北市,M,否,15-19,1
梅毒,2003,6,台北市,M,否,20-24,1
梅毒,2003,6,台北市,M,否,25-29,3
梅毒,2003,6,台北市,M,否,30-34,3
梅毒,2003,6,台北市,M,否,35-39,2
梅毒,2003,6,台北市,M,否,40-44,1
梅毒,2003,6,台北市,M,否,45-49,3
梅毒,2003,6,台北市,M,否,50-54,1
梅毒,2003,6,台北市,M,否,55-59,3
梅毒,2003,6,台北市,M,否,65-69,4
梅毒,2003,6,台北市,M,否,70+,7
梅毒,2003,6,高雄市(舊),M,否,35-39,1
梅毒,2003,6,台中市,F,否,35-39,1
梅毒,2003,6,台中市,F,否,45-49,3
梅毒,2003,6,台中市,F,否,60-64,1
梅毒,2003,6,台中市,M,否,30-34,1
梅毒,2003,6,台中市,M,否,40-44,2
梅毒,2003,6,台中市,M,否,45-49,3
梅毒,2003,6,台中市,M,否,50-54,1
梅毒,2003,6,台中市,M,否,55-59,2
梅毒,2003,6,台南市,F,否,25-29,2
梅毒,2003,6,台南市,F,否,35-39,1
梅毒,2003,6,台南市,F,否,45-49,1
梅毒,2003,6,台南市,M,否,20-24,1
梅毒,2003,6,台南市,M,否,30-34,3
梅毒,2003,6,台南市,M,否,35-39,4
梅毒,2003,6,台南市,M,否,40-44,2
梅毒,2003,6,台南市,M,否,45-49,2
梅毒,2003,6,台南市,M,否,50-54,1
梅毒,2003,6,台南市,M,否,55-59,1
梅毒,2003,6,高雄市,F,否,0,1
梅毒,2003,6,高雄市,F,否,25-29,4
梅毒,2003,6,高雄市,F,否,30-34,2
梅毒,2003,6,高雄市,F,否,35-39,2
梅毒,2003,6,高雄市,F,否,40-44,4
梅毒,2003,6,高雄市,F,否,45-49,1
梅毒,2003,6,高雄市,F,否,55-59,1
梅毒,2003,6,高雄市,F,否,60-64,2
梅毒,2003,6,高雄市,M,否,15-19,1
梅毒,2003,6,高雄市,M,否,20-24,1
梅毒,2003,6,高雄市,M,否,25-29,1
梅毒,2003,6,高雄市,M,否,30-34,1
梅毒,2003,6,高雄市,M,否,35-39,6
梅毒,2003,6,高雄市,M,否,40-44,1
梅毒,2003,6,高雄市,M,否,45-49,1
梅毒,2003,6,高雄市,M,否,50-54,2
梅毒,2003,6,高雄市,M,否,65-69,2
梅毒,2003,6,高雄市,M,否,70+,3
梅毒,2003,6,基隆市,F,否,55-59,1
梅毒,2003,6,基隆市,F,否,70+,1
梅毒,2003,6,基隆市,F,是,15-19,2
梅毒,2003,6,基隆市,F,是,20-24,2
梅毒,2003,6,基隆市,F,是,25-29,1
梅毒,2003,6,基隆市,M,否,0,1
梅毒,2003,6,基隆市,M,否,40-44,2
梅毒,2003,6,基隆市,M,否,70+,1
梅毒,2003,6,新竹市,F,否,20-24,1
梅毒,2003,6,新竹市,F,否,30-34,1
梅毒,2003,6,新竹市,F,否,55-59,1
梅毒,2003,6,新竹市,M,否,20-24,1
梅毒,2003,6,新竹市,M,否,25-29,1
梅毒,2003,6,新竹市,M,否,30-34,1
梅毒,2003,6,新竹市,M,否,70+,2
梅毒,2003,6,嘉義市,M,否,20-24,1
梅毒,2003,6,新北市,F,否,0,1
梅毒,2003,6,新北市,F,否,20-24,1
梅毒,2003,6,新北市,F,否,30-34,1
梅毒,2003,6,新北市,F,否,35-39,1
梅毒,2003,6,新北市,F,否,40-44,1
梅毒,2003,6,新北市,F,否,45-49,1
梅毒,2003,6,新北市,F,否,50-54,4
梅毒,2003,6,新北市,F,否,55-59,1
梅毒,2003,6,新北市,F,否,65-69,1
梅毒,2003,6,新北市,F,否,70+,3
梅毒,2003,6,新北市,M,否,15-19,1
梅毒,2003,6,新北市,M,否,20-24,3
梅毒,2003,6,新北市,M,否,25-29,8
梅毒,2003,6,新北市,M,否,30-34,2
梅毒,2003,6,新北市,M,否,35-39,3
梅毒,2003,6,新北市,M,否,40-44,7
梅毒,2003,6,新北市,M,否,45-49,3
梅毒,2003,6,新北市,M,否,50-54,2
梅毒,2003,6,新北市,M,否,55-59,3
梅毒,2003,6,新北市,M,否,60-64,2
梅毒,2003,6,新北市,M,否,70+,5
梅毒,2003,6,桃園市,F,否,30-34,3
梅毒,2003,6,桃園市,F,否,40-44,1
梅毒,2003,6,桃園市,F,否,45-49,1
梅毒,2003,6,桃園市,F,否,50-54,2
梅毒,2003,6,桃園市,F,否,70+,1
梅毒,2003,6,桃園市,M,否,0,1
梅毒,2003,6,桃園市,M,否,20-24,1
梅毒,2003,6,桃園市,M,否,30-34,1
梅毒,2003,6,桃園市,M,否,40-44,1
梅毒,2003,6,桃園市,M,否,70+,3
梅毒,2003,6,新竹縣,M,否,20-24,1
梅毒,2003,6,新竹縣,M,否,25-29,1
梅毒,2003,6,新竹縣,M,否,30-34,1
梅毒,2003,6,新竹縣,M,否,35-39,1
梅毒,2003,6,新竹縣,M,否,40-44,1
梅毒,2003,6,宜蘭縣,M,否,25-29,1
梅毒,2003,6,宜蘭縣,M,否,65-69,2
梅毒,2003,6,苗栗縣,F,否,0,1
梅毒,2003,6,苗栗縣,M,否,35-39,1
梅毒,2003,6,苗栗縣,M,否,50-54,1
梅毒,2003,6,苗栗縣,M,否,55-59,1
梅毒,2003,6,苗栗縣,M,否,70+,2
梅毒,2003,6,台中縣(舊),F,否,30-34,1
梅毒,2003,6,彰化縣,F,否,25-29,1
梅毒,2003,6,彰化縣,F,否,30-34,2
梅毒,2003,6,彰化縣,F,否,50-54,1
梅毒,2003,6,彰化縣,M,否,35-39,2
梅毒,2003,6,彰化縣,M,否,40-44,2
梅毒,2003,6,彰化縣,M,否,45-49,1
梅毒,2003,6,彰化縣,M,否,55-59,2
梅毒,2003,6,彰化縣,M,否,70+,1
梅毒,2003,6,南投縣,M,否,70+,1
梅毒,2003,6,雲林縣,F,否,20-24,1
梅毒,2003,6,雲林縣,F,否,25-29,1
梅毒,2003,6,雲林縣,M,否,20-24,2
梅毒,2003,6,雲林縣,M,否,25-29,1
梅毒,2003,6,嘉義縣,M,否,35-39,1
梅毒,2003,6,屏東縣,F,否,20-24,1
梅毒,2003,6,屏東縣,F,否,25-29,2
梅毒,2003,6,屏東縣,F,否,35-39,1
梅毒,2003,6,屏東縣,F,否,50-54,1
梅毒,2003,6,屏東縣,M,否,20-24,2
梅毒,2003,6,屏東縣,M,否,25-29,1
梅毒,2003,6,屏東縣,M,否,30-34,5
梅毒,2003,6,屏東縣,M,否,35-39,2
梅毒,2003,6,屏東縣,M,否,40-44,2
梅毒,2003,6,屏東縣,M,否,45-49,2
梅毒,2003,6,澎湖縣,F,否,40-44,1
梅毒,2003,6,花蓮縣,F,否,30-34,1
梅毒,2003,6,台東縣,M,否,25-29,1
梅毒,2003,6,台東縣,M,否,30-34,1
梅毒,2003,6,台東縣,M,否,40-44,5
梅毒,2003,6,台東縣,M,否,45-49,1
梅毒,2003,6,台東縣,M,否,50-54,1
梅毒,2003,7,台北市,F,否,25-29,2
梅毒,2003,7,台北市,F,否,30-34,1
梅毒,2003,7,台北市,F,否,35-39,3
梅毒,2003,7,台北市,F,否,40-44,1
梅毒,2003,7,台北市,F,否,45-49,2
梅毒,2003,7,台北市,F,否,50-54,1
梅毒,2003,7,台北市,F,否,55-59,2
梅毒,2003,7,台北市,F,否,60-64,1
梅毒,2003,7,台北市,F,否,65-69,1
梅毒,2003,7,台北市,F,否,70+,7
梅毒,2003,7,台北市,M,否,20-24,3
梅毒,2003,7,台北市,M,否,25-29,1
梅毒,2003,7,台北市,M,否,30-34,3
梅毒,2003,7,台北市,M,否,35-39,3
梅毒,2003,7,台北市,M,否,40-44,3
梅毒,2003,7,台北市,M,否,45-49,1
梅毒,2003,7,台北市,M,否,50-54,5
梅毒,2003,7,台北市,M,否,60-64,1
梅毒,2003,7,台北市,M,否,65-69,4
梅毒,2003,7,台北市,M,否,70+,8
梅毒,2003,7,高雄市(舊),M,否,35-39,1
梅毒,2003,7,高雄市(舊),M,否,45-49,1
梅毒,2003,7,台中市,F,否,25-29,1
梅毒,2003,7,台中市,F,否,30-34,1
梅毒,2003,7,台中市,F,否,40-44,1
梅毒,2003,7,台中市,F,否,45-49,1
梅毒,2003,7,台中市,F,是,20-24,1
梅毒,2003,7,台中市,M,否,0,2
梅毒,2003,7,台中市,M,否,15-19,1
梅毒,2003,7,台中市,M,否,20-24,2
梅毒,2003,7,台中市,M,否,25-29,1
梅毒,2003,7,台中市,M,否,30-34,2
梅毒,2003,7,台中市,M,否,35-39,3
梅毒,2003,7,台中市,M,否,55-59,2
梅毒,2003,7,台南市,F,否,50-54,1
梅毒,2003,7,台南市,F,否,55-59,1
梅毒,2003,7,台南市,F,否,60-64,1
梅毒,2003,7,台南市,F,否,70+,2
梅毒,2003,7,台南市,M,否,15-19,1
梅毒,2003,7,台南市,M,否,20-24,1
梅毒,2003,7,台南市,M,否,25-29,1
梅毒,2003,7,台南市,M,否,30-34,4
梅毒,2003,7,台南市,M,否,35-39,5
梅毒,2003,7,台南市,M,否,40-44,8
梅毒,2003,7,台南市,M,否,45-49,5
梅毒,2003,7,台南市,M,否,50-54,1
梅毒,2003,7,台南市,M,否,55-59,2
梅毒,2003,7,高雄市,F,否,20-24,2
梅毒,2003,7,高雄市,F,否,25-29,1
梅毒,2003,7,高雄市,F,否,30-34,1
梅毒,2003,7,高雄市,F,否,35-39,1
梅毒,2003,7,高雄市,F,否,4,1
梅毒,2003,7,高雄市,F,否,40-44,2
梅毒,2003,7,高雄市,F,否,45-49,2
梅毒,2003,7,高雄市,F,否,50-54,1
梅毒,2003,7,高雄市,F,否,55-59,1
梅毒,2003,7,高雄市,F,否,60-64,2
梅毒,2003,7,高雄市,F,否,65-69,2
梅毒,2003,7,高雄市,F,否,70+,1
梅毒,2003,7,高雄市,F,是,25-29,1
梅毒,2003,7,高雄市,M,否,15-19,1
梅毒,2003,7,高雄市,M,否,20-24,2
梅毒,2003,7,高雄市,M,否,30-34,2
梅毒,2003,7,高雄市,M,否,35-39,5
梅毒,2003,7,高雄市,M,否,40-44,4
梅毒,2003,7,高雄市,M,否,45-49,5
梅毒,2003,7,高雄市,M,否,50-54,9
梅毒,2003,7,高雄市,M,否,55-59,6
梅毒,2003,7,高雄市,M,否,60-64,3
梅毒,2003,7,高雄市,M,否,70+,5
梅毒,2003,7,基隆市,F,否,45-49,1
梅毒,2003,7,基隆市,F,否,50-54,1
梅毒,2003,7,基隆市,F,否,65-69,1
梅毒,2003,7,基隆市,M,否,20-24,1
梅毒,2003,7,基隆市,M,否,40-44,1
梅毒,2003,7,基隆市,M,否,55-59,1
梅毒,2003,7,基隆市,M,否,70+,2
梅毒,2003,7,新竹市,F,否,20-24,2
梅毒,2003,7,新竹市,F,否,55-59,1
梅毒,2003,7,新竹市,F,是,20-24,1
梅毒,2003,7,新竹市,M,否,0,1
梅毒,2003,7,台中市(舊),M,否,20-24,1
梅毒,2003,7,嘉義市,F,否,45-49,1
梅毒,2003,7,嘉義市,M,否,25-29,1
梅毒,2003,7,新北市,F,否,0,1
梅毒,2003,7,新北市,F,否,25-29,4
梅毒,2003,7,新北市,F,否,30-34,2
梅毒,2003,7,新北市,F,否,35-39,1
梅毒,2003,7,新北市,F,否,40-44,2
梅毒,2003,7,新北市,F,否,45-49,3
梅毒,2003,7,新北市,F,否,50-54,5
梅毒,2003,7,新北市,F,否,55-59,2
梅毒,2003,7,新北市,F,否,60-64,4
梅毒,2003,7,新北市,F,否,70+,6
梅毒,2003,7,新北市,M,否,20-24,4
梅毒,2003,7,新北市,M,否,25-29,3
梅毒,2003,7,新北市,M,否,30-34,8
梅毒,2003,7,新北市,M,否,35-39,3
梅毒,2003,7,新北市,M,否,40-44,2
梅毒,2003,7,新北市,M,否,45-49,1
梅毒,2003,7,新北市,M,否,50-54,4
梅毒,2003,7,新北市,M,否,55-59,5
梅毒,2003,7,新北市,M,否,60-64,6
梅毒,2003,7,新北市,M,否,65-69,1
梅毒,2003,7,新北市,M,否,70+,6
梅毒,2003,7,新北市,M,是,30-34,1
梅毒,2003,7,新北市,M,是,65-69,1
梅毒,2003,7,桃園市,F,否,20-24,2
梅毒,2003,7,桃園市,F,否,25-29,5
梅毒,2003,7,桃園市,F,否,30-34,1
梅毒,2003,7,桃園市,F,否,35-39,1
梅毒,2003,7,桃園市,F,否,45-49,2
梅毒,2003,7,桃園市,M,否,15-19,1
梅毒,2003,7,桃園市,M,否,20-24,2
梅毒,2003,7,桃園市,M,否,25-29,4
梅毒,2003,7,桃園市,M,否,30-34,1
梅毒,2003,7,桃園市,M,否,45-49,2
梅毒,2003,7,桃園市,M,否,55-59,2
梅毒,2003,7,桃園市,M,否,60-64,2
梅毒,2003,7,桃園市,M,否,70+,3
梅毒,2003,7,新竹縣,F,否,30-34,1
梅毒,2003,7,新竹縣,F,否,40-44,1
梅毒,2003,7,新竹縣,F,否,70+,1
梅毒,2003,7,新竹縣,M,否,25-29,1
梅毒,2003,7,新竹縣,M,否,30-34,1
梅毒,2003,7,新竹縣,M,否,40-44,1
梅毒,2003,7,新竹縣,M,否,45-49,1
梅毒,2003,7,宜蘭縣,F,否,10-14,1
梅毒,2003,7,宜蘭縣,F,否,25-29,1
梅毒,2003,7,宜蘭縣,F,否,40-44,1
梅毒,2003,7,宜蘭縣,F,是,70+,1
梅毒,2003,7,宜蘭縣,M,否,0,1
梅毒,2003,7,宜蘭縣,M,否,25-29,1
梅毒,2003,7,宜蘭縣,M,否,30-34,1
梅毒,2003,7,宜蘭縣,M,否,35-39,1
梅毒,2003,7,宜蘭縣,M,否,40-44,1
梅毒,2003,7,宜蘭縣,M,否,45-49,1
梅毒,2003,7,宜蘭縣,M,否,50-54,1
梅毒,2003,7,宜蘭縣,M,否,65-69,1
梅毒,2003,7,宜蘭縣,M,否,70+,1
梅毒,2003,7,苗栗縣,F,否,25-29,1
梅毒,2003,7,苗栗縣,F,否,30-34,1
梅毒,2003,7,苗栗縣,F,是,20-24,1
梅毒,2003,7,苗栗縣,M,否,30-34,1
梅毒,2003,7,苗栗縣,M,否,40-44,1
梅毒,2003,7,苗栗縣,M,否,60-64,2
梅毒,2003,7,彰化縣,F,否,70+,1
梅毒,2003,7,彰化縣,M,否,20-24,2
梅毒,2003,7,彰化縣,M,否,30-34,2
梅毒,2003,7,彰化縣,M,否,50-54,1
梅毒,2003,7,彰化縣,M,否,55-59,1
梅毒,2003,7,彰化縣,M,否,65-69,1
梅毒,2003,7,南投縣,F,否,40-44,2
梅毒,2003,7,南投縣,F,否,70+,1
梅毒,2003,7,雲林縣,F,否,25-29,2
梅毒,2003,7,雲林縣,F,否,55-59,2
梅毒,2003,7,雲林縣,F,否,70+,1
梅毒,2003,7,雲林縣,M,否,30-34,1
梅毒,2003,7,雲林縣,M,否,60-64,2
梅毒,2003,7,嘉義縣,F,否,20-24,1
梅毒,2003,7,嘉義縣,M,否,20-24,1
