年,週,就診類別,年齡別,縣市,其他肺炎健保就診人次,健保就診總人次,縣市別代碼
2017,01,住院,25~64,桃園市,45,2142,68000
2017,01,住院,3~6,金門縣,0,1,09020
2017,01,住院,3~6,宜蘭縣,8,43,10002
2017,01,住院,3~6,新竹縣,1,6,10004
2017,01,住院,3~6,苗栗縣,7,15,10005
2017,01,住院,3~6,彰化縣,20,85,10007
2017,01,住院,3~6,南投縣,6,17,10008
2017,01,住院,3~6,雲林縣,2,6,10009
2017,01,住院,3~6,嘉義縣,5,31,10010
2017,01,住院,3~6,屏東縣,25,49,10013
2017,01,住院,3~6,花蓮縣,5,13,10015
2017,01,住院,3~6,基隆市,13,25,10017
2017,01,住院,3~6,新竹市,7,23,10018
2017,01,住院,3~6,嘉義市,2,9,10020
2017,01,住院,3~6,台北市,23,139,63000
2017,01,住院,3~6,高雄市,20,105,64000
2017,01,住院,3~6,新北市,20,42,65000
2017,01,住院,3~6,台中市,20,76,66000
2017,01,住院,3~6,台南市,1,12,67000
2017,01,住院,3~6,桃園市,27,136,68000
2017,01,住院,65+,連江縣,1,1,09007
2017,01,住院,65+,金門縣,0,34,09020
2017,01,住院,65+,宜蘭縣,16,334,10002
2017,01,住院,65+,新竹縣,11,103,10004
2017,01,住院,65+,苗栗縣,21,219,10005
2017,01,住院,65+,彰化縣,128,914,10007
2017,01,住院,65+,南投縣,41,154,10008
2017,01,住院,65+,雲林縣,61,352,10009
2017,01,住院,65+,嘉義縣,19,499,10010
2017,01,住院,65+,屏東縣,31,352,10013
2017,01,住院,65+,台東縣,0,2,10014
2017,01,住院,65+,花蓮縣,23,284,10015
2017,01,住院,65+,澎湖縣,0,7,10016
2017,01,住院,65+,基隆市,18,274,10017
2017,01,住院,65+,新竹市,29,241,10018
2017,01,住院,65+,嘉義市,3,154,10020
2017,01,住院,65+,台北市,203,2769,63000
2017,01,住院,65+,高雄市,80,1220,64000
2017,01,住院,65+,新北市,132,919,65000
2017,01,住院,65+,台中市,100,903,66000
2017,01,住院,65+,台南市,37,714,67000
2017,01,住院,65+,桃園市,119,1405,68000
2017,01,住院,7~12,金門縣,0,1,09020
2017,01,住院,7~12,宜蘭縣,0,11,10002
2017,01,住院,7~12,新竹縣,0,4,10004
2017,01,住院,7~12,苗栗縣,1,8,10005
2017,01,住院,7~12,彰化縣,7,39,10007
2017,01,住院,7~12,南投縣,1,13,10008
2017,01,住院,7~12,雲林縣,0,5,10009
2017,01,住院,7~12,嘉義縣,2,15,10010
2017,01,住院,7~12,屏東縣,9,19,10013
2017,01,住院,7~12,花蓮縣,1,6,10015
2017,01,住院,7~12,澎湖縣,0,1,10016
2017,01,住院,7~12,基隆市,4,13,10017
2017,01,住院,7~12,新竹市,2,11,10018
2017,01,住院,7~12,嘉義市,0,1,10020
2017,01,住院,7~12,台北市,7,82,63000
2017,01,住院,7~12,高雄市,11,72,64000
2017,01,住院,7~12,新北市,10,27,65000
2017,01,住院,7~12,台中市,7,40,66000
2017,01,住院,7~12,台南市,0,6,67000
2017,01,住院,7~12,桃園市,6,69,68000
2017,01,住院,不詳,高雄市,0,1,64000
2017,01,住院,不詳,台中市,0,1,66000
2017,01,門診,0~2,連江縣,2,20,09007
2017,01,門診,0~2,金門縣,5,401,09020
2017,01,門診,0~2,宜蘭縣,42,2239,10002
2017,01,門診,0~2,新竹縣,35,3364,10004
2017,01,門診,0~2,苗栗縣,42,2911,10005
2017,01,門診,0~2,彰化縣,146,7509,10007
2017,01,門診,0~2,南投縣,70,2694,10008
2017,01,門診,0~2,雲林縣,51,3407,10009
2017,01,門診,0~2,嘉義縣,11,1283,10010
2017,01,門診,0~2,屏東縣,118,4132,10013
2017,01,門診,0~2,台東縣,20,691,10014
2017,01,門診,0~2,花蓮縣,62,1752,10015
2017,01,門診,0~2,澎湖縣,4,332,10016
2017,01,門診,0~2,基隆市,22,1511,10017
2017,01,門診,0~2,新竹市,67,3892,10018
2017,01,門診,0~2,嘉義市,15,2360,10020
2017,01,門診,0~2,台北市,138,10557,63000
2017,01,門診,0~2,高雄市,340,14852,64000
2017,01,門診,0~2,新北市,250,23104,65000
2017,01,門診,0~2,台中市,439,17383,66000
2017,01,門診,0~2,台南市,209,10195,67000
2017,01,門診,0~2,桃園市,165,12243,68000
2017,01,門診,13~15,連江縣,0,14,09007
2017,01,門診,13~15,金門縣,1,393,09020
2017,01,門診,13~15,宜蘭縣,24,1890,10002
2017,01,門診,13~15,新竹縣,5,1988,10004
2017,01,門診,13~15,苗栗縣,14,2023,10005
2017,01,門診,13~15,彰化縣,35,5684,10007
2017,01,門診,13~15,南投縣,9,2411,10008
2017,01,門診,13~15,雲林縣,13,3261,10009
2017,01,門診,13~15,嘉義縣,20,1605,10010
2017,01,門診,13~15,屏東縣,17,3287,10013
2017,01,門診,13~15,台東縣,0,635,10014
2017,01,門診,13~15,花蓮縣,17,1181,10015
2017,01,門診,13~15,澎湖縣,0,424,10016
2017,01,門診,13~15,基隆市,7,1328,10017
2017,01,門診,13~15,新竹市,9,2154,10018
2017,01,門診,13~15,嘉義市,4,1947,10020
2017,01,門診,13~15,台北市,55,8735,63000
2017,01,門診,13~15,高雄市,69,12051,64000
2017,01,門診,13~15,新北市,87,14716,65000
2017,01,門診,13~15,台中市,169,12298,66000
2017,01,門診,13~15,台南市,71,7607,67000
2017,01,門診,13~15,桃園市,33,7710,68000
2017,01,門診,16~18,連江縣,0,39,09007
2017,01,門診,16~18,金門縣,0,362,09020
2017,01,門診,16~18,宜蘭縣,13,1866,10002
2017,01,門診,16~18,新竹縣,7,1912,10004
2017,01,門診,16~18,苗栗縣,10,2304,10005
2017,01,門診,16~18,彰化縣,23,5906,10007
2017,01,門診,16~18,南投縣,10,2223,10008
2017,01,門診,16~18,雲林縣,7,3223,10009
2017,01,門診,16~18,嘉義縣,14,1874,10010
2017,01,門診,16~18,屏東縣,25,3423,10013
2017,01,門診,16~18,台東縣,1,618,10014
2017,01,門診,16~18,花蓮縣,17,1285,10015
2017,01,門診,16~18,澎湖縣,1,425,10016
2017,01,門診,16~18,基隆市,9,1554,10017
2017,01,門診,16~18,新竹市,19,2141,10018
2017,01,門診,16~18,嘉義市,1,2432,10020
2017,01,門診,16~18,台北市,40,10085,63000
2017,01,門診,16~18,高雄市,35,12680,64000
2017,01,門診,16~18,新北市,67,16836,65000
2017,01,門診,16~18,台中市,132,13699,66000
2017,01,門診,16~18,台南市,57,8064,67000
2017,01,門診,16~18,桃園市,29,8629,68000
2017,01,門診,19~24,連江縣,0,70,09007
2017,01,門診,19~24,金門縣,0,681,09020
2017,01,門診,19~24,宜蘭縣,26,3075,10002
2017,01,門診,19~24,新竹縣,6,3051,10004
2017,01,門診,19~24,苗栗縣,4,3241,10005
2017,01,門診,19~24,彰化縣,34,9769,10007
2017,01,門診,19~24,南投縣,10,3274,10008
2017,01,門診,19~24,雲林縣,14,4972,10009
2017,01,門診,19~24,嘉義縣,11,2919,10010
2017,01,門診,19~24,屏東縣,18,6633,10013
2017,01,門診,19~24,台東縣,1,1023,10014
2017,01,門診,19~24,花蓮縣,12,2468,10015
2017,01,門診,19~24,澎湖縣,0,903,10016
2017,01,門診,19~24,基隆市,9,2687,10017
2017,01,門診,19~24,新竹市,16,4612,10018
2017,01,門診,19~24,嘉義市,2,3884,10020
2017,01,門診,19~24,台北市,100,25023,63000
2017,01,門診,19~24,高雄市,57,27347,64000
2017,01,門診,19~24,新北市,132,33364,65000
2017,01,門診,19~24,台中市,246,29675,66000
2017,01,門診,19~24,台南市,86,17133,67000
2017,01,門診,19~24,桃園市,25,16440,68000
2017,01,門診,25~64,連江縣,2,676,09007
2017,01,門診,25~64,金門縣,5,7531,09020
2017,01,門診,25~64,宜蘭縣,254,40134,10002
2017,01,門診,25~64,新竹縣,100,38703,10004
2017,01,門診,25~64,苗栗縣,78,44148,10005
2017,01,門診,25~64,彰化縣,431,125296,10007
2017,01,門診,25~64,南投縣,138,45865,10008
2017,01,門診,25~64,雲林縣,217,65620,10009
2017,01,門診,25~64,嘉義縣,153,36029,10010
2017,01,門診,25~64,屏東縣,246,80268,10013
2017,01,門診,25~64,台東縣,43,17725,10014
2017,01,門診,25~64,花蓮縣,232,34207,10015
2017,01,門診,25~64,澎湖縣,10,13159,10016
2017,01,門診,25~64,基隆市,184,37375,10017
2017,01,門診,25~64,新竹市,176,57754,10018
2017,01,門診,25~64,嘉義市,104,50284,10020
2017,01,門診,25~64,台北市,1226,319436,63000
2017,01,門診,25~64,高雄市,808,326623,64000
2017,01,門診,25~64,新北市,1747,399569,65000
2017,01,門診,25~64,台中市,2081,302496,66000
2017,01,門診,25~64,台南市,1145,195962,67000
2017,01,門診,25~64,桃園市,574,200777,68000
2017,01,門診,3~6,連江縣,0,33,09007
2017,01,門診,3~6,金門縣,15,928,09020
2017,01,門診,3~6,宜蘭縣,165,4685,10002
2017,01,門診,3~6,新竹縣,105,7138,10004
2017,01,門診,3~6,苗栗縣,199,6256,10005
2017,01,門診,3~6,彰化縣,451,16651,10007
2017,01,門診,3~6,南投縣,115,5941,10008
2017,01,門診,3~6,雲林縣,176,8248,10009
2017,01,門診,3~6,嘉義縣,51,3292,10010
2017,01,門診,3~6,屏東縣,311,9044,10013
2017,01,門診,3~6,台東縣,42,1513,10014
2017,01,門診,3~6,花蓮縣,141,3495,10015
2017,01,門診,3~6,澎湖縣,7,836,10016
2017,01,門診,3~6,基隆市,92,3201,10017
2017,01,門診,3~6,新竹市,184,7839,10018
2017,01,門診,3~6,嘉義市,40,5148,10020
2017,01,門診,3~6,台北市,471,23666,63000
2017,01,門診,3~6,高雄市,918,31642,64000
2017,01,門診,3~6,新北市,808,49127,65000
2017,01,門診,3~6,台中市,1222,38990,66000
2017,01,門診,3~6,台南市,532,22338,67000
2017,01,門診,3~6,桃園市,545,25533,68000
2017,01,門診,65+,連江縣,0,287,09007
2017,01,門診,65+,金門縣,7,3813,09020
2017,01,門診,65+,宜蘭縣,244,28682,10002
2017,01,門診,65+,新竹縣,73,15469,10004
2017,01,門診,65+,苗栗縣,149,26857,10005
2017,01,門診,65+,彰化縣,443,70799,10007
2017,01,門診,65+,南投縣,264,31300,10008
2017,01,門診,65+,雲林縣,247,45333,10009
2017,01,門診,65+,嘉義縣,141,29812,10010
2017,01,門診,65+,屏東縣,261,55108,10013
2017,01,門診,65+,台東縣,45,12182,10014
2017,01,門診,65+,花蓮縣,184,21508,10015
2017,01,門診,65+,澎湖縣,14,9220,10016
2017,01,門診,65+,基隆市,132,21391,10017
2017,01,門診,65+,新竹市,146,22367,10018
2017,01,門診,65+,嘉義市,168,27849,10020
2017,01,門診,65+,台北市,1308,180851,63000
2017,01,門診,65+,高雄市,687,169351,64000
2017,01,門診,65+,新北市,819,156774,65000
2017,01,門診,65+,台中市,861,123222,66000
2017,01,門診,65+,台南市,551,95335,67000
2017,01,門診,65+,桃園市,457,79477,68000
2017,01,門診,7~12,連江縣,0,44,09007
2017,01,門診,7~12,金門縣,1,798,09020
2017,01,門診,7~12,宜蘭縣,80,3685,10002
2017,01,門診,7~12,新竹縣,51,5291,10004
2017,01,門診,7~12,苗栗縣,66,4595,10005
2017,01,門診,7~12,彰化縣,149,13403,10007
2017,01,門診,7~12,南投縣,46,5146,10008
2017,01,門診,7~12,雲林縣,48,7286,10009
2017,01,門診,7~12,嘉義縣,31,3137,10010
2017,01,門診,7~12,屏東縣,117,7447,10013
2017,01,門診,7~12,台東縣,23,1320,10014
2017,01,門診,7~12,花蓮縣,75,2861,10015
2017,01,門診,7~12,澎湖縣,4,851,10016
2017,01,門診,7~12,基隆市,38,2948,10017
2017,01,門診,7~12,新竹市,88,6100,10018
2017,01,門診,7~12,嘉義市,17,4345,10020
2017,01,門診,7~12,台北市,182,20818,63000
2017,01,門診,7~12,高雄市,419,27790,64000
2017,01,門診,7~12,新北市,337,37773,65000
2017,01,門診,7~12,台中市,688,30560,66000
2017,01,門診,7~12,台南市,274,18155,67000
2017,01,門診,7~12,桃園市,228,19996,68000
2017,01,門診,不詳,金門縣,0,1,09020
2017,01,門診,不詳,宜蘭縣,0,1,10002
2017,01,門診,不詳,彰化縣,0,1,10007
2017,01,門診,不詳,台東縣,0,1,10014
2017,01,門診,不詳,新竹市,0,1,10018
2017,01,門診,不詳,台北市,1,14,63000
2017,01,門診,不詳,高雄市,0,3,64000
2017,01,門診,不詳,新北市,0,15,65000
2017,01,門診,不詳,台中市,0,3,66000
2017,01,門診,不詳,台南市,0,1,67000
2017,01,門診,不詳,桃園市,4,7,68000
2017,02,住院,0~2,金門縣,1,2,09020
2017,02,住院,0~2,宜蘭縣,0,37,10002
2017,02,住院,0~2,新竹縣,0,7,10004
2017,02,住院,0~2,苗栗縣,5,8,10005
2017,02,住院,0~2,彰化縣,11,80,10007
2017,02,住院,0~2,南投縣,3,18,10008
2017,02,住院,0~2,雲林縣,0,9,10009
2017,02,住院,0~2,嘉義縣,2,21,10010
2017,02,住院,0~2,屏東縣,18,33,10013
2017,02,住院,0~2,花蓮縣,2,23,10015
2017,02,住院,0~2,基隆市,1,20,10017
2017,02,住院,0~2,新竹市,2,23,10018
2017,02,住院,0~2,嘉義市,1,10,10020
2017,02,住院,0~2,台北市,17,128,63000
2017,02,住院,0~2,高雄市,6,104,64000
2017,02,住院,0~2,新北市,15,44,65000
2017,02,住院,0~2,台中市,5,40,66000
2017,02,住院,0~2,台南市,1,13,67000
2017,02,住院,0~2,桃園市,10,174,68000
2017,02,住院,13~15,金門縣,0,1,09020
2017,02,住院,13~15,宜蘭縣,0,5,10002
2017,02,住院,13~15,新竹縣,1,3,10004
2017,02,住院,13~15,苗栗縣,1,5,10005
2017,02,住院,13~15,彰化縣,0,16,10007
2017,02,住院,13~15,南投縣,0,4,10008
2017,02,住院,13~15,雲林縣,1,1,10009
2017,02,住院,13~15,嘉義縣,0,8,10010
2017,02,住院,13~15,屏東縣,1,7,10013
2017,02,住院,13~15,花蓮縣,0,4,10015
2017,02,住院,13~15,基隆市,1,3,10017
2017,02,住院,13~15,新竹市,0,3,10018
2017,02,住院,13~15,嘉義市,0,5,10020
2017,02,住院,13~15,台北市,0,27,63000
2017,02,住院,13~15,高雄市,1,17,64000
2017,02,住院,13~15,新北市,1,12,65000
2017,02,住院,13~15,台中市,0,13,66000
2017,02,住院,13~15,台南市,0,6,67000
2017,02,住院,13~15,桃園市,1,18,68000
2017,02,住院,16~18,金門縣,0,1,09020
2017,02,住院,16~18,宜蘭縣,1,8,10002
2017,02,住院,16~18,新竹縣,0,1,10004
2017,02,住院,16~18,苗栗縣,0,5,10005
2017,02,住院,16~18,彰化縣,0,28,10007
2017,02,住院,16~18,南投縣,0,4,10008
2017,02,住院,16~18,雲林縣,0,4,10009
2017,02,住院,16~18,嘉義縣,0,11,10010
2017,02,住院,16~18,屏東縣,0,10,10013
2017,02,住院,16~18,花蓮縣,0,7,10015
2017,02,住院,16~18,基隆市,1,9,10017
2017,02,住院,16~18,新竹市,0,11,10018
2017,02,住院,16~18,嘉義市,0,5,10020
2017,02,住院,16~18,台北市,0,50,63000
2017,02,住院,16~18,高雄市,2,24,64000
2017,02,住院,16~18,新北市,1,13,65000
2017,02,住院,16~18,台中市,0,22,66000
2017,02,住院,16~18,台南市,0,10,67000
2017,02,住院,16~18,桃園市,2,40,68000
2017,02,住院,19~24,金門縣,0,1,09020
2017,02,住院,19~24,宜蘭縣,0,22,10002
2017,02,住院,19~24,新竹縣,0,14,10004
2017,02,住院,19~24,苗栗縣,0,16,10005
2017,02,住院,19~24,彰化縣,0,71,10007
2017,02,住院,19~24,南投縣,0,10,10008
2017,02,住院,19~24,雲林縣,0,14,10009
2017,02,住院,19~24,嘉義縣,1,27,10010
2017,02,住院,19~24,屏東縣,1,40,10013
2017,02,住院,19~24,台東縣,0,1,10014
2017,02,住院,19~24,花蓮縣,1,25,10015
2017,02,住院,19~24,基隆市,1,17,10017
2017,02,住院,19~24,新竹市,2,21,10018
2017,02,住院,19~24,嘉義市,0,22,10020
2017,02,住院,19~24,台北市,2,175,63000
2017,02,住院,19~24,高雄市,7,161,64000
2017,02,住院,19~24,新北市,1,77,65000
2017,02,住院,19~24,台中市,5,106,66000
2017,02,住院,19~24,台南市,1,42,67000
2017,02,住院,19~24,桃園市,2,162,68000
2017,02,住院,25~64,連江縣,0,1,09007
2017,02,住院,25~64,金門縣,1,28,09020
2017,02,住院,25~64,宜蘭縣,10,385,10002
2017,02,住院,25~64,新竹縣,8,146,10004
2017,02,住院,25~64,苗栗縣,7,236,10005
2017,02,住院,25~64,彰化縣,39,1169,10007
2017,02,住院,25~64,南投縣,13,166,10008
2017,02,住院,25~64,雲林縣,13,357,10009
2017,02,住院,25~64,嘉義縣,4,523,10010
2017,02,住院,25~64,屏東縣,23,464,10013
2017,02,住院,25~64,台東縣,0,16,10014
2017,02,住院,25~64,花蓮縣,12,415,10015
2017,02,住院,25~64,澎湖縣,0,16,10016
2017,02,住院,25~64,基隆市,5,329,10017
2017,02,住院,25~64,新竹市,7,337,10018
2017,02,住院,25~64,嘉義市,0,327,10020
2017,02,住院,25~64,台北市,103,4000,63000
2017,02,住院,25~64,高雄市,31,2169,64000
2017,02,住院,25~64,新北市,45,1375,65000
2017,02,住院,25~64,台中市,37,1549,66000
2017,02,住院,25~64,台南市,16,1256,67000
2017,02,住院,25~64,桃園市,55,2277,68000
2017,02,住院,3~6,金門縣,0,1,09020
2017,02,住院,3~6,宜蘭縣,6,47,10002
2017,02,住院,3~6,新竹縣,3,8,10004
2017,02,住院,3~6,苗栗縣,6,14,10005
2017,02,住院,3~6,彰化縣,24,97,10007
2017,02,住院,3~6,南投縣,4,23,10008
2017,02,住院,3~6,雲林縣,5,17,10009
2017,02,住院,3~6,嘉義縣,1,26,10010
2017,02,住院,3~6,屏東縣,24,41,10013
2017,02,住院,3~6,花蓮縣,2,15,10015
2017,02,住院,3~6,基隆市,9,24,10017
2017,02,住院,3~6,新竹市,4,14,10018
2017,02,住院,3~6,嘉義市,1,5,10020
2017,02,住院,3~6,台北市,25,144,63000
2017,02,住院,3~6,高雄市,28,116,64000
2017,02,住院,3~6,新北市,16,54,65000
2017,02,住院,3~6,台中市,11,62,66000
2017,02,住院,3~6,台南市,4,21,67000
2017,02,住院,3~6,桃園市,26,117,68000
2017,02,住院,65+,金門縣,2,27,09020
2017,02,住院,65+,宜蘭縣,19,341,10002
2017,02,住院,65+,新竹縣,12,119,10004
2017,02,住院,65+,苗栗縣,24,238,10005
2017,02,住院,65+,彰化縣,130,910,10007
2017,02,住院,65+,南投縣,33,163,10008
2017,02,住院,65+,雲林縣,54,335,10009
2017,02,住院,65+,嘉義縣,24,526,10010
2017,02,住院,65+,屏東縣,33,352,10013
2017,02,住院,65+,台東縣,0,5,10014
2017,02,住院,65+,花蓮縣,20,269,10015
2017,02,住院,65+,澎湖縣,0,4,10016
2017,02,住院,65+,基隆市,23,291,10017
2017,02,住院,65+,新竹市,21,215,10018
2017,02,住院,65+,嘉義市,3,164,10020
2017,02,住院,65+,台北市,185,2738,63000
2017,02,住院,65+,高雄市,68,1250,64000
2017,02,住院,65+,新北市,107,904,65000
2017,02,住院,65+,台中市,103,919,66000
2017,02,住院,65+,台南市,35,746,67000
2017,02,住院,65+,桃園市,146,1400,68000
2017,02,住院,7~12,金門縣,0,1,09020
2017,02,住院,7~12,宜蘭縣,2,19,10002
2017,02,住院,7~12,新竹縣,1,7,10004
2017,02,住院,7~12,苗栗縣,2,7,10005
2017,02,住院,7~12,彰化縣,6,42,10007
2017,02,住院,7~12,南投縣,2,4,10008
2017,02,住院,7~12,雲林縣,3,8,10009
2017,02,住院,7~12,嘉義縣,2,18,10010
2017,02,住院,7~12,屏東縣,7,18,10013
2017,02,住院,7~12,台東縣,0,2,10014
2017,02,住院,7~12,花蓮縣,0,5,10015
2017,02,住院,7~12,基隆市,4,15,10017
2017,02,住院,7~12,新竹市,0,6,10018
2017,02,住院,7~12,嘉義市,1,4,10020
2017,02,住院,7~12,台北市,5,80,63000
2017,02,住院,7~12,高雄市,6,44,64000
2017,02,住院,7~12,新北市,4,23,65000
2017,02,住院,7~12,台中市,2,40,66000
2017,02,住院,7~12,台南市,1,16,67000
2017,02,住院,7~12,桃園市,5,69,68000
2017,02,住院,不詳,新北市,0,1,65000
2017,02,住院,不詳,台南市,0,1,67000
2017,02,門診,0~2,連江縣,0,24,09007
2017,02,門診,0~2,金門縣,5,411,09020
2017,02,門診,0~2,宜蘭縣,45,2339,10002
2017,02,門診,0~2,新竹縣,53,3454,10004
2017,02,門診,0~2,苗栗縣,57,2927,10005
2017,02,門診,0~2,彰化縣,153,7631,10007
2017,02,門診,0~2,南投縣,57,2659,10008
2017,02,門診,0~2,雲林縣,34,3307,10009
2017,02,門診,0~2,嘉義縣,7,1377,10010
2017,02,門診,0~2,屏東縣,133,4313,10013
2017,02,門診,0~2,台東縣,14,804,10014
2017,02,門診,0~2,花蓮縣,87,1814,10015
2017,02,門診,0~2,澎湖縣,0,359,10016
2017,02,門診,0~2,基隆市,25,1595,10017
2017,02,門診,0~2,新竹市,73,4073,10018
2017,02,門診,0~2,嘉義市,9,2350,10020
2017,02,門診,0~2,台北市,121,11649,63000
2017,02,門診,0~2,高雄市,345,15554,64000
2017,02,門診,0~2,新北市,289,22982,65000
2017,02,門診,0~2,台中市,400,17820,66000
2017,02,門診,0~2,台南市,194,10330,67000
2017,02,門診,0~2,桃園市,171,12621,68000
2017,02,門診,13~15,連江縣,0,23,09007
2017,02,門診,13~15,金門縣,0,429,09020
2017,02,門診,13~15,宜蘭縣,32,1890,10002
2017,02,門診,13~15,新竹縣,4,1912,10004
2017,02,門診,13~15,苗栗縣,31,2095,10005
2017,02,門診,13~15,彰化縣,35,5460,10007
2017,02,門診,13~15,南投縣,10,1995,10008
2017,02,門診,13~15,雲林縣,14,3010,10009
2017,02,門診,13~15,嘉義縣,16,1554,10010
2017,02,門診,13~15,屏東縣,21,3185,10013
2017,02,門診,13~15,台東縣,4,589,10014
2017,02,門診,13~15,花蓮縣,16,1279,10015
2017,02,門診,13~15,澎湖縣,0,441,10016
2017,02,門診,13~15,基隆市,16,1255,10017
2017,02,門診,13~15,新竹市,14,1943,10018
2017,02,門診,13~15,嘉義市,4,1808,10020
2017,02,門診,13~15,台北市,41,8418,63000
2017,02,門診,13~15,高雄市,61,11988,64000
2017,02,門診,13~15,新北市,86,14009,65000
2017,02,門診,13~15,台中市,175,11881,66000
2017,02,門診,13~15,台南市,69,7483,67000
2017,02,門診,13~15,桃園市,25,7448,68000
2017,02,門診,16~18,連江縣,0,23,09007
2017,02,門診,16~18,金門縣,1,340,09020
2017,02,門診,16~18,宜蘭縣,21,1693,10002
2017,02,門診,16~18,新竹縣,5,1855,10004
2017,02,門診,16~18,苗栗縣,14,2194,10005
2017,02,門診,16~18,彰化縣,26,5755,10007
2017,02,門診,16~18,南投縣,10,1972,10008
2017,02,門診,16~18,雲林縣,9,3134,10009
2017,02,門診,16~18,嘉義縣,12,1826,10010
2017,02,門診,16~18,屏東縣,20,3454,10013
2017,02,門診,16~18,台東縣,5,674,10014
2017,02,門診,16~18,花蓮縣,21,1392,10015
2017,02,門診,16~18,澎湖縣,0,468,10016
2017,02,門診,16~18,基隆市,19,1631,10017
2017,02,門診,16~18,新竹市,7,2241,10018
2017,02,門診,16~18,嘉義市,1,2381,10020
2017,02,門診,16~18,台北市,50,9806,63000
2017,02,門診,16~18,高雄市,46,12912,64000
2017,02,門診,16~18,新北市,82,16835,65000
2017,02,門診,16~18,台中市,147,13911,66000
2017,02,門診,16~18,台南市,63,8295,67000
2017,02,門診,16~18,桃園市,27,8707,68000
2017,02,門診,19~24,連江縣,0,63,09007
2017,02,門診,19~24,金門縣,0,788,09020
2017,02,門診,19~24,宜蘭縣,14,3164,10002
2017,02,門診,19~24,新竹縣,6,3266,10004
2017,02,門診,19~24,苗栗縣,6,3294,10005
2017,02,門診,19~24,彰化縣,29,9557,10007
