年,週,就診類別,年齡別,縣市,疱疹性咽峽炎健保就診人次,健保就診總人次,縣市別代碼
2023,08,門診,0~2,嘉義縣,4,859,10010
2023,08,門診,0~2,屏東縣,6,3218,10013
2023,08,門診,0~2,台東縣,1,689,10014
2023,08,門診,0~2,花蓮縣,2,1315,10015
2023,08,門診,0~2,澎湖縣,1,413,10016
2023,08,門診,0~2,基隆市,6,1045,10017
2023,08,門診,0~2,新竹市,13,3095,10018
2023,08,門診,0~2,嘉義市,7,1492,10020
2023,08,門診,0~2,台北市,65,8655,63000
2023,08,門診,0~2,高雄市,22,11164,64000
2023,08,門診,0~2,新北市,92,17164,65000
2023,08,門診,0~2,台中市,63,14914,66000
2023,08,門診,0~2,台南市,19,7774,67000
2023,08,門診,0~2,桃園市,41,9492,68000
2023,08,門診,13~15,連江縣,0,15,09007
2023,08,門診,13~15,金門縣,0,312,09020
2023,08,門診,13~15,宜蘭縣,1,1588,10002
2023,08,門診,13~15,新竹縣,1,1938,10004
2023,08,門診,13~15,苗栗縣,1,1441,10005
2023,08,門診,13~15,彰化縣,2,4510,10007
2023,08,門診,13~15,南投縣,0,1342,10008
2023,08,門診,13~15,雲林縣,0,2252,10009
2023,08,門診,13~15,嘉義縣,1,1004,10010
2023,08,門診,13~15,屏東縣,0,2363,10013
2023,08,門診,13~15,台東縣,0,594,10014
2023,08,門診,13~15,花蓮縣,1,927,10015
2023,08,門診,13~15,澎湖縣,0,368,10016
2023,08,門診,13~15,基隆市,0,987,10017
2023,08,門診,13~15,新竹市,0,1910,10018
2023,08,門診,13~15,嘉義市,0,1482,10020
2023,08,門診,13~15,台北市,3,8269,63000
2023,08,門診,13~15,高雄市,2,8140,64000
2023,08,門診,13~15,新北市,3,13333,65000
2023,08,門診,13~15,台中市,2,9667,66000
2023,08,門診,13~15,台南市,0,5787,67000
2023,08,門診,13~15,桃園市,1,7158,68000
2023,08,門診,16~18,連江縣,0,21,09007
2023,08,門診,16~18,金門縣,0,335,09020
2023,08,門診,16~18,宜蘭縣,0,1500,10002
2023,08,門診,16~18,新竹縣,0,1712,10004
2023,08,門診,16~18,苗栗縣,1,1400,10005
2023,08,門診,16~18,彰化縣,0,4120,10007
2023,08,門診,16~18,南投縣,0,1263,10008
2023,08,門診,16~18,雲林縣,0,2051,10009
2023,08,門診,16~18,嘉義縣,0,986,10010
2023,08,門診,16~18,屏東縣,0,2407,10013
2023,08,門診,16~18,台東縣,0,505,10014
2023,08,門診,16~18,花蓮縣,0,929,10015
2023,08,門診,16~18,澎湖縣,0,308,10016
2023,08,門診,16~18,基隆市,0,1015,10017
2023,08,門診,16~18,新竹市,0,1776,10018
2023,08,門診,16~18,嘉義市,0,1480,10020
2023,08,門診,16~18,台北市,3,7752,63000
2023,08,門診,16~18,高雄市,0,8851,64000
2023,08,門診,16~18,新北市,2,12407,65000
2023,08,門診,16~18,台中市,6,9409,66000
2023,08,門診,16~18,台南市,0,5424,67000
2023,08,門診,16~18,桃園市,1,7040,68000
2023,08,門診,19~24,連江縣,0,41,09007
2023,08,門診,19~24,金門縣,0,697,09020
2023,08,門診,19~24,宜蘭縣,1,2229,10002
2023,08,門診,19~24,新竹縣,0,2731,10004
2023,08,門診,19~24,苗栗縣,0,2632,10005
2023,08,門診,19~24,彰化縣,1,7408,10007
2023,08,門診,19~24,南投縣,0,2441,10008
2023,08,門診,19~24,雲林縣,0,4440,10009
2023,08,門診,19~24,嘉義縣,0,2362,10010
2023,08,門診,19~24,屏東縣,0,4931,10013
2023,08,門診,19~24,台東縣,0,1024,10014
2023,08,門診,19~24,花蓮縣,0,2323,10015
2023,08,門診,19~24,澎湖縣,0,766,10016
2023,08,門診,19~24,基隆市,0,1986,10017
2023,08,門診,19~24,新竹市,0,4114,10018
2023,08,門診,19~24,嘉義市,1,3052,10020
2023,08,門診,19~24,台北市,2,21550,63000
2023,08,門診,19~24,高雄市,2,22747,64000
2023,08,門診,19~24,新北市,3,28572,65000
2023,08,門診,19~24,台中市,3,28147,66000
2023,08,門診,19~24,台南市,0,13349,67000
2023,08,門診,19~24,桃園市,3,14699,68000
2023,08,門診,25~64,連江縣,0,680,09007
2023,08,門診,25~64,金門縣,0,7688,09020
2023,08,門診,25~64,宜蘭縣,3,36332,10002
2023,08,門診,25~64,新竹縣,0,47991,10004
2023,08,門診,25~64,苗栗縣,1,42493,10005
2023,08,門診,25~64,彰化縣,6,117174,10007
2023,08,門診,25~64,南投縣,3,41287,10008
2023,08,門診,25~64,雲林縣,1,61556,10009
2023,08,門診,25~64,嘉義縣,4,29548,10010
2023,08,門診,25~64,屏東縣,6,71676,10013
2023,08,門診,25~64,台東縣,0,17810,10014
2023,08,門診,25~64,花蓮縣,1,31155,10015
2023,08,門診,25~64,澎湖縣,0,12591,10016
2023,08,門診,25~64,基隆市,1,29079,10017
2023,08,門診,25~64,新竹市,1,56409,10018
2023,08,門診,25~64,嘉義市,2,44754,10020
2023,08,門診,25~64,台北市,13,313002,63000
2023,08,門診,25~64,高雄市,13,309080,64000
2023,08,門診,25~64,新北市,29,387948,65000
2023,08,門診,25~64,台中市,21,331368,66000
2023,08,門診,25~64,台南市,18,190444,67000
2023,08,門診,25~64,桃園市,12,195985,68000
2023,08,門診,3~6,連江縣,0,58,09007
2023,08,門診,3~6,金門縣,5,933,09020
2023,08,門診,3~6,宜蘭縣,26,4836,10002
2023,08,門診,3~6,新竹縣,34,7043,10004
2023,08,門診,3~6,苗栗縣,12,6106,10005
2023,08,門診,3~6,彰化縣,36,16343,10007
2023,08,門診,3~6,南投縣,20,5714,10008
2023,08,門診,3~6,雲林縣,9,7665,10009
2023,08,門診,3~6,嘉義縣,6,3091,10010
2023,08,門診,3~6,屏東縣,7,9665,10013
2023,08,門診,3~6,台東縣,2,1747,10014
2023,08,門診,3~6,花蓮縣,7,3580,10015
2023,08,門診,3~6,澎湖縣,1,1034,10016
2023,08,門診,3~6,基隆市,8,3278,10017
2023,08,門診,3~6,新竹市,17,7360,10018
2023,08,門診,3~6,嘉義市,5,4607,10020
2023,08,門診,3~6,台北市,57,23242,63000
2023,08,門診,3~6,高雄市,29,33848,64000
2023,08,門診,3~6,新北市,129,49863,65000
2023,08,門診,3~6,台中市,129,40957,66000
2023,08,門診,3~6,台南市,24,23048,67000
2023,08,門診,3~6,桃園市,84,29900,68000
2023,08,門診,65+,連江縣,0,339,09007
2023,08,門診,65+,金門縣,0,4721,09020
2023,08,門診,65+,宜蘭縣,1,27508,10002
2023,08,門診,65+,新竹縣,0,19988,10004
2023,08,門診,65+,苗栗縣,0,27190,10005
2023,08,門診,65+,彰化縣,0,73012,10007
2023,08,門診,65+,南投縣,0,32111,10008
2023,08,門診,65+,雲林縣,0,43881,10009
2023,08,門診,65+,嘉義縣,1,24741,10010
2023,08,門診,65+,屏東縣,0,56298,10013
2023,08,門診,65+,台東縣,0,13680,10014
2023,08,門診,65+,花蓮縣,0,22382,10015
2023,08,門診,65+,澎湖縣,0,8586,10016
2023,08,門診,65+,基隆市,0,17954,10017
2023,08,門診,65+,新竹市,0,24392,10018
2023,08,門診,65+,嘉義市,1,27622,10020
2023,08,門診,65+,台北市,0,219028,63000
2023,08,門診,65+,高雄市,3,188612,64000
2023,08,門診,65+,新北市,4,198184,65000
2023,08,門診,65+,台中市,7,164257,66000
2023,08,門診,65+,台南市,1,111270,67000
2023,08,門診,65+,桃園市,0,80023,68000
2023,08,門診,7~12,連江縣,0,79,09007
2023,08,門診,7~12,金門縣,2,1073,09020
2023,08,門診,7~12,宜蘭縣,3,4710,10002
2023,08,門診,7~12,新竹縣,2,7262,10004
2023,08,門診,7~12,苗栗縣,2,5175,10005
2023,08,門診,7~12,彰化縣,9,13581,10007
2023,08,門診,7~12,南投縣,10,4860,10008
2023,08,門診,7~12,雲林縣,5,6622,10009
2023,08,門診,7~12,嘉義縣,4,3074,10010
2023,08,門診,7~12,屏東縣,3,7508,10013
2023,08,門診,7~12,台東縣,1,1739,10014
2023,08,門診,7~12,花蓮縣,4,2780,10015
2023,08,門診,7~12,澎湖縣,0,1180,10016
2023,08,門診,7~12,基隆市,1,3239,10017
2023,08,門診,7~12,新竹市,1,6674,10018
2023,08,門診,7~12,嘉義市,3,4499,10020
2023,08,門診,7~12,台北市,25,23295,63000
2023,08,門診,7~12,高雄市,12,31163,64000
2023,08,門診,7~12,新北市,30,41115,65000
2023,08,門診,7~12,台中市,25,32856,66000
2023,08,門診,7~12,台南市,8,22055,67000
2023,08,門診,7~12,桃園市,16,25602,68000
2023,08,門診,不詳,新竹市,0,1,10018
2023,08,門診,不詳,台北市,0,6,63000
2023,08,門診,不詳,高雄市,0,1,64000
2023,08,門診,不詳,新北市,0,2,65000
2023,08,門診,不詳,台中市,0,1,66000
2023,09,住院,0~2,宜蘭縣,0,30,10002
2023,09,住院,0~2,新竹縣,0,7,10004
2023,09,住院,0~2,苗栗縣,0,5,10005
2023,09,住院,0~2,彰化縣,0,61,10007
2023,09,住院,0~2,南投縣,1,10,10008
2023,09,住院,0~2,雲林縣,0,5,10009
2023,09,住院,0~2,嘉義縣,0,14,10010
2023,09,住院,0~2,屏東縣,2,34,10013
2023,09,住院,0~2,台東縣,0,3,10014
2023,09,住院,0~2,花蓮縣,0,14,10015
2023,09,住院,0~2,基隆市,0,9,10017
2023,09,住院,0~2,新竹市,0,11,10018
2023,09,住院,0~2,嘉義市,0,1,10020
2023,09,住院,0~2,台北市,1,69,63000
2023,09,住院,0~2,高雄市,1,43,64000
2023,09,住院,0~2,新北市,1,74,65000
2023,09,住院,0~2,台中市,1,90,66000
2023,09,住院,0~2,台南市,0,14,67000
2023,09,住院,0~2,桃園市,4,93,68000
2023,09,住院,13~15,宜蘭縣,0,7,10002
2023,09,住院,13~15,新竹縣,0,2,10004
2023,09,住院,13~15,苗栗縣,0,1,10005
2023,09,住院,13~15,彰化縣,0,14,10007
2023,09,住院,13~15,南投縣,0,1,10008
2023,09,住院,13~15,雲林縣,0,5,10009
2023,09,住院,13~15,嘉義縣,0,6,10010
2023,09,住院,13~15,屏東縣,0,6,10013
2023,09,住院,13~15,台東縣,0,1,10014
2023,09,住院,13~15,基隆市,0,2,10017
2023,09,住院,13~15,新竹市,0,9,10018
2023,09,住院,13~15,嘉義市,0,4,10020
2023,09,住院,13~15,台北市,0,66,63000
2023,09,住院,13~15,高雄市,0,29,64000
2023,09,住院,13~15,新北市,0,13,65000
2023,09,住院,13~15,台中市,0,41,66000
2023,09,住院,13~15,台南市,0,2,67000
2023,09,住院,13~15,桃園市,0,15,68000
2023,09,住院,16~18,宜蘭縣,0,5,10002
2023,09,住院,16~18,新竹縣,0,4,10004
2023,09,住院,16~18,苗栗縣,0,7,10005
2023,09,住院,16~18,彰化縣,1,23,10007
2023,09,住院,16~18,南投縣,0,3,10008
2023,09,住院,16~18,雲林縣,0,5,10009
2023,09,住院,16~18,嘉義縣,0,3,10010
2023,09,住院,16~18,屏東縣,0,8,10013
2023,09,住院,16~18,基隆市,0,6,10017
2023,09,住院,16~18,新竹市,0,7,10018
2023,09,住院,16~18,嘉義市,0,1,10020
2023,09,住院,16~18,台北市,0,72,63000
2023,09,住院,16~18,高雄市,0,28,64000
2023,09,住院,16~18,新北市,0,20,65000
2023,09,住院,16~18,台中市,0,54,66000
2023,09,住院,16~18,台南市,0,8,67000
2023,09,住院,16~18,桃園市,0,23,68000
2023,09,住院,19~24,金門縣,0,1,09020
2023,09,住院,19~24,宜蘭縣,0,16,10002
2023,09,住院,19~24,新竹縣,0,20,10004
2023,09,住院,19~24,苗栗縣,0,14,10005
2023,09,住院,19~24,彰化縣,0,59,10007
2023,09,住院,19~24,南投縣,0,7,10008
2023,09,住院,19~24,雲林縣,0,14,10009
2023,09,住院,19~24,嘉義縣,0,18,10010
2023,09,住院,19~24,屏東縣,0,20,10013
2023,09,住院,19~24,台東縣,0,3,10014
2023,09,住院,19~24,花蓮縣,0,17,10015
2023,09,住院,19~24,基隆市,0,6,10017
2023,09,住院,19~24,新竹市,0,25,10018
2023,09,住院,19~24,嘉義市,0,13,10020
2023,09,住院,19~24,台北市,0,144,63000
2023,09,住院,19~24,高雄市,0,96,64000
2023,09,住院,19~24,新北市,0,71,65000
2023,09,住院,19~24,台中市,0,172,66000
2023,09,住院,19~24,台南市,0,35,67000
2023,09,住院,19~24,桃園市,0,103,68000
2023,09,住院,25~64,金門縣,0,36,09020
2023,09,住院,25~64,宜蘭縣,0,392,10002
2023,09,住院,25~64,新竹縣,0,532,10004
2023,09,住院,25~64,苗栗縣,0,178,10005
2023,09,住院,25~64,彰化縣,0,1313,10007
2023,09,住院,25~64,南投縣,0,149,10008
2023,09,住院,25~64,雲林縣,0,410,10009
2023,09,住院,25~64,嘉義縣,0,430,10010
2023,09,住院,25~64,屏東縣,0,352,10013
2023,09,住院,25~64,台東縣,0,72,10014
2023,09,住院,25~64,花蓮縣,0,379,10015
2023,09,住院,25~64,澎湖縣,0,20,10016
2023,09,住院,25~64,基隆市,0,316,10017
2023,09,住院,25~64,新竹市,0,431,10018
2023,09,住院,25~64,嘉義市,0,329,10020
2023,09,住院,25~64,台北市,0,4358,63000
2023,09,住院,25~64,高雄市,0,2152,64000
2023,09,住院,25~64,新北市,0,1817,65000
2023,09,住院,25~64,台中市,0,3222,66000
2023,09,住院,25~64,台南市,0,991,67000
2023,09,住院,25~64,桃園市,0,1968,68000
2023,09,住院,3~6,金門縣,0,4,09020
2023,09,住院,3~6,宜蘭縣,2,32,10002
2023,09,住院,3~6,新竹縣,0,7,10004
2023,09,住院,3~6,苗栗縣,0,12,10005
2023,09,住院,3~6,彰化縣,0,68,10007
2023,09,住院,3~6,南投縣,0,15,10008
2023,09,住院,3~6,雲林縣,0,9,10009
2023,09,住院,3~6,嘉義縣,0,10,10010
2023,09,住院,3~6,屏東縣,0,40,10013
2023,09,住院,3~6,台東縣,0,2,10014
2023,09,住院,3~6,花蓮縣,0,11,10015
2023,09,住院,3~6,基隆市,0,13,10017
2023,09,住院,3~6,新竹市,0,14,10018
2023,09,住院,3~6,嘉義市,0,2,10020
2023,09,住院,3~6,台北市,1,90,63000
2023,09,住院,3~6,高雄市,0,52,64000
2023,09,住院,3~6,新北市,0,68,65000
2023,09,住院,3~6,台中市,0,87,66000
2023,09,住院,3~6,台南市,0,9,67000
2023,09,住院,3~6,桃園市,0,73,68000
2023,09,住院,65+,連江縣,0,1,09007
2023,09,住院,65+,金門縣,0,39,09020
2023,09,住院,65+,宜蘭縣,0,360,10002
2023,09,住院,65+,新竹縣,0,332,10004
2023,09,住院,65+,苗栗縣,0,249,10005
2023,09,住院,65+,彰化縣,0,1291,10007
2023,09,住院,65+,南投縣,0,135,10008
2023,09,住院,65+,雲林縣,0,503,10009
2023,09,住院,65+,嘉義縣,0,481,10010
2023,09,住院,65+,屏東縣,0,371,10013
2023,09,住院,65+,台東縣,0,46,10014
2023,09,住院,65+,花蓮縣,0,351,10015
2023,09,住院,65+,澎湖縣,0,15,10016
2023,09,住院,65+,基隆市,0,318,10017
2023,09,住院,65+,新竹市,0,348,10018
2023,09,住院,65+,嘉義市,0,283,10020
2023,09,住院,65+,台北市,0,3616,63000
2023,09,住院,65+,高雄市,0,1539,64000
2023,09,住院,65+,新北市,0,1796,65000
2023,09,住院,65+,台中市,0,2075,66000
2023,09,住院,65+,台南市,0,864,67000
2023,09,住院,65+,桃園市,0,1385,68000
2023,09,住院,7~12,金門縣,0,1,09020
2023,09,住院,7~12,宜蘭縣,2,22,10002
2023,09,住院,7~12,新竹縣,0,3,10004
2023,09,住院,7~12,苗栗縣,0,13,10005
2023,09,住院,7~12,彰化縣,0,53,10007
2023,09,住院,7~12,南投縣,0,10,10008
2023,09,住院,7~12,雲林縣,0,11,10009
2023,09,住院,7~12,嘉義縣,0,4,10010
2023,09,住院,7~12,屏東縣,0,21,10013
2023,09,住院,7~12,台東縣,0,1,10014
2023,09,住院,7~12,花蓮縣,0,10,10015
2023,09,住院,7~12,澎湖縣,0,1,10016
2023,09,住院,7~12,基隆市,0,11,10017
2023,09,住院,7~12,新竹市,0,4,10018
2023,09,住院,7~12,嘉義市,0,2,10020
2023,09,住院,7~12,台北市,1,141,63000
2023,09,住院,7~12,高雄市,0,49,64000
2023,09,住院,7~12,新北市,0,41,65000
2023,09,住院,7~12,台中市,0,80,66000
2023,09,住院,7~12,台南市,0,7,67000
2023,09,住院,7~12,桃園市,2,56,68000
2023,09,門診,0~2,連江縣,0,19,09007
2023,09,門診,0~2,金門縣,3,372,09020
2023,09,門診,0~2,宜蘭縣,17,1814,10002
2023,09,門診,0~2,新竹縣,6,2763,10004
2023,09,門診,0~2,苗栗縣,5,2015,10005
2023,09,門診,0~2,彰化縣,19,5945,10007
2023,09,門診,0~2,南投縣,13,1936,10008
2023,09,門診,0~2,雲林縣,8,2502,10009
2023,09,門診,0~2,嘉義縣,4,924,10010
2023,09,門診,0~2,屏東縣,3,3386,10013
2023,09,門診,0~2,台東縣,3,581,10014
2023,09,門診,0~2,花蓮縣,0,1363,10015
2023,09,門診,0~2,澎湖縣,0,442,10016
2023,09,門診,0~2,基隆市,4,1051,10017
2023,09,門診,0~2,新竹市,9,2912,10018
2023,09,門診,0~2,嘉義市,1,1509,10020
2023,09,門診,0~2,台北市,32,7771,63000
2023,09,門診,0~2,高雄市,23,11310,64000
2023,09,門診,0~2,新北市,79,17079,65000
2023,09,門診,0~2,台中市,59,14434,66000
2023,09,門診,0~2,台南市,19,7694,67000
2023,09,門診,0~2,桃園市,45,9557,68000
2023,09,門診,13~15,連江縣,0,22,09007
2023,09,門診,13~15,金門縣,0,336,09020
2023,09,門診,13~15,宜蘭縣,0,1806,10002
2023,09,門診,13~15,新竹縣,0,2072,10004
2023,09,門診,13~15,苗栗縣,0,1565,10005
2023,09,門診,13~15,彰化縣,1,5194,10007
2023,09,門診,13~15,南投縣,1,1605,10008
2023,09,門診,13~15,雲林縣,0,2419,10009
2023,09,門診,13~15,嘉義縣,0,1281,10010
2023,09,門診,13~15,屏東縣,0,2398,10013
2023,09,門診,13~15,台東縣,0,493,10014
2023,09,門診,13~15,花蓮縣,0,845,10015
2023,09,門診,13~15,澎湖縣,0,330,10016
2023,09,門診,13~15,基隆市,3,1173,10017
2023,09,門診,13~15,新竹市,0,1828,10018
2023,09,門診,13~15,嘉義市,0,1557,10020
2023,09,門診,13~15,台北市,2,8751,63000
2023,09,門診,13~15,高雄市,4,8979,64000
2023,09,門診,13~15,新北市,3,13951,65000
2023,09,門診,13~15,台中市,1,10901,66000
2023,09,門診,13~15,台南市,2,6027,67000
2023,09,門診,13~15,桃園市,2,8052,68000
2023,09,門診,16~18,連江縣,0,13,09007
2023,09,門診,16~18,金門縣,1,312,09020
2023,09,門診,16~18,宜蘭縣,0,1595,10002
2023,09,門診,16~18,新竹縣,2,1630,10004
2023,09,門診,16~18,苗栗縣,1,1372,10005
2023,09,門診,16~18,彰化縣,2,4514,10007
2023,09,門診,16~18,南投縣,0,1339,10008
2023,09,門診,16~18,雲林縣,0,2058,10009
2023,09,門診,16~18,嘉義縣,0,1118,10010
2023,09,門診,16~18,屏東縣,1,2161,10013
2023,09,門診,16~18,台東縣,0,449,10014
2023,09,門診,16~18,花蓮縣,0,928,10015
2023,09,門診,16~18,澎湖縣,0,392,10016
2023,09,門診,16~18,基隆市,0,1081,10017
2023,09,門診,16~18,新竹市,0,1662,10018
2023,09,門診,16~18,嘉義市,0,1486,10020
2023,09,門診,16~18,台北市,1,7098,63000
2023,09,門診,16~18,高雄市,2,8640,64000
2023,09,門診,16~18,新北市,1,12167,65000
2023,09,門診,16~18,台中市,1,9479,66000
2023,09,門診,16~18,台南市,0,4928,67000
2023,09,門診,16~18,桃園市,0,6654,68000
2023,09,門診,19~24,連江縣,0,51,09007
2023,09,門診,19~24,金門縣,0,634,09020
2023,09,門診,19~24,宜蘭縣,1,2209,10002
2023,09,門診,19~24,新竹縣,0,2787,10004
2023,09,門診,19~24,苗栗縣,0,2631,10005
2023,09,門診,19~24,彰化縣,1,7973,10007
2023,09,門診,19~24,南投縣,0,2485,10008
2023,09,門診,19~24,雲林縣,1,4364,10009
2023,09,門診,19~24,嘉義縣,0,2293,10010
2023,09,門診,19~24,屏東縣,0,5055,10013
2023,09,門診,19~24,台東縣,0,857,10014
2023,09,門診,19~24,花蓮縣,0,2203,10015
2023,09,門診,19~24,澎湖縣,0,820,10016
2023,09,門診,19~24,基隆市,0,2005,10017
2023,09,門診,19~24,新竹市,0,3889,10018
2023,09,門診,19~24,嘉義市,0,3113,10020
2023,09,門診,19~24,台北市,4,19655,63000
2023,09,門診,19~24,高雄市,0,21339,64000
2023,09,門診,19~24,新北市,1,26940,65000
2023,09,門診,19~24,台中市,5,26538,66000
2023,09,門診,19~24,台南市,1,12540,67000
2023,09,門診,19~24,桃園市,2,13892,68000
2023,09,門診,25~64,連江縣,0,461,09007
2023,09,門診,25~64,金門縣,1,6663,09020
2023,09,門診,25~64,宜蘭縣,10,32690,10002
2023,09,門診,25~64,新竹縣,2,43160,10004
2023,09,門診,25~64,苗栗縣,4,41694,10005
2023,09,門診,25~64,彰化縣,6,117904,10007
2023,09,門診,25~64,南投縣,2,40391,10008
2023,09,門診,25~64,雲林縣,2,58785,10009
2023,09,門診,25~64,嘉義縣,5,27859,10010
2023,09,門診,25~64,屏東縣,6,69156,10013
2023,09,門診,25~64,台東縣,0,14712,10014
2023,09,門診,25~64,花蓮縣,0,28376,10015
2023,09,門診,25~64,澎湖縣,1,12580,10016
2023,09,門診,25~64,基隆市,5,28868,10017
2023,09,門診,25~64,新竹市,0,50184,10018
2023,09,門診,25~64,嘉義市,3,42574,10020
2023,09,門診,25~64,台北市,8,269905,63000
2023,09,門診,25~64,高雄市,8,289440,64000
2023,09,門診,25~64,新北市,24,364674,65000
2023,09,門診,25~64,台中市,29,314167,66000
2023,09,門診,25~64,台南市,12,172728,67000
2023,09,門診,25~64,桃園市,12,187604,68000
2023,09,門診,3~6,連江縣,1,53,09007
2023,09,門診,3~6,金門縣,16,887,09020
2023,09,門診,3~6,宜蘭縣,34,4779,10002
2023,09,門診,3~6,新竹縣,21,6232,10004
2023,09,門診,3~6,苗栗縣,10,5946,10005
2023,09,門診,3~6,彰化縣,27,15716,10007
2023,09,門診,3~6,南投縣,12,5560,10008
2023,09,門診,3~6,雲林縣,15,7444,10009
2023,09,門診,3~6,嘉義縣,5,3163,10010
2023,09,門診,3~6,屏東縣,10,8928,10013
2023,09,門診,3~6,台東縣,3,1587,10014
2023,09,門診,3~6,花蓮縣,2,3086,10015
2023,09,門診,3~6,澎湖縣,0,1005,10016
2023,09,門診,3~6,基隆市,13,3174,10017
2023,09,門診,3~6,新竹市,7,6566,10018
2023,09,門診,3~6,嘉義市,2,4320,10020
2023,09,門診,3~6,台北市,43,20543,63000
2023,09,門診,3~6,高雄市,23,31541,64000
2023,09,門診,3~6,新北市,140,46797,65000
2023,09,門診,3~6,台中市,118,37307,66000
2023,09,門診,3~6,台南市,17,20357,67000
2023,09,門診,3~6,桃園市,90,26577,68000
2023,09,門診,65+,連江縣,0,256,09007
2023,09,門診,65+,金門縣,0,4182,09020
2023,09,門診,65+,宜蘭縣,1,23920,10002
2023,09,門診,65+,新竹縣,0,17738,10004
2023,09,門診,65+,苗栗縣,0,27469,10005
2023,09,門診,65+,彰化縣,1,74358,10007
2023,09,門診,65+,南投縣,0,30541,10008
2023,09,門診,65+,雲林縣,0,41890,10009
2023,09,門診,65+,嘉義縣,0,23007,10010
2023,09,門診,65+,屏東縣,0,52842,10013
2023,09,門診,65+,台東縣,0,11528,10014
2023,09,門診,65+,花蓮縣,0,20663,10015
2023,09,門診,65+,澎湖縣,0,9160,10016
2023,09,門診,65+,基隆市,0,17649,10017
2023,09,門診,65+,新竹市,0,21495,10018
2023,09,門診,65+,嘉義市,0,25734,10020
2023,09,門診,65+,台北市,2,185917,63000
2023,09,門診,65+,高雄市,5,175567,64000
2023,09,門診,65+,新北市,1,185588,65000
2023,09,門診,65+,台中市,11,159807,66000
2023,09,門診,65+,台南市,3,99333,67000
2023,09,門診,65+,桃園市,1,77329,68000
2023,09,門診,7~12,連江縣,0,59,09007
2023,09,門診,7~12,金門縣,5,936,09020
2023,09,門診,7~12,宜蘭縣,12,5100,10002
2023,09,門診,7~12,新竹縣,9,7102,10004
2023,09,門診,7~12,苗栗縣,1,5713,10005
2023,09,門診,7~12,彰化縣,3,15772,10007
2023,09,門診,7~12,南投縣,1,5328,10008
2023,09,門診,7~12,雲林縣,0,7371,10009
2023,09,門診,7~12,嘉義縣,2,3285,10010
2023,09,門診,7~12,屏東縣,3,8300,10013
2023,09,門診,7~12,台東縣,1,1488,10014
2023,09,門診,7~12,花蓮縣,2,3001,10015
2023,09,門診,7~12,澎湖縣,0,1078,10016
